Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
0.0,0.136441811919212,-0.204978480935097,9.5900921151042E-03
0.1,0.130671456456184,-0.227088049054146,3.95498517900705E-03
0.2,0.123262882232666,-0.246058896183968,-1.86789478175342E-03
0.3,0.114319115877151,-0.261806041002274,-7.92767386883497E-03
0.4,0.103963024914265,-0.274306386709213,-1.40604311600327E-02
0.5,9.23421680927277E-02,-0.283652484416962,-2.02515013515949E-02
0.6,7.96310231089592E-02,-0.290085822343826,-2.64516733586788E-02
0.7,6.60326182842255E-02,-0.294010996818543,-3.25407981872559E-02
0.8,5.17767444252968E-02,-0.295980393886566,-3.84222976863384E-02
0.9,3.71151119470596E-02,-0.296651840209961,-4.38315644860268E-02
1,2.23136264830828E-02,-0.296725183725357,-4.86980937421322E-02
1.1,7.64166470617056E-03,-0.296864598989487,-0.052821159362793
1.2,-6.63878303021193E-03,-0.29762390255928,-0.056010227650404
1.3,-2.02845577150583E-02,-0.299380838871002,-0.058142825961113
1.4,-3.30809764564037E-02,-0.302295625209808,-0.059084065258503
1.5,-4.48488183319569E-02,-0.30629563331604,-5.87947107851505E-02
1.6,-5.54480962455273E-02,-0.311090767383575,-5.72695955634117E-02
1.7,-6.47789016366005E-02,-0.31621316075325,-5.46125769615173E-02
1.8,-7.27781280875206E-02,-0.32108199596405,-5.08869141340256E-02
1.9,-7.94152766466141E-02,-0.325074166059494,-4.62570637464523E-02
2,-8.46852138638496E-02,-0.327604502439499,-4.08918857574463E-02
2.1,-8.86009112000465E-02,-0.328194886445999,-3.49849872291088E-02
2.2,-0.091186948120594,-0.326526939868927,-2.86704190075397E-02
2.3,-9.24739614129066E-02,-0.322470009326935,-2.21016015857458E-02
