Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
4.8,-9.94894001632929E-03,-2.26419113459997E-04,-1.22255068272352E-02
4.9,-6.48682890459895E-03,-2.22758899326436E-04,-2.05389577895403E-02
5,-2.99420603550971E-03,-2.14092593523674E-04,-2.83672399818897E-02
5.1,4.90662991069257E-04,-2.00779133592732E-04,-3.56496125459671E-02
5.2,3.93013097345829E-03,-1.82935138582252E-04,-4.23393547534943E-02
5.3,7.28769320994616E-03,-1.61142699653283E-04,-4.83876168727875E-02
5.4,1.05287414044142E-02,-1.3597882934846E-04,-5.37525415420532E-02
5.5,1.36207332834601E-02,-1.08109823486302E-04,-5.83989173173904E-02
5.6,1.65338665246964E-02,-7.81244671088643E-05,-6.22897669672966E-02
5.7,1.92410200834274E-02,-4.6696346544195E-05,-6.54033944010735E-02
5.8,2.17183493077755E-02,-1.43917650348158E-05,-6.77234828472137E-02
5.9,2.39450316876173E-02,1.82510430022376E-05,-6.92473724484444E-02
6,2.59034875780344E-02,5.07674703840166E-05,-6.99856951832771E-02
6.1,2.75793448090553E-02,8.2720878708642E-05,-6.99637830257416E-02
6.2,2.89614237844944E-02,1.13755428174045E-04,-6.92229866981506E-02
6.3,3.00416443496943E-02,1.43281955388375E-04,-6.78160786628723E-02
6.4,3.08151636272669E-02,1.71027219039388E-04,-6.58095702528954E-02
6.5,3.12803722918034E-02,1.96090812096372E-04,-6.32768347859383E-02
6.6,3.14388647675514E-02,2.18014858546667E-04,-6.02949112653732E-02
6.7,3.12955901026726E-02,2.36158521147445E-04,-5.69405518472195E-02
6.8,3.08586917817593E-02,2.49878619797528E-04,-5.32860569655895E-02
6.9,3.01397163420916E-02,2.58622196270153E-04,-4.93963062763214E-02
7,2.91532501578331E-02,2.61956301983446E-04,-4.53268587589264E-02
7.1,2.79168598353863E-02,2.59620719589293E-04,-4.11231815814972E-02
7.2,2.64506191015244E-02,2.51602032221854E-04,-3.68220843374729E-02
7.3,2.47768294066191E-02,2.38119522691704E-04,-3.24526913464069E-02
7.4,2.29194518178701E-02,2.1966130589135E-04,-2.80400086194277E-02
7.5,2.09035482257605E-02,1.96940600289963E-04,-2.36070137470961E-02
7.6,1.87547467648983E-02,1.70856743352488E-04,-1.91775113344193E-02
7.7,1.64986848831177E-02,1.42438628245145E-04,-1.47779798135161E-02
7.8,0.01416049990803,1.12769928819034E-04,-1.04382028803229E-02
7.9,1.17644863203168E-02,8.25137758511119E-05,-6.18772115558386E-03
8,9.33365989476442E-03,5.3459338232642E-05,-2.06841551698744E-03
8.1,6.88973069190979E-03,2.60570232057944E-05,1.88853335566819E-03
8.2,4.45303879678249E-03,7.59005729378259E-07,0.005646419711411
8.3,2.04206933267415E-03,-2.14339816011488E-05,9.18779987841845E-03
8.4,-3.25937406159937E-04,-4.0533810533816E-05,1.24887507408857E-02
8.5,-2.63534742407501E-03,-5.62368550163228E-05,1.55375245958567E-02
8.6,-4.87198820337653E-03,-6.83801554259844E-05,1.83306466788054E-02
8.7,-7.02295498922467E-03,-7.71842824178748E-05,2.08734627813101E-02
8.8,-9.07689612358809E-03,-8.26522664283402E-05,2.31801625341177E-02
8.9,-1.10236899927258E-02,-8.49383213790134E-05,2.52679940313101E-02
9,-1.28546487540007E-02,-8.42501540319063E-05,2.71537881344557E-02
9.1,-1.45624885335565E-02,-8.08054537628777E-05,2.88530308753252E-02
9.2,-1.61411240696907E-02,-7.49865139368922E-05,3.03826369345188E-02
9.3,-0.017585901543498,-6.71964880893938E-05,3.17482426762581E-02
9.4,-1.88932083547115E-02,-5.78822946408763E-05,0.032974723726511
9.5,-2.00603399425745E-02,-4.76252680527978E-05,3.40537205338478E-02
9.6,-2.10854206234217E-02,-3.70742491213605E-05,3.49918156862259E-02
9.7,-2.19669286161661E-02,-2.69103766186163E-05,3.57913412153721E-02
9.8,-2.27037519216537E-02,-1.78208356373943E-05,3.64551097154617E-02
9.9,-2.32947189360857E-02,-1.04614546216908E-05,3.69871407747269E-02
10,-2.37384829670191E-02,-5.38994572707452E-06,3.73923927545547E-02
10.1,-2.40336377173662E-02,-3.02420357911615E-06,3.76765206456184E-02
10.2,-2.41784658282995E-02,-3.72125828107528E-06,3.78427356481552E-02
10.3,-2.41711139678955E-02,-7.45307306715404E-06,3.78961116075516E-02
10.4,-0.024009745568037,-1.39203730213922E-05,3.78299206495285E-02
10.5,-2.36927773803473E-02,-2.32288657571189E-05,3.76349873840809E-02
10.6,-2.32189893722534E-02,-3.43288666044828E-05,3.72952483594418E-02
10.7,-2.25877705961466E-02,-4.71259227197152E-05,3.67864742875099E-02
10.8,-2.17993762344122E-02,-6.08715163252782E-05,0.036071240901947
10.9,-0.020854976028204,-7.47932281228714E-05,3.51177752017975E-02
11,-1.97567045688629E-02,-8.87133355718106E-05,3.38842570781708E-02
11.1,-1.85078475624323E-02,-1.0196849325439E-04,3.23432683944702E-02
11.2,-1.71126015484333E-02,-1.1397892376408E-04,3.04573476314545E-02
11.3,-0.015576196834445,-1.24607526231557E-04,2.82084345817566E-02
11.4,-1.39049775898457E-02,-1.33769863168709E-04,2.55868155509233E-02
11.5,-1.21060870587826E-02,-1.40835167258047E-04,2.25975476205349E-02
11.6,-0.010187859646976,-1.45734025863931E-04,1.92559398710728E-02
11.7,-8.15967377275229E-03,-1.48189879837446E-04,1.55895138159394E-02
11.8,-6.03223545476794E-03,-1.47738770465367E-04,1.16351405158639E-02
11.9,-3.81763419136405E-03,-1.44386125612073E-04,7.43612693622708E-03
12,-1.52968789916486E-03,-1.37652532430366E-04,3.03974817506969E-03
12.1,8.16398533061147E-04,-1.27163453726098E-04,-1.50373904034495E-03
12.2,3.20328352972865E-03,-1.12898458610289E-04,-6.15254836156964E-03
12.3,5.61208138242364E-03,-9.49261884670705E-05,-1.08560537919402E-02
12.4,8.02207086235285E-03,-7.31757681933232E-05,-1.55693646520376E-02
12.5,1.04112457484007E-02,-4.82905634271447E-05,-2.02506836503744E-02
12.6,1.27563010901213E-02,-2.06827626243467E-05,-2.48544290661812E-02
12.7,1.50333400815725E-02,8.80594961927272E-06,-2.93319970369339E-02
12.8,1.72179639339447E-02,3.92327710869722E-05,-3.36212776601315E-02
12.9,1.92859638482332E-02,6.95604612701572E-05,-3.76794412732124E-02
13,2.12136972695589E-02,9.87831299426034E-05,-4.14327308535576E-02
13.1,2.29784902185202E-02,1.25742852105759E-04,-4.48137857019901E-02
13.2,2.45589651167393E-02,1.49553263327107E-04,-0.047756303101778
13.3,0.025935385376215,1.69563791132532E-04,-5.01890107989311E-02
13.4,2.70898900926113E-02,1.85098411748186E-04,-5.20502887666225E-02
13.5,2.80064605176449E-02,1.95772838196717E-04,-5.32856732606888E-02
13.6,0.028671296313405,2.01428396394476E-04,-5.38539960980415E-02
13.7,2.90728453546762E-02,2.0207729539834E-04,-5.37291765213013E-02
13.8,0.029201926663518,1.97884015506133E-04,-5.29019609093666E-02
13.9,2.90518570691347E-02,1.89139114809223E-04,-5.13798594474792E-02
14,2.86186654120684E-02,1.76435874891467E-04,-4.91864010691643E-02
14.1,2.79011577367783E-02,1.59978415467776E-04,-4.63656261563301E-02
14.2,2.69015450030565E-02,1.40001066029072E-04,-0.042955681681633
14.3,2.56250277161598E-02,1.17443159979302E-04,-0.039019238203764
14.4,2.40804050117731E-02,9.26399588934146E-05,-3.46149243414402E-02
14.5,2.22798567265272E-02,6.5941785578616E-05,-2.98224575817585E-02
14.6,2.02392376959324E-02,3.82626421924215E-05,-2.47057545930147E-02
14.7,1.79777089506388E-02,1.07665136965807E-05,-1.93408243358135E-02
14.8,1.55175579711795E-02,-1.65639485203428E-05,-1.37929236516356E-02
14.9,1.28839677199721E-02,-4.24086247221567E-05,-8.14213138073683E-03
15,1.01046292111278E-02,-6.58570934319869E-05,-2.46754987165332E-03
15.1,7.20892194658518E-03,-8.60279105836526E-05,3.14920977689326E-03
15.2,4.22813883051276E-03,-1.02117512142286E-04,8.62268079072237E-03
15.3,1.19408988393843E-03,-1.13465976028238E-04,1.38667998835444E-02
15.4,-1.8603797070682E-03,-1.19605268992018E-04,1.87956839799881E-02
15.5,-4.90250717848539E-03,-1.20301447168458E-04,2.33268346637487E-02
15.6,-7.89963081479073E-03,-1.15618277050089E-04,2.73874010890722E-02
15.7,-1.08195403590798E-02,-1.05744584288914E-04,3.09078209102154E-02
15.8,-1.36309964582324E-02,-9.1203473857604E-05,3.38371731340885E-02
15.9,-1.63036696612835E-02,-7.26805665181018E-05,3.61373648047447E-02
16,-1.88085474073887E-02,-5.11168618686497E-05,3.77971827983856E-02
16.1,-2.11184751242399E-02,-2.73574660241138E-05,3.88102419674397E-02
16.2,-2.32081115245819E-02,-2.42178612097632E-06,3.91934998333454E-02
16.3,-0.025054682046175,2.28468379646074E-05,3.89718189835548E-02
16.4,-0.026638126000762,4.71632556582335E-05,3.81900444626808E-02
16.5,-2.79414039105177E-02,7.0214067818597E-05,3.68964150547981E-02
16.6,-2.89509613066912E-02,9.06249551917426E-05,3.51419523358345E-02
16.7,-2.96569727361202E-02,1.08200219983701E-04,3.29876430332661E-02
16.8,-3.00533641129732E-02,1.22157216537744E-04,3.04841808974743E-02
16.9,-3.01381293684244E-02,1.31742490339093E-04,2.77027320116758E-02
17,-2.99130380153656E-02,1.36894348543137E-04,0.02469826862216
17.1,-2.93836202472448E-02,1.36789720272645E-04,0.021535262465477
17.2,-2.85590924322605E-02,1.31567197968252E-04,1.82806756347418E-02
17.3,-2.74516865611076E-02,1.2060503649991E-04,1.49918654933572E-02
17.4,-2.60768011212349E-02,1.0390311217634E-04,1.17381000891328E-02
17.5,-2.44522448629141E-02,8.21034773252904E-05,8.59624333679676E-03
17.6,-2.25981902331114E-02,5.5201515351655E-05,5.63151575624943E-03
17.7,-2.05368250608444E-02,2.42892601818312E-05,2.9081990942359E-03
17.8,-0.018292099237442,-1.0299559107807E-05,4.90232487209141E-04
17.9,-0.015889648348093,-4.66753081127536E-05,-1.58292928244919E-03
18,-1.33560933172703E-02,-8.42327572172508E-05,-3.27258231118321E-03
18.1,-1.07196355238557E-02,-1.20924341899809E-04,-4.55634715035558E-03
18.2,-8.00917483866215E-03,-1.55893911141902E-04,-5.43642090633512E-03
18.3,-5.25440508499742E-03,-1.87362456927076E-04,-5.91711141169071E-03
18.4,-2.48530693352222E-03,-2.14241852518171E-04,-6.03278493508697E-03
18.5,2.68292176770046E-04,-2.35570318181999E-04,-5.8370535261929E-03
18.6,2.97694467008114E-03,-2.50467070145532E-04,-5.3654289804399E-03
18.7,5.61226531863213E-03,-2.5853788247332E-04,-4.67656459659338E-03
18.8,8.14712420105934E-03,-2.59599386481568E-04,-3.83593491278589E-03
18.9,1.05565106496215E-02,-2.53727659583092E-04,-2.89833289571106E-03
19,1.28175737336278E-02,-2.4128082441166E-04,-1.90693989861757E-03
19.1,1.49101335555315E-02,-2.22650720388629E-04,-9.04598913621158E-04
19.2,1.68165992945433E-02,-1.98477515368722E-04,6.25098691671155E-05
19.3,1.85224860906601E-02,-1.69550999999046E-04,9.74138965830207E-04
19.4,2.00160704553127E-02,-1.36536444188096E-04,1.80113082751632E-03
19.5,2.12883185595274E-02,-1.00322657090146E-04,2.52429791726172E-03
19.6,2.23329234868288E-02,-6.14609161857516E-05,3.11388750560582E-03
19.7,2.31459196656942E-02,-2.10407379199751E-05,3.54554317891598E-03
19.8,2.37256474792957E-02,2.03587023861473E-05,3.80458333529532E-03
19.9,2.40725427865982E-02,6.15129974903539E-05,3.86234535835683E-03
20,2.41891089826822E-02,1.01586556411348E-04,3.6919352132827E-03
20.1,2.40796022117138E-02,1.39540759846568E-04,3.2791281118989E-03
20.2,2.37503480166197E-02,1.74316126503982E-04,2.59803654626012E-03
20.3,2.32095383107662E-02,2.04853437026031E-04,1.64708867669106E-03
20.4,2.24672593176365E-02,2.30181831284426E-04,4.26688056904823E-04
20.5,2.15353108942509E-02,2.49294884270057E-04,-1.03750126436353E-03
20.6,2.04273387789726E-02,2.6179023552686E-04,-2.73885461501777E-03
20.7,1.91586334258318E-02,2.67073715804145E-04,-4.63321898132563E-03
20.8,1.77457090467215E-02,2.64883972704411E-04,-6.68119080364704E-03
20.9,1.62064097821712E-02,2.55634891800582E-04,-8.83006025105715E-03
21,1.45589839667082E-02,2.39344895817339E-04,-1.10271163284779E-02
21.1,1.28224985674024E-02,2.16949876630679E-04,-1.32302921265364E-02
21.2,1.10160196200013E-02,1.89236146979965E-04,-1.53922233730555E-02
21.3,9.15839057415724E-03,1.57248839968815E-04,-1.74633730202913E-02
21.4,7.2679603472352E-03,1.22131881653331E-04,-1.94116476923227E-02
21.5,5.36258518695831E-03,8.50937431096099E-05,-2.12050806730986E-02
21.6,3.45933274365962E-03,4.72405954496935E-05,-2.28167232125998E-02
21.7,1.5743353869766E-03,9.77946729108226E-06,-2.42189727723598E-02
21.8,-2.76946782832965E-04,-2.62778321484802E-05,-2.53909844905138E-02
21.9,-2.0799080375582E-03,-5.99605773459189E-05,-2.63103842735291E-02
22,-3.82116436958313E-03,-9.03772815945558E-05,-2.69550140947104E-02
22.1,-5.48793748021126E-03,-1.16742136015091E-04,-2.73064486682415E-02
22.2,-7.06851342692971E-03,-1.38406147016212E-04,-2.73383818566799E-02
22.3,-8.55240691453218E-03,-1.54721521539614E-04,-2.70410068333149E-02
22.4,-9.93020460009575E-03,-1.65226301760413E-04,-2.64009330421686E-02
22.5,-1.11939404159784E-02,-1.69577106134966E-04,-2.54137553274632E-02
22.6,-1.23371230438352E-02,-1.67622827575542E-04,-2.40863580256701E-02
22.7,-1.33547158911824E-02,-1.59340852405876E-04,-2.24268417805433E-02
22.8,-1.42432972788811E-02,-1.45004756632261E-04,-2.04592179507017E-02
22.9,-1.50009421631694E-02,-1.25138714793138E-04,-1.82116758078337E-02
23,-1.56271569430828E-02,-1.00471908808686E-04,-0.015721658244729
23.1,-1.61226093769073E-02,-7.19898598617874E-05,-1.30220055580139E-02
23.2,-1.64890103042126E-02,-4.0883693145588E-05,-1.01549960672855E-02
23.3,-1.67287401854992E-02,-8.44954774947837E-06,-7.15119810774922E-03
23.4,-1.68445743620396E-02,2.38782467931742E-05,-4.04288154095411E-03
23.5,-1.68397072702646E-02,5.47811687283684E-05,-8.45660921186209E-04
23.6,-1.67173370718956E-02,8.29807104310021E-05,2.41571571677923E-03
23.7,-1.64807084947824E-02,1.07385087176226E-04,5.72885433211923E-03
23.8,-1.61330830305815E-02,1.27135936054401E-04,9.07700136303902E-03
23.9,-1.56779196113348E-02,1.4159016427584E-04,1.24532701447606E-02
24,-1.51187870651484E-02,1.50506486534141E-04,1.58356390893459E-02
24.1,-1.44596733152866E-02,1.53675748151727E-04,0.019203407689929
24.2,-1.37053281068802E-02,1.51365340570919E-04,2.25139781832695E-02
24.3,-1.28606911748648E-02,1.43718891195022E-04,2.57234163582325E-02
24.4,-0.011931873857975,1.31335022160783E-04,0.02879424020648
24.5,-1.09253469854593E-02,1.1449764133431E-04,3.16684246063232E-02
24.6,-0.00984828453511,9.39569581532851E-05,3.42810750007629E-02
24.7,-8.70850775390863E-03,7.01427488820627E-05,3.65792699158192E-02
24.8,-7.51401903107762E-03,4.352086034487E-05,0.038512822240591
24.9,-6.27302099019289E-03,1.48118642755435E-05,4.00354340672493E-02
25,-4.99375537037849E-03,-1.54666031448869E-05,0.041115153580904
25.1,-3.68436030112207E-03,-4.66462406620849E-05,4.17296588420868E-02
25.2,-2.35306983813643E-03,-7.79005058575422E-05,4.18653599917889E-02
25.3,-1.00787926930934E-03,-1.08594642370008E-04,4.15272861719131E-02
25.4,3.43043531756848E-04,-1.37734794407152E-04,0.040720023214817
25.5,1.69155257754028E-03,-1.64179742569104E-04,3.94547842442989E-02
25.6,3.02907731384039E-03,-1.87378784175962E-04,3.77494879066944E-02
25.7,4.34655090793967E-03,-2.06040785997175E-04,3.56221534311771E-02
25.8,5.6345583871007E-03,-2.19746172660962E-04,0.033083938062191
25.9,6.88301958143711E-03,-2.27501077461056E-04,3.01556419581175E-02
26,8.08139517903328E-03,-2.29165147175081E-04,0.026854058727622
26.1,9.21886600553989E-03,-2.24486735532992E-04,2.31981500983238E-02
26.2,1.02844145148993E-02,-2.135134418495E-04,1.92086417227983E-02
26.3,1.12669859081507E-02,-1.96725246496499E-04,1.49198193103075E-02
26.4,1.21562359854579E-02,-1.74645247170702E-04,1.03758051991463E-02
26.5,1.29421707242727E-02,-1.48028717376292E-04,5.61310257762671E-03
26.6,1.36158987879753E-02,-1.17839692393318E-04,6.98089599609375E-04
26.7,1.41695840284228E-02,-8.50195647217333E-05,-4.3059173040092E-03
26.8,0.01459657587111,-5.05666503158864E-05,-9.32761747390032E-03
26.9,1.48918041959405E-02,-1.5503177564824E-05,-1.42884775996208E-02
27,1.50513797998428E-02,1.92390125448583E-05,-1.91126111894846E-02
27.1,1.50730526074767E-02,5.28581513208337E-05,-2.37256437540054E-02
27.2,0.014955916441977,8.45171307446435E-05,-0.028054965659976
27.3,1.47003317251801E-02,1.13487432827242E-04,-0.032035443931818
27.4,1.43080912530422E-02,1.39114243211225E-04,-3.56091745197773E-02
27.5,1.37827666476369E-02,1.60815819981508E-04,-3.87270897626877E-02
27.6,1.31288450211287E-02,1.78077869350091E-04,-0.041346188634634
27.7,1.23528018593788E-02,1.90476057468913E-04,-4.34312336146832E-02
27.8,1.14624928683043E-02,1.97831133846194E-04,-4.49514202773571E-02
27.9,1.04671502485871E-02,1.9983050879091E-04,-4.58863265812397E-02
28,9.37785394489765E-03,1.96317036170512E-04,-0.046214122325182
28.1,8.20692256093025E-03,1.87758923857473E-04,-4.59222756326199E-02
28.2,6.9679394364357E-03,1.74404282006435E-04,-4.50132675468922E-02
28.3,5.67544670775533E-03,1.56856389367022E-04,-4.34888564050198E-02
28.4,4.34467941522598E-03,1.35903406771831E-04,-0.041366945952177
28.5,2.99113360233605E-03,1.12344074295834E-04,-3.86825352907181E-02
28.6,1.63029134273529E-03,8.76299236551858E-05,-3.54848466813564E-02
28.7,2.77448765700683E-04,6.22958541498519E-05,-3.18305864930153E-02
28.8,-1.05332944076508E-03,3.76328025595285E-05,-2.77979224920273E-02
28.9,-2.34826281666756E-03,1.47522878251039E-05,-2.34764125198126E-02
29,-3.59495985321701E-03,-6.02851514486247E-06,-1.89594272524118E-02
29.1,-4.78183990344405E-03,-2.39417877310188E-05,-1.43472561612725E-02
29.2,-5.89884538203478E-03,-3.86658903153148E-05,-9.73556935787201E-03
29.3,-6.9365338422358E-03,-5.00811329402495E-05,-5.2161025814712E-03
29.4,-7.88655504584312E-03,-5.82451320951804E-05,-8.69915122166276E-04
29.5,-8.74141324311495E-03,-6.33476956863888E-05,3.23468167334795E-03
29.6,-9.49440617114305E-03,-6.56579504720867E-05,7.04351859167218E-03
29.7,-1.01400837302208E-02,-6.54528994346038E-05,1.05197466909885E-02
29.8,-1.06733441352844E-02,-6.30168215138838E-05,1.36309769004583E-02
29.9,-1.10907033085823E-02,-5.86693786317483E-05,1.63627546280623E-02
30,-1.13894306123257E-02,-5.25342729815748E-05,1.87096912413836E-02
30.1,-1.15685593336821E-02,-4.48396385763772E-05,2.06585470587015E-02
30.2,-1.16286752745509E-02,-3.58573597623035E-05,2.22228970378637E-02
30.3,-1.15714073181152E-02,-2.55025988735724E-05,0.023403350263834
30.4,-1.14006446674466E-02,-1.44302675835206E-05,2.41974554955959E-02
30.5,-1.11216334626079E-02,-2.65862013293372E-06,2.46134027838707E-02
30.6,-1.07409749180079E-02,9.29854741116287E-06,0.024664705619216
30.7,-1.02665470913053E-02,2.08052133530146E-05,2.43610162287951E-02
30.8,-9.70745179802179E-03,3.14187418553047E-05,2.37258933484554E-02
30.9,-9.07307956367731E-03,4.0681548853172E-05,2.27847993373871E-02
31,-8.37368331849575E-03,4.78900983580388E-05,0.021585863083601
31.1,-7.61952763423324E-03,5.24093666172121E-05,0.020168038085103
31.2,-6.82079792022705E-03,5.39975771971513E-05,1.85867007821798E-02
31.3,-5.98784070461988E-03,5.24348761246074E-05,1.69007107615471E-02
31.4,-5.13058854267001E-03,4.76893583254423E-05,1.51701457798481E-02
31.5,-4.25877561792731E-03,3.99045202357229E-05,1.34527375921607E-02
31.6,-3.38201108388603E-03,2.93089087790577E-05,1.17993336170912E-02
31.7,-2.50963121652603E-03,1.64712801051792E-05,1.02599319070578E-02
31.8,-1.65090733207762E-03,2.01617694983725E-06,8.86542536318302E-03
31.9,-8.14684026408941E-04,-1.35582577058813E-05,7.64201860874891E-03
32,-9.70003748079762E-06,-2.97645274258684E-05,6.60449080169201E-03
32.1,7.56192894186825E-04,-4.58312933915295E-05,5.75797352939844E-03
32.2,1.47510168608278E-03,-6.14248347119428E-05,5.10495342314243E-03
32.3,2.14069103822112E-03,-7.60890761739574E-05,4.63234260678291E-03
32.4,2.74710985831916E-03,-8.94864861038513E-05,4.33682231232524E-03
32.5,3.29005299136043E-03,-1.01338249805849E-04,4.20695496723056E-03
32.6,3.76632297411561E-03,-1.11404668132309E-04,4.23194700852036E-03
32.7,4.1742674075067E-03,-1.19412194180768E-04,4.40193526446819E-03
32.8,4.51327720656991E-03,-1.25125225167722E-04,4.70696203410625E-03
32.9,4.78436844423413E-03,-1.28293177112937E-04,5.12029509991407E-03
33,4.9895360134542E-03,-1.28648112877272E-04,5.6356037966907E-03
33.1,5.13169635087252E-03,-1.26019556773826E-04,6.22198265045881E-03
33.2,5.21418731659651E-03,-1.20184144179802E-04,6.84758694842458E-03
33.3,5.24149229750037E-03,-1.11054971057456E-04,7.47299054637551E-03
33.4,5.21800061687827E-03,-9.8607393738348E-05,8.05478915572166E-03
33.5,5.14856493100524E-03,-8.31783763715066E-05,8.5444962605834E-03
33.6,5.03817852586508E-03,-6.50672591291368E-05,8.89455154538155E-03
33.7,4.89229429513216E-03,-4.48023056378588E-05,9.05932672321796E-03
33.8,4.7165690921247E-03,-2.3112874259823E-05,8.99948179721832E-03
33.9,4.5168325304985E-03,-6.2670159195477E-07,8.68258997797966E-03
34,4.29915729910135E-03,2.17816505028168E-05,8.08898638933897E-03
34.1,4.07002493739128E-03,4.33207133028191E-05,7.20847584307194E-03
34.2,3.83587693795562E-03,6.3219791627489E-05,6.04050373658538E-03
34.3,3.60314478166401E-03,8.09208286227658E-05,4.6047861687839E-03
34.4,3.37820849381387E-03,9.59992830757983E-05,2.91074719280005E-03
34.5,3.1670278403908E-03,1.08065192762297E-04,9.8627689294517E-04
34.6,2.97475093975663E-03,1.16990660899319E-04,-1.1383508099243E-03
34.7,2.80560436658561E-03,1.22741286759265E-04,-3.42767289839685E-03
34.8,2.66288733109832E-03,1.25380858662538E-04,-5.86661789566278E-03
34.9,2.54879775457084E-03,1.25053251395002E-04,-8.41350760310888E-03
35,0.002463991753757,1.21898076031357E-04,-1.10394190996885E-02
35.1,2.40798061713576E-03,1.16123170300853E-04,-1.37113826349378E-02
35.2,2.37952428869903E-03,1.07906780613121E-04,-1.63945183157921E-02
35.3,2.37603462301195E-03,9.74552531260997E-05,-1.90466828644276E-02
35.4,2.39407224580646E-03,8.50037249620073E-05,-2.16223541647196E-02
35.5,2.43021454662085E-03,7.08242296241224E-05,-2.40699760615826E-02
35.6,2.47962796129286E-03,5.52728160982952E-05,-2.63343024998903E-02
35.7,2.53753527067602E-03,3.88083863072097E-05,-2.83541604876518E-02
35.8,2.59886332787573E-03,2.19692465179833E-05,-3.00733670592308E-02
35.9,2.65802699141204E-03,5.39059510629158E-06,-3.14378477632999E-02
36,2.7090001385659E-03,-1.02308267742046E-05,-3.24018634855747E-02
36.1,2.7457766700536E-03,-2.41950474446639E-05,-3.29230949282646E-02
