Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
0.0,-0.040766566991806,2.24083438515663E-02,0.10434465110302
0.1,-4.29546050727367E-02,4.00836430490017E-02,9.78731960058212E-02
0.2,-4.46817986667156E-02,5.69477751851082E-02,9.01488065719604E-02
0.3,-4.59164157509804E-02,7.27600455284119E-02,8.12525376677513E-02
0.4,-4.66326698660851E-02,8.72877910733223E-02,7.12686479091644E-02
0.5,-4.68116626143456E-02,0.100312910974026,6.03334754705429E-02
0.6,-4.64423298835754E-02,0.111639976501465,4.85316105186939E-02
0.7,-4.55221384763718E-02,0.12110460549593,3.60129214823246E-02
0.8,-4.40572500228882E-02,0.128580152988434,2.29367818683386E-02
0.9,-0.04206258431077,0.133985459804535,9.44846775382757E-03
1,-0.039561539888382,0.137287721037865,-4.23653097823262E-03
1.1,-3.65849994122982E-02,0.138503387570381,-1.79529804736376E-02
1.2,-3.31702753901482E-02,0.137696132063866,-3.15036252140999E-02
1.3,-2.93601341545582E-02,0.134971141815186,-4.46793138980865E-02
1.4,-2.52012107521296E-02,0.130468159914017,-5.72946295142174E-02
1.5,-2.07430124282837E-02,0.12435170263052,-0.069194495677948
1.6,-1.60367004573345E-02,0.116801187396049,-8.02130401134491E-02
1.7,-1.11346710473299E-02,0.108005180954933,-9.02496576309204E-02
1.8,-6.08970271423459E-03,9.81512069702148E-02,-9.91979911923409E-02
1.9,-9.54715302214026E-04,0.087422214448452,-0.106995210051537
2,4.21707332134247E-03,7.59949460625648E-02,-0.113614551723003
2.1,9.37236472964287E-03,6.40393942594528E-02,-0.119050823152065
2.2,1.44576635211706E-02,5.17208129167557E-02,-0.123320505023003
2.3,1.94193311035633E-02,3.92017066478729E-02,-0.126447647809982
