Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
7.5,-1.30793815478683E-02,7.94915307778865E-04,1.0909264087677
7.6,-1.25591559335589E-02,6.38758414424956E-04,1.11428761482239
7.7,-1.23569294810295E-02,4.79222362628207E-04,1.12957298755646
7.8,-1.24550070613623E-02,3.16851364914328E-04,1.13682150840759
7.9,-1.28314215689898E-02,1.53264423715882E-04,1.13614332675934
8,-1.34610291570425E-02,-9.81965240498539E-06,1.12765085697174
8.1,-0.014315471984446,-1.7241999739781E-04,1.111692070961
8.2,-1.53641700744629E-02,-3.32839583279565E-04,1.08837163448334
8.3,-1.65747366845608E-02,-4.90744772832841E-04,1.05804574489594
8.4,-1.79135929793119E-02,-6.43984705675393E-04,1.02110064029694
8.5,-1.93462874740362E-02,-7.92722101323307E-04,0.977906882762909
8.6,-2.08383668214083E-02,-9.35063813813031E-04,0.928890347480774
8.7,-2.23554633557796E-02,-1.07071409001946E-03,0.874504268169403
8.8,-2.38647200167179E-02,-1.19885196909308E-03,0.81523460149765
8.9,-2.53340415656567E-02,-1.31826428696513E-03,0.751619458198547
9,-2.67336163669825E-02,-1.42918550409377E-03,0.684092700481415
9.1,-2.80361585319042E-02,-1.52976799290627E-03,0.613272190093994
9.2,-2.92168110609055E-02,-1.62044214084744E-03,0.539677262306213
9.3,-3.02541367709637E-02,-1.70017825439572E-03,0.463779658079147
9.4,-3.11300158500671E-02,-1.76883162930608E-03,0.386270195245743
9.5,-0.031830508261919,-1.82581355329603E-03,0.307585835456848
9.6,-3.23452316224575E-02,-1.87101541087031E-03,0.228164985775948
9.7,-3.26679833233356E-02,-1.90493615809828E-03,0.148695543408394
