Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
0.0,-0.138379231095314,-2.01536965370178,-0.976828694343567
0.1,-0.117714397609234,-2.12466049194336,-1.05795133113861
0.2,-9.62106734514236E-02,-2.22138428688049,-1.13216316699982
0.3,-7.39516839385033E-02,-2.30536270141602,-1.1989711523056
0.4,-5.10303601622581E-02,-2.37646508216858,-1.25795352458954
0.5,-2.75490190833807E-02,-2.43460845947266,-1.3086496591568
0.6,-3.62022733315825E-03,-2.4797375202179,-1.35067498683929
0.7,2.06327438354492E-02,-2.51184678077698,-1.38375377655029
0.8,4.50766943395138E-02,-2.53095579147339,-1.40763366222382
0.9,6.95680528879166E-02,-2.53710556030273,-1.42205810546875
1,9.39547047019005E-02,-2.53038024902344,-1.42700827121735
1.1,0.118076212704182,-2.51087713241577,-1.42245578765869
1.2,0.141765564680099,-2.47873306274414,-1.4081734418869
1.3,0.164850145578384,-2.43410992622375,-1.38458275794983
1.4,0.187154859304428,-2.37721514701843,-1.35152244567871
1.5,0.208502843976021,-2.30828070640564,-1.30941426753998
1.6,0.228717148303986,-2.22758269309998,-1.25839912891388
1.7,0.247625470161438,-2.13544368743896,-1.19896972179413
1.8,0.265058696269989,-2.03223133087158,-1.1312552690506
1.9,0.280855149030685,-1.91835558414459,-1.05604314804077
2,0.294863283634186,-1.7942943572998,-0.973630964756012
2.1,0.306941241025925,-1.66056227684021,-0.884484827518463
2.2,0.316961020231247,-1.51774322986603,-0.789540529251099
2.3,0.324808657169342,-1.36646723747253,-0.689287722110748
2.4,0.330385386943817,-1.20742070674896,-0.584344208240509
2.5,0.333612889051437,-1.04135549068451,-0.475366443395615
2.6,0.334427684545517,-0.869065761566162,-0.363277971744537
2.7,0.332788199186325,-0.691404759883881,-0.248608961701393
2.8,0.328671038150787,-0.509265780448914,-0.132484450936317
2.9,0.322076797485352,-0.323598563671112,-1.55518427491188E-02
3,0.313024252653122,-0.135384768247604,0.101331852376461
3.1,0.301571726799011,5.45583106577396E-02,0.217554211616516
3.2,0.287792414426804,0.245592638850212,0.331965565681458
3.3,0.27171391248703,0.436162203550339,0.443644255399704
3.4,0.253442496061325,0.6251340508461,0.551706373691559
3.5,0.233102634549141,0.811359405517578,0.655429303646088
3.6,0.210841298103333,0.993679404258728,0.754048705101013
3.7,0.186822563409805,1.17093193531036,0.846839129924774
3.8,0.161229252815247,1.34196734428406,0.933204352855682
3.9,0.134259015321732,1.50564908981323,1.01236176490784
4,0.106123894453049,1.66087508201599,1.08389854431152
4.1,7.70478397607803E-02,1.80657076835632,1.14719831943512
