Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
0.402,-1.00286453962326E-02,3.88381049560849E-05,1.96326859295368E-02
0.404,-1.01307686418295E-02,3.92375332012307E-05,1.97807736694813E-02
0.406,-1.02334106341004E-02,3.96390496462118E-05,1.99288465082645E-02
0.408,-1.03365713730454E-02,4.00426542910282E-05,2.00768914073706E-02
0.41,-1.04402545839548E-02,4.04483580496162E-05,2.02249232679605E-02
0.412,-1.05444518849254E-02,4.08561390941031E-05,2.03729178756475E-02
0.414,-1.06491716578603E-02,4.12660228903405E-05,2.05208659172058E-02
0.416,-0.010754406452179,4.16779766965192E-05,2.06687655299902E-02
0.418,-1.08601618558168E-02,4.20920259784907E-05,2.08166111260653E-02
0.42,-1.09664313495159E-02,4.25081525463611E-05,2.09643729031086E-02
0.422,-1.10732223838568E-02,4.29263855039608E-05,2.11120825260878E-02
0.424,-1.11805303022265E-02,4.33467030234169E-05,2.12597064673901E-02
0.426,-1.12883551046252E-02,4.37690978287719E-05,2.14072316884995E-02
0.428,-1.13966958597302E-02,4.41935771959834E-05,2.15546656399965E-02
0.43,-1.15055497735739E-02,4.46201374870725E-05,0.021701991558075
0.432,-0.011614921502769,4.50487787020393E-05,2.18491945415735E-02
0.434,-1.17248119786382E-02,4.54795153927989E-05,2.19962913542986E-02
0.436,-1.18352174758911E-02,4.59123330074363E-05,2.21432540565729E-02
0.438,-1.19461352005601E-02,4.63472315459512E-05,2.22900677472353E-02
0.44,-1.20575707405806E-02,4.67842146463227E-05,2.24367473274469E-02
0.442,-1.21695166453719E-02,4.72232604806777E-05,0.022583270445466
0.444,-1.22819812968373E-02,4.76644054288045E-05,2.27296259254217E-02
0.446,-1.23949572443962E-02,4.81076240248512E-05,2.28758156299591E-02
0.448,-1.25084426254034E-02,4.8552898078924E-05,2.30218227952719E-02
0.45,-1.26224467530847E-02,4.9000282160705E-05,2.31676418334246E-02
0.452,-1.27369621768594E-02,4.94497253384907E-05,2.33132727444172E-02
0.454,-1.28519888967276E-02,4.99012458021753E-05,2.34587043523788E-02
0.456,-1.29675287753344E-02,5.03548471897375E-05,2.36039105802774E-02
0.458,-0.013083579018712,5.08105149492621E-05,2.37489119172096E-02
0.46,-1.32001405581832E-02,5.12682563567068E-05,2.38936804234982E-02
0.462,-1.33172124624252E-02,5.17280750500504E-05,2.40382105112076E-02
0.464,-1.34347965940833E-02,5.21899601153564E-05,2.41825077682734E-02
0.466,-1.35528892278671E-02,5.26539151906036E-05,2.43265498429537E-02
0.468,-1.36714912950993E-02,5.3119940275792E-05,2.44703236967325E-02
0.47,-1.37906055897474E-02,5.35880426468793E-05,2.46138460934162E-02
0.472,-1.39102255925536E-02,5.40582004759926E-05,2.47570872306824E-02
0.474,-1.40303540974855E-02,5.45304246770684E-05,2.49000322073698E-02
0.476,-1.41509883105755E-02,5.50047043361701E-05,2.50426959246397E-02
0.478,-0.014272135682404,5.54810685571283E-05,0.025185065343976
0.48,-1.43937896937132E-02,5.59594918740913E-05,2.53271162509918E-02
0.482,-1.45159466192126E-02,5.64399670111015E-05,0.025468859821558
0.484,-1.46386092528701E-02,5.69225012441166E-05,2.56102792918682E-02
0.486,-0.014761783182621,5.74071127630305E-05,2.57513541728258E-02
0.488,-1.48854553699493E-02,5.78937579120975E-05,0.025892099365592
0.49,-1.50096360594034E-02,5.83824657951482E-05,2.60324962437153E-02
0.492,-1.51343224570155E-02,5.88732400501613E-05,0.026172524318099
0.494,-1.52595089748502E-02,5.93660552112851E-05,2.63121984899044E-02
0.496,-1.53851993381977E-02,5.98609185544774E-05,2.64515019953251E-02
0.498,-0.015511398203671,6.03578591835685E-05,2.65904143452644E-02
0.5,-1.56380925327539E-02,6.0856829804834E-05,0.026728942990303
0.502,-1.57652907073498E-02,6.13578522461466E-05,2.68670786172152E-02
0.504,-1.58929917961359E-02,6.18609192315489E-05,2.70047914236784E-02
0.506,-1.60211976617575E-02,6.23660525889136E-05,2.71421112120152E-02
0.508,-1.61498971283436E-02,6.28732013865374E-05,2.72790025919676E-02
0.51,-0.01627909950912,6.3382409280166E-05,0.027415445074439
0.512,-1.64087992161512E-02,6.3893647165969E-05,2.75514684617519E-02
0.514,-1.65389999747276E-02,6.44069295958616E-05,0.027687044814229
0.516,-1.66696961969137E-02,6.49222565698437E-05,2.78221517801285E-02
0.518,-0.016800893470645,6.54396208119579E-05,2.79568117111921E-02
0.52,-1.69325862079859E-02,6.59590077702887E-05,2.80909966677427E-02
0.522,-1.70647781342268E-02,6.64804465486668E-05,0.02822470292449
0.524,-1.71974692493677E-02,6.70039225951768E-05,2.83579155802727E-02
0.526,-1.73306465148926E-02,6.75294068059884E-05,2.84906327724457E-02
0.528,-1.74643211066723E-02,6.80569137330167E-05,2.86228358745575E-02
0.53,-1.75984930247068E-02,6.8586457928177E-05,0.028754536062479
0.532,-1.77331604063511E-02,6.91180466674268E-05,2.88857277482748E-02
0.534,-1.78683213889599E-02,6.96516508469358E-05,2.90163718163967E-02
0.536,-1.80039666593075E-02,7.01872559147887E-05,2.91464813053608E-02
0.538,-1.81401148438454E-02,7.07249055267312E-05,2.92760580778122E-02
0.54,-1.82767473161221E-02,7.12645633029752E-05,2.94050648808479E-02
0.542,-1.84138752520084E-02,7.18062437954359E-05,2.95335240662098E-02
0.544,-1.85514874756336E-02,7.23499251762405E-05,2.96614076942205E-02
0.546,-1.86895951628685E-02,7.28956365492195E-05,2.97887157648802E-02
0.548,-1.88281908631325E-02,7.34433560865E-05,2.99154259264469E-02
0.55,-1.89672745764256E-02,7.3993083788082E-05,3.00415493547916E-02
0.552,-1.91068444401026E-02,7.45448051020503E-05,3.01670543849468E-02
0.554,-1.92469041794538E-02,7.50985491322353E-05,3.02919689565897E-02
0.556,-1.93874482065439E-02,7.56542940507643E-05,3.04162632673979E-02
0.558,-1.95284783840179E-02,7.62120253057219E-05,0.030539907515049
0.56,-1.96699928492308E-02,7.67717574490234E-05,3.06629333645105E-02
0.562,-1.98119953274727E-02,7.73335195844993E-05,3.07853203266859E-02
0.564,-1.99544802308083E-02,7.78972535044886E-05,3.09070330113172E-02
0.566,-2.00974456965923E-02,7.84629810368642E-05,3.10281030833721E-02
0.568,-2.02408973127604E-02,7.90059784776531E-05,3.11484914273024E-02
0.57,-2.03848332166672E-02,7.95755913713947E-05,3.12681943178177E-02
0.572,-2.05292422324419E-02,8.01471614977345E-05,3.13872285187244E-02
0.574,-2.06741336733103E-02,8.07207252364606E-05,3.15055623650551E-02
0.576,-2.08195112645626E-02,8.12963044154458E-05,3.16231921315193E-02
0.578,-2.09653656929731E-02,8.18738481029868E-05,3.17401215434074E-02
0.58,-0.021111698821187,8.24533708509989E-05,0.031856331974268
0.582,-2.12585031986237E-02,8.30348508316092E-05,3.19718085229397E-02
0.584,-2.14057918637991E-02,8.36183171486482E-05,3.20865400135517E-02
0.586,-2.15535517781973E-02,8.42294466565363E-05,3.22005487978458E-02
0.588,-2.17017885297537E-02,8.48169584060088E-05,3.23137789964676E-02
0.59,-2.18505021184683E-02,8.54064419399947E-05,3.24262678623199E-02
0.592,-2.19996869564056E-02,8.59978899825364E-05,3.25379893183708E-02
0.594,-2.21493523567915E-02,8.65913170855492E-05,3.26489135622978E-02
0.596,-2.22994815558195E-02,8.71866723173298E-05,0.032759066671133
0.598,-2.24500894546509E-02,8.7784013885539E-05,0.032868430018425
0.6,-2.26011611521244E-02,8.83832908584736E-05,3.29769663512707E-02
0.602,-2.27527171373367E-02,8.8958018750418E-05,3.30847091972828E-02
0.604,-2.29047276079655E-02,8.95877237780951E-05,3.31916511058807E-02
0.606,-0.023057209327817,9.01928506209515E-05,3.32977510988712E-02
0.608,-2.32101641595364E-02,9.07999346964061E-05,0.033403005450964
0.61,-2.33635809272528E-02,9.14089541765861E-05,3.35074290633202E-02
0.612,-2.35174745321274E-02,9.20199527172372E-05,3.36109884083271E-02
0.614,-2.36718244850636E-02,9.26328357309103E-05,3.37136946618557E-02
0.616,-2.38266438245773E-02,9.32476905290969E-05,0.033815547823906
0.618,-2.39819195121527E-02,9.38644370762631E-05,3.39165069162846E-02
0.62,-2.41376627236605E-02,9.448313358007E-05,3.40165644884109E-02
0.622,-2.42938734591007E-02,9.51037727645598E-05,3.41157503426075E-02
0.624,-2.44505386799574E-02,9.57263182499446E-05,0.03421401232481
0.626,-2.46076714247465E-02,9.635081369197E-05,3.43113951385021E-02
0.628,-0.024765258654952,9.69771936070174E-05,3.44078466296196E-02
0.63,-0.02492331340909,9.76055380306207E-05,3.45033630728722E-02
0.632,-2.50818151980639E-02,9.82357450993732E-05,3.45979519188404E-02
0.634,-2.52407789230347E-02,9.88678730209358E-05,3.46916019916534E-02
0.636,-2.54001934081316E-02,9.95301234070212E-05,3.47842276096344E-02
0.638,-2.55600698292255E-02,1.00166180345695E-04,3.48759666085243E-02
0.64,-2.57204063236713E-02,1.00804143585265E-04,3.49667407572269E-02
0.642,-0.025881189852953,1.01443984021898E-04,3.50565351545811E-02
0.644,-2.60424334555864E-02,1.02057136246003E-04,3.51453684270382E-02
0.646,-2.62041240930557E-02,1.0270068742102E-04,3.52331809699535E-02
0.648,-2.63662617653608E-02,1.03346108517144E-04,3.53199876844883E-02
0.65,-2.65288557857275E-02,1.0399344319012E-04,3.54057736694813E-02
0.652,-2.66918987035751E-02,1.04642655060161E-04,3.54905538260937E-02
0.654,-2.68553905189037E-02,1.05293751403224E-04,3.55743132531643E-02
0.656,-0.027019327506423,1.05946710391436E-04,3.56570109724998E-02
0.658,-2.71837152540684E-02,1.06601568404585E-04,3.57386916875839E-02
0.66,-2.73485444486141E-02,1.07258281786926E-04,3.58192883431911E-02
0.662,-2.75138262659311E-02,1.07916894194204E-04,3.58988605439663E-02
0.664,-2.76795420795679E-02,1.08577332866844E-04,3.59773561358452E-02
0.666,-2.78457086533308E-02,1.09239656012505E-04,3.60547751188278E-02
0.668,-2.80123185366392E-02,1.09903856355231E-04,3.61310914158821E-02
0.67,-2.81793586909771E-02,1.10569875687361E-04,3.62063273787498E-02
0.672,-2.83468477427959E-02,1.11267618194688E-04,3.62803898751736E-02
0.674,-0.02851477637887,1.11907516838983E-04,3.63534688949585E-02
0.676,-2.86831464618444E-02,1.12579138658475E-04,3.64253930747509E-02
0.678,-2.88519468158484E-02,1.13252564915456E-04,0.036496177315712
0.68,-2.90211830288172E-02,1.13927831989713E-04,3.65657918155193E-02
0.682,-2.91908606886864E-02,1.14604968985077E-04,0.036634299904108
0.684,-2.93609704822302E-02,1.15283910417929E-04,3.67016568779945E-02
0.686,-2.95315161347389E-02,1.15964699944016E-04,3.67678217589855E-02
0.688,-2.97024920582771E-02,1.16647323011421E-04,3.68328504264355E-02
0.69,-0.02987390011549,1.17331765068229E-04,3.68967019021511E-02
0.692,-3.00457384437323E-02,1.18018026114441E-04,3.69593389332294E-02
0.694,-3.02180033177137E-02,1.18706106150057E-04,3.70208062231541E-02
0.696,-3.03907059133053E-02,1.19396019726992E-04,3.70810516178608E-02
0.698,-3.05638276040554E-02,1.20087715913542E-04,3.71401086449623E-02
0.7,-0.030737379565835,1.20781223813538E-04,3.71979549527168E-02
0.702,-3.09113506227732E-02,1.21476514323149E-04,3.72545681893826E-02
0.704,-3.10857594013214E-02,1.22173674753867E-04,3.73099260032177E-02
0.706,-3.12605798244476E-02,1.22872574138455E-04,3.73640581965446E-02
0.708,-3.14358212053776E-02,1.23573263408616E-04,0.037416934967041
0.71,-3.16114947199821E-02,1.24275786220096E-04,3.74685376882553E-02
0.712,-3.17875817418098E-02,1.24980069813319E-04,3.75188887119293E-02
0.714,-3.19641008973122E-02,1.25686172395945E-04,3.75679805874825E-02
0.716,-3.21410149335861E-02,1.26393992104568E-04,3.76157388091087E-02
0.718,-0.032318364828825,1.27103630802594E-04,3.76622453331947E-02
0.72,-3.24961245059967E-02,1.27815030282363E-04,3.77074480056763E-02
0.722,-3.26743051409721E-02,1.28528219647706E-04,0.037751317024231
0.724,-3.28528918325901E-02,1.29243155242875E-04,3.77938896417618E-02
0.726,-3.30318883061409E-02,1.29959807964042E-04,3.78351248800755E-02
