Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
0.12,-2.575195976533E-04,-5.06055587902665E-03,3.47413867712021E-03
0.122,-2.64213886111975E-04,-5.23055903613567E-03,3.59116168692708E-03
0.124,-2.70921213086694E-04,-5.40335476398468E-03,3.71012603864074E-03
0.126,-2.77638231636956E-04,-5.57894958183169E-03,3.83102707564831E-03
0.128,-2.84362031379715E-04,-5.75733929872513E-03,3.95387317985296E-03
0.13,-2.91088887024671E-04,-5.93852018937469E-03,4.07865596935153E-03
0.132,-2.97815742669627E-04,-6.12248759716749E-03,4.20537311583757E-03
0.134,-3.04539775243029E-04,-0.006309247110039,4.33403486385942E-03
0.136,-3.112573758699E-04,-6.49879826232791E-03,4.46463329717517E-03
0.138,-3.17965488648042E-04,-6.69113732874394E-03,4.59717074409127E-03
0.14,-3.24661144986749E-04,-6.8862633779645E-03,4.73164301365614E-03
0.142,-3.313405031804E-04,-7.08417128771544E-03,4.86805615946651E-03
0.144,-3.38000798365101E-04,-7.28486478328705E-03,5.00640505924821E-03
0.146,-3.44638770911843E-04,-7.48834200203419E-03,5.14669017866254E-03
0.148,-3.51251277606934E-04,-7.69459595903754E-03,5.28890965506434E-03
0.15,-3.57834855094552E-04,-7.90363270789385E-03,5.43306674808264E-03
0.152,-3.64386709406972E-04,-8.11544619500637E-03,5.57915726676583E-03
0.154,-3.70903260773048E-04,-8.33004247397184E-03,5.72718214243651E-03
0.156,-3.77381220459938E-04,-8.54740850627422E-03,5.87714137509465E-03
0.158,-3.8381788181141E-04,-8.76754801720381E-03,6.02903543040156E-03
0.16,-3.90209286706522E-04,-8.9904610067606E-03,6.18286104872823E-03
0.162,-3.9655264117755E-04,-9.21614095568657E-03,6.33861823007464E-03
0.164,-4.02845034841448E-04,-9.44459065794945E-03,6.49630697444081E-03
0.166,-4.09082451369613E-04,-9.67580452561378E-03,6.65592961013317E-03
0.168,-4.15262271417305E-04,-9.90978628396988E-03,6.8174796178937E-03
0.17,-4.21381468186155E-04,-1.01465312764049E-02,6.98095886036754E-03
0.172,-4.27436578320339E-04,-1.03860404342413E-02,7.14636966586113E-03
0.174,-4.33423992944881E-04,-1.06283128261566E-02,7.31370272114873E-03
0.176,-4.39341034507379E-04,-1.08733382076025E-02,7.48296780511737E-03
0.178,-4.45183599367738E-04,-1.11211128532887E-02,7.65415839850902E-03
0.18,-4.50949475634843E-04,-1.13716488704085E-02,7.82727543264627E-03
0.182,-4.56635374575853E-04,-0.011624937877059,8.0023156479001E-03
0.184,-4.62237308965996E-04,-1.18809770792723E-02,8.17928090691566E-03
0.186,-4.67752572149038E-04,-1.21397646144032E-02,8.35816934704781E-03
0.188,-4.73178224638104E-04,-1.24012939631939E-02,8.53898655623198E-03
0.19,-4.78510308312252E-04,-1.26655716449022E-02,8.72171856462955E-03
0.192,-4.83745621750131E-04,-1.29325846210122E-02,8.90636257827282E-03
0.194,-4.88882185891271E-04,-1.32023468613625E-02,9.09293536096811E-03
0.196,-4.93915402330458E-04,-1.34748434647918E-02,9.28142480552197E-03
0.198,-4.988425062038E-04,-1.37500818818808E-02,9.47183463722467E-03
0.2,-5.03660761751235E-04,-1.40280462801456E-02,9.66415833681822E-03
0.202,-5.08366094436496E-04,-1.43087478354573E-02,9.85839869827032E-03
0.204,-5.12955710291862E-04,-1.45921660587192E-02,1.00545575842261E-02
0.206,-5.1742687355727E-04,-1.48783233016729E-02,1.02526266127825E-02
0.208,-5.21775102242827E-04,-1.51672018691897E-02,1.04526048526168E-02
0.21,-5.25997951626778E-04,-1.54588045552373E-02,1.06544969603419E-02
0.212,-5.30092627741396E-04,-1.57531276345253E-02,1.08583094552159E-02
0.214,-5.34055114258081E-04,-1.60501655191183E-02,1.10640106722713E-02
0.216,-5.37882384378463E-04,-1.63499247282743E-02,1.12716304138303E-02
0.218,-5.41571585927159E-04,-1.66524033993483E-02,1.14811519160867E-02
0.22,-5.45118702575564E-04,-1.69575773179531E-02,1.16925789043307E-02
0.222,-5.48522686585784E-04,-1.72654557973146E-02,1.19059309363365E-02
0.224,-5.51777484361082E-04,-1.75760388374329E-02,1.21211633086205E-02
0.226,-5.54880942218006E-04,-1.78893376141787E-02,1.23383067548275E-02
0.228,-5.57829742319882E-04,-1.82053223252296E-02,1.25573370605707E-02
0.23,-5.60621381737292E-04,-1.85240227729082E-02,1.27782840281725E-02
0.232,-5.63251553103328E-04,-1.88454054296017E-02,1.30011197179556E-02
0.234,-5.65717520657927E-04,-1.91694814711809E-02,1.32258525118232E-02
0.236,-5.68016897886992E-04,-1.94962490350008E-02,1.34524824097753E-02
0.238,-5.70145028177649E-04,-0.019825704395771,1.36809935793281E-02
0.24,-5.72098884731531E-04,-0.020157853141427,1.39114009216428E-02
0.242,-5.73877128772438E-04,-2.04926766455173E-02,1.41437146812677E-02
0.244,-5.75474055949599E-04,-2.08301804959774E-02,1.43779003992677E-02
0.246,-5.76887396164238E-04,-2.11703535169363E-02,1.46139822900295E-02
0.248,-5.78114646486938E-04,-2.15131938457489E-02,1.48519463837147E-02
0.25,-5.79152081627399E-04,-2.18587033450603E-02,1.50917982682586E-02
0.252,-5.79996267333627E-04,-2.22068820148706E-02,1.53335332870483E-02
0.254,-5.80643536522985E-04,-2.25577279925346E-02,1.55771523714066E-02
0.256,-5.81090978812426E-04,-2.29112319648266E-02,1.58226490020752E-02
0.258,-5.81335567403585E-04,-2.32673808932304E-02,1.60700343549252E-02
0.26,-5.81375090405345E-04,-0.023626210168004,1.63192804902792E-02
0.262,-5.81204250920564E-04,-2.39876620471478E-02,1.65704134851694E-02
0.264,-5.80821768380702E-04,-2.43517719209194E-02,1.68234147131443E-02
0.266,-5.80223044380546E-04,-2.47185472398996E-02,1.70782823115587E-02
0.268,-5.7940511032939E-04,-2.50879433006048E-02,1.73350255936384E-02
0.27,-5.78365055844188E-04,-2.54599843174219E-02,1.75936408340931E-02
0.272,-5.77101309318095E-04,-2.58346553891897E-02,1.78541149944067E-02
0.274,-5.75607293285429E-04,-2.62119639664888E-02,1.81164592504501E-02
0.276,-5.73881436139345E-04,-2.65918970108032E-02,1.83806680142879E-02
0.278,-5.71921467781067E-04,-2.69744582474232E-02,1.86467375606298E-02
0.28,-5.69722149521112E-04,-2.73596346378326E-02,1.89146585762501E-02
0.282,-5.67281502299011E-04,-2.77474299073219E-02,1.91844440996647E-02
0.284,-5.64597197808325E-04,-2.81378515064716E-02,1.94560885429382E-02
0.286,-5.61663997359574E-04,-0.02853087708354,1.97295844554901E-02
0.288,-5.58479630853981E-04,-2.89265122264624E-02,2.00049318373203E-02
0.29,-5.55044272914529E-04,-2.93247681111097E-02,2.02821232378483E-02
0.292,-5.51348028238863E-04,-2.97256074845791E-02,0.02056117169559
0.294,-5.47390780411661E-04,-3.01290489733219E-02,2.08420734852552E-02
0.296,-5.431710742414E-04,-3.05350720882416E-02,0.021124791353941
0.298,-5.38682623300701E-04,-3.09436824172735E-02,2.14093793183565E-02
0.3,-5.33924030605704E-04,-3.13548669219017E-02,2.16958057135344E-02
0.302,-5.28892502188683E-04,-3.17686572670937E-02,2.19840537756681E-02
0.304,-5.23584662005305E-04,-3.21850255131721E-02,2.22741421312094E-02
0.306,-5.17995795235038E-04,-3.26039791107178E-02,2.25660745054483E-02
0.308,-5.12124737724662E-04,-3.30254882574081E-02,2.28598304092884E-02
0.31,-5.05966076161712E-04,-3.34495678544044E-02,2.31554135680199E-02
0.312,-4.99519635923207E-04,-3.38762253522873E-02,2.34528444707394E-02
0.314,-4.92778606712818E-04,-3.43054309487343E-02,2.37520840018988E-02
0.316,-4.85743978060782E-04,-3.47371995449066E-02,2.40531507879496E-02
0.318,-4.78408939670771E-04,-3.51715199649334E-02,0.024356035515666
0.32,-4.70769708044827E-04,-3.56083810329437E-02,2.46607288718224E-02
0.322,-4.62825351860374E-04,-3.60477864742279E-02,2.49672457575798E-02
0.324,-4.54573309980333E-04,-0.036489725112915,2.52755731344223E-02
0.326,-4.46008169092238E-04,-3.69342193007469E-02,2.55857221782208E-02
0.328,-4.37129638157785E-04,-3.73812466859818E-02,2.58976947516203E-02
0.33,-4.27930819569156E-04,-3.78308072686195E-02,2.62114442884922E-02
0.332,-4.1841171332635E-04,-3.82828786969185E-02,2.65270117670298E-02
0.334,-4.08566527767107E-04,-3.87374758720398E-02,2.68443878740072E-02
0.336,-3.98393254727125E-04,-0.039194580167532,2.71635558456182E-02
0.338,-3.87892941944301E-04,-3.96541953086853E-02,2.74845231324434E-02
0.34,-3.77054093405604E-04,-4.01162952184677E-02,2.78072971850634E-02
0.342,-3.65879153832793E-04,-4.05809208750725E-02,0.028131851926446
0.344,-3.54362098732963E-04,-4.10480685532093E-02,2.84581873565912E-02
0.346,-3.42501123668626E-04,-4.15176711976528E-02,0.028786338865757
0.348,-3.30295908497646E-04,-4.19897809624672E-02,2.91162598878145E-02
0.35,-3.17737460136414E-04,-4.24643754959106E-02,2.94479615986347E-02
0.352,-3.04825603961945E-04,-4.29414547979832E-02,2.97814458608627E-02
0.354,-2.91558564640582E-04,-4.34210114181042E-02,3.01167089492083E-02
0.356,-2.77933198958635E-04,-4.39030565321445E-02,3.04537266492844E-02
0.358,-2.63941823504865E-04,-4.43875528872013E-02,3.07925380766392E-02
0.36,-2.49586126301438E-04,-0.044874519109726,3.11331003904343E-02
0.362,-2.3485925339628E-04,-4.53639440238476E-02,3.14754508435726E-02
0.364,-2.1976103016641E-04,-4.58557941019535E-02,3.18195708096027E-02
0.366,-2.04285868676379E-04,-4.63501177728176E-02,3.21654453873634E-02
0.368,-1.88433419680223E-04,-4.68468777835369E-02,3.25130708515644E-02
0.37,-1.72197353094816E-04,-4.73460741341114E-02,3.28624546527863E-02
0.372,-1.55581132275984E-04,-4.78477254509926E-02,3.32136042416096E-02
0.374,-1.38570903800428E-04,-4.83517646789551E-02,0.033566489815712
0.376,-1.21169723570347E-04,-4.88582663238049E-02,3.39211337268353E-02
0.378,-1.03377329651266E-04,-4.93671856820583E-02,3.42775210738182E-02
0.38,-8.51843506097794E-05,-4.98785227537155E-02,3.46356704831123E-02
0.382,-6.65895640850067E-05,-5.03922887146473E-02,3.49955148994923E-02
0.384,-4.75924462080002E-05,-5.09084314107895E-02,3.53571102023125E-02
0.386,-2.81898537650704E-05,-5.14269955456257E-02,3.57204601168633E-02
0.388,-8.37325933389366E-06,-5.19479587674141E-02,3.60855311155319E-02
0.39,1.18552416097373E-05,-5.24712800979614E-02,3.64523120224476E-02
0.392,3.25005676131696E-05,-0.052997063845396,3.68208587169647E-02
0.394,5.35670260433108E-05,-5.35251684486866E-02,3.71910817921162E-02
0.396,7.50570616219193E-05,-5.40556572377682E-02,3.75630408525467E-02
0.398,9.69675602391362E-05,-5.45885115861893E-02,3.79367135465145E-02
0.4,1.19313190225512E-04,-5.51237463951111E-02,3.83121110498905E-02
0.402,1.42089294968173E-04,-5.56613318622112E-02,3.86892110109329E-02
0.404,1.6530102584511E-04,-5.62012866139412E-02,3.90680208802223E-02
0.406,1.88954203622416E-04,-5.67435920238495E-02,3.94485630095005E-02
0.408,2.13046529097483E-04,-5.72882331907749E-02,3.98307740688324E-02
0.41,2.37581261899322E-04,-5.78352212905884E-02,4.02146615087986E-02
0.412,2.62569461483508E-04,-5.83845525979996E-02,4.06002961099148E-02
0.414,2.88006296614185E-04,-0.058936208486557,4.09875959157944E-02
0.416,3.13897442538291E-04,-5.94901815056801E-02,4.13765758275986E-02
0.418,3.40248225256801E-04,-6.00464828312397E-02,4.17672544717789E-02
0.42,3.67055472452193E-04,-6.06050714850426E-02,4.21595871448517E-02
0.422,3.94330709241331E-04,-6.11659996211529E-02,4.25536185503006E-02
0.424,4.22068580519408E-04,-6.17292374372482E-02,4.29493300616741E-02
0.426,4.50278574135154E-04,-6.22947625815868E-02,4.33467105031013E-02
0.428,4.78964182548225E-04,-6.28625825047493E-02,0.043745756149292
0.43,5.08120923768729E-04,-6.34326711297035E-02,4.41464595496655E-02
0.432,5.3776177810505E-04,-6.40050396323204E-02,0.044548824429512
0.434,5.67880575545132E-04,-6.45797029137611E-02,4.49528619647026E-02
0.436,5.98489597905427E-04,-6.51566460728645E-02,4.53585498034954E-02
0.438,6.29582616966218E-04,-6.57358318567276E-02,4.57658879458904E-02
0.44,6.61170983221382E-04,-6.63172677159309E-02,4.61748391389847E-02
0.442,6.93256093654782E-04,-6.69009909033775E-02,4.65855002403259E-02
0.444,7.25831429008394E-04,-6.74869567155838E-02,4.69977743923664E-02
0.446,7.58914451580495E-04,-6.80751502513885E-02,4.74116802215576E-02
0.448,7.92496255598962E-04,-6.86655044555664E-02,4.78271879255772E-02
0.45,8.26590578071773E-04,-6.92582130432129E-02,4.82443571090698E-02
0.452,8.61191423609853E-04,-6.98531344532967E-02,4.86631989479065E-02
0.454,8.96309909876436E-04,-7.04502314329147E-02,4.90836203098297E-02
0.456,9.31939634028822E-04,-7.10495561361313E-02,4.95056696236134E-02
0.458,9.68093401752412E-04,-7.16510266065598E-02,4.99293021857738E-02
0.46,1.00476597435772E-03,-7.22547993063927E-02,5.03545999526978E-02
0.462,1.04196614120156E-03,-7.28607252240181E-02,5.07814846932888E-02
0.464,1.07969518285245E-03,-7.34688341617584E-02,5.12099713087082E-02
0.466,1.11795566044748E-03,-7.40791261196136E-02,5.16400597989559E-02
0.468,1.15674920380116E-03,-0.074691615998745,5.20717576146126E-02
0.47,1.19608268141747E-03,-7.53062665462494E-02,5.25050461292267E-02
0.472,1.23595993500203E-03,-7.59230777621269E-02,5.29399216175079E-02
0.474,1.27637200057507E-03,-7.65420123934746E-02,5.33763356506824E-02
0.476,1.31734157912433E-03,-7.71631449460983E-02,5.38144111633301E-02
0.478,1.35885388590395E-03,-7.77864083647728E-02,5.42540103197098E-02
0.48,1.40092731453478E-03,-0.078411839902401,5.46952597796917E-02
0.482,1.44354905933142E-03,-7.90393576025963E-02,5.51379807293415E-02
0.484,1.48673518560827E-03,-7.96690583229065E-02,0.055582370609045
0.486,1.53048126958311E-03,-8.03008303046227E-02,5.60282282531261E-02
0.488,1.5747940633446E-03,-8.09347257018089E-02,5.64756877720356E-02
0.49,1.6196696087718E-03,-8.15707445144653E-02,5.69247119128704E-02
0.492,1.66512560099363E-03,-8.22088345885277E-02,5.73753044009209E-02
0.494,1.71115179546177E-03,-0.082848995923996,5.78274428844452E-02
0.496,1.75775960087776E-03,-8.34913104772568E-02,5.82811161875725E-02
0.498,1.80493923835456E-03,-8.41357186436653E-02,5.87363317608833E-02
0.5,1.8527084030211E-03,-0.084782175719738,5.91930747032166E-02
0.502,1.90106360241771E-03,-8.54307115077972E-02,5.96513524651527E-02
0.504,1.95000658277422E-03,-0.086081363260746,6.01111277937889E-02
0.506,1.99954491108656E-03,-8.67340415716171E-02,6.05724677443504E-02
0.508,2.04967451281846E-03,-0.087388701736927,6.10353462398052E-02
0.51,2.1004076115787E-03,-8.80454331636429E-02,6.14996701478958E-02
0.512,2.15174141339958E-03,-8.87042209506035E-02,0.06196553632617
0.514,2.20367382280529E-03,-8.93650650978088E-02,6.24329335987568E-02
0.516,2.25622300058603E-03,-9.00279581546783E-02,6.29018321633339E-02
0.518,2.30937963351607E-03,-0.090692825615406,6.33722171187401E-02
0.52,2.3631474468857E-03,-9.13597196340561E-02,6.38441145420074E-02
0.522,2.41753156296909E-03,-9.20285955071449E-02,0.064317487180233
0.524,2.47253547422588E-03,-9.26995500922203E-02,6.47923424839973E-02
0.526,2.52816639840603E-03,-9.33724492788315E-02,6.52687326073647E-02
0.528,2.58442154154181E-03,-9.40472856163979E-02,0.065746545791626
0.53,2.64130183495581E-03,-9.47241187095642E-02,6.62258565425873E-02
0.532,2.69881263375282E-03,-9.54029113054276E-02,0.066706582903862
0.534,2.75696604512632E-03,-9.60836783051491E-02,6.71888217329979E-02
0.536,2.8157529886812E-03,-9.67663824558258E-02,0.067672498524189
0.538,2.87517835386097E-03,-9.74510386586189E-02,6.81576877832413E-02
0.54,2.93524563312531E-03,-9.81376990675926E-02,6.86442777514458E-02
0.542,2.99596041440964E-03,-9.88262519240379E-02,6.91323354840279E-02
0.544,3.05732735432684E-03,-9.95167344808578E-02,6.96218237280846E-02
0.546,3.11933923512697E-03,-0.100209146738052,7.01127722859383E-02
0.548,3.18201817572117E-03,-0.10090346634388,0.070605143904686
0.55,3.24534764513373E-03,-0.101599648594856,7.10989832878113E-02
0.552,3.30933765508235E-03,-0.102297775447369,7.15942084789276E-02
0.554,3.37399635463953E-03,-0.102997787296772,0.072090856730938
0.556,3.43931745737791E-03,-0.103699699044228,7.25889354944229E-02
0.558,3.50530864670873E-03,-0.104403473436832,7.30884075164795E-02
0.56,3.57197178527713E-03,-0.105109080672264,7.35893398523331E-02
0.562,3.63931618630886E-03,-0.10581661015749,7.40916281938553E-02
0.564,3.70733113959432E-03,-0.106526032090187,7.45952948927879E-02
0.566,3.77603573724627E-03,-0.107237249612808,0.075100377202034
0.568,3.84541577659547E-03,-0.107950285077095,7.56068900227547E-02
0.57,3.91549337655306E-03,-0.108665183186531,7.61147141456604E-02
0.572,3.98625899106264E-03,-0.109381891787052,7.66239315271378E-02
0.574,4.05771005898714E-03,-0.110100440680981,7.71345570683479E-02
0.576,4.12986148148775E-03,-0.110820762813091,7.76466131210327E-02
0.578,4.20271279290318E-03,-0.111542940139771,0.078159973025322
0.58,4.27627144381404E-03,-0.112266965210438,7.86746293306351E-02
0.582,4.35052812099457E-03,-0.112992703914642,0.079190693795681
0.584,4.42549306899309E-03,-0.113720208406448,7.97081887722015E-02
0.586,4.50116861611605E-03,-0.114449493587017,0.080226942896843
0.588,4.57755802199244E-03,-0.115180589258671,8.07470604777336E-02
0.59,4.65466920286417E-03,-0.115913487970829,8.12684521079063E-02
0.592,4.73249470815063E-03,-0.116648077964783,8.17912295460701E-02
0.594,4.81103826314211E-03,-0.117384448647499,8.23153629899025E-02
0.596,4.89030964672565E-03,-0.11812250316143,8.28407853841782E-02
0.598,0.004970314912498,-0.118862316012383,8.33675488829613E-02
0.6,5.05103962495923E-03,-0.119603857398033,8.38956460356712E-02
0.602,5.13250939548016E-03,-0.12034710496664,8.44249948859215E-02
0.604,5.2147121168673E-03,-0.121092051267624,0.084955707192421
0.606,5.29764406383038E-03,-0.121838755905628,8.54876339435577E-02
0.608,5.3813261911273E-03,-0.122587099671364,8.60209092497826E-02
0.61,5.46575197950006E-03,-0.123337119817734,8.65554660558701E-02
0.612,5.55092748254538E-03,-0.124088853597641,0.087091326713562
0.614,5.63685689121485E-03,-0.124842248857021,8.76284092664719E-02
0.616,5.72352996096015E-03,-0.125597283244133,8.81667956709862E-02
0.618,5.81096205860376E-03,-0.126353964209557,8.87065231800079E-02
0.62,5.8991564437747E-03,-0.127112239599228,8.92473608255386E-02
0.622,5.98810752853751E-03,-0.127872198820114,0.089789554476738
0.624,6.07782509177923E-03,-0.128633826971054,9.03330519795418E-02
0.626,6.16831844672561E-03,-0.129397034645081,9.08777415752411E-02
0.628,6.25956524163485E-03,-0.130161821842194,9.14236679673195E-02
0.63,6.35160226374865E-03,-0.13092827796936,9.19708535075188E-02
0.632,6.44440995529294E-03,-0.131696283817291,0.092519223690033
0.634,6.53798365965486E-03,-0.132465869188309,9.30688381195068E-02
0.636,6.63235504180193E-03,-0.133237019181252,9.36196744441986E-02
0.638,6.72750268131495E-03,-0.13400973379612,9.41717326641083E-02
0.64,6.82343635708094E-03,-0.134784057736397,9.47250127792358E-02
0.642,6.92016305401921E-03,-0.135559886693954,9.52794849872589E-02
0.644,7.01767718419433E-03,-0.136337295174599,9.58351641893387E-02
0.646,7.11598712950945E-03,-0.137116238474846,9.63920429348946E-02
0.648,7.2150956839323E-03,-0.137896746397018,9.69500914216042E-02
0.65,7.31501448899508E-03,-0.138678714632988,9.75093320012093E-02
0.652,7.41572584956884E-03,-0.139462202787399,9.80697497725487E-02
0.654,7.51724932342768E-03,-0.140247225761414,9.86313596367836E-02
0.656,7.61957326903939E-03,-0.141033664345741,0.099194124341011
0.658,7.7227121219039E-03,-0.141821682453156,9.97580662369728E-02
0.66,7.82666355371475E-03,-0.142611116170883,0.100323148071766
0.662,7.93144572526217E-03,-0.143402084708214,0.100889399647713
0.664,8.03702883422375E-03,-0.144194439053535,0.101456761360168
0.666,8.14344547688961E-03,-0.144988298416138,0.102025292813778
0.668,8.25068540871143E-03,-0.145783603191376,0.102594964206219
0.67,8.35875421762466E-03,-0.146580323576927,0.10316576063633
0.672,8.46764724701643E-03,-0.14737842977047,0.103737607598305
0.674,8.57737474143505E-03,-0.148178040981293,0.10431070625782
0.676,8.68794787675142E-03,-0.148978978395462,0.104884780943394
0.678,8.79935082048178E-03,-0.149781301617622,0.105460084974766
0.68,8.91159567981958E-03,-0.150585114955902,0.106036379933357
0.682,9.02469269931316E-03,-0.151390329003334,0.106613926589489
0.684,9.1386241838336E-03,-0.152196824550629,0.107192389667034
0.686,9.2534152790904E-03,-0.15300478041172,0.1077721118927
0.688,9.36903711408377E-03,-0.153813987970352,0.10835275053978
0.69,9.48551762849092E-03,-0.154624566435814,0.108934603631496
0.692,9.60285775363445E-03,-0.155436530709267,0.109517455101013
0.694,9.72105003893375E-03,-0.156249791383743,0.110101379454136
0.696,9.84011776745319E-03,-0.157064437866211,0.110686361789703
0.698,9.96004603803158E-03,-0.157880425453186,0.111272357404232
0.7,1.00808413699269E-02,-0.158697679638863,0.111859448254108
0.702,1.02025112137198E-02,-0.159516155719757,0.112447530031204
0.704,1.03250481188297E-02,-0.160336032509804,0.113036721944809
0.706,1.04484586045146E-02,-0.161157160997391,0.113626971840858
0.708,1.05727557092905E-02,-0.161979511380196,0.114218182861805
0.71,1.06979198753834E-02,-0.162803158164024,0.114810422062874
0.712,1.08239762485027E-02,-0.163627967238426,0.115403547883034
0.714,0.010950917378068,-0.16445404291153,0.115997850894928
0.716,0.011078747920692,-0.165281355381012,0.116593062877655
0.718,1.12074725329876E-02,-0.166110008955002,0.11718925088644
0.72,1.13370828330517E-02,-0.166939735412598,0.117786504328251
0.722,0.011467607691884,-0.167770743370056,0.118384718894958
0.724,1.15990098565817E-02,-0.168602928519249,0.118983887135982
0.726,1.17313228547573E-02,-0.169436275959015,0.119584009051323
0.728,1.18645299226046E-02,-0.170270875096321,0.120185144245625
0.73,1.19986589998007E-02,-0.171106427907944,0.120787210762501
0.732,1.21337072923779E-02,-0.171943455934525,0.121390208601952
0.734,1.22696431353688E-02,-0.172781437635422,0.121994145214558
0.736,0.012406506575644,-0.173620656132698,0.122599057853222
0.738,1.25442799180746E-02,-0.174460932612419,0.123204872012138
