Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
0.0,0.0,0.0,0.0
0.1,-4.43314551375806E-04,-1.93452939856797E-03,2.30768718756735E-03
0.2,-1.59908446948975E-03,-7.92098604142666E-03,9.50626563280821E-03
0.3,-3.1902848277241E-03,-1.81539244949818E-02,2.19131913036108E-02
0.4,-4.9224104732275E-03,-3.27188484370709E-02,3.97138148546219E-02
0.5,-6.48806197568774E-03,-5.15900924801826E-02,6.29573687911034E-02
0.6,-7.57172657176852E-03,-0.074629932641983,9.15547236800194E-02
0.7,-7.85472989082336E-03,-0.101589359343052,0.125277891755104
0.8,-7.02019361779094E-03,-0.132110312581062,0.163761392235756
0.9,-4.75814193487167E-03,-0.165728867053986,0.20650540292263
1,-7.70315993577242E-04,-0.201880350708961,0.252880483865738
1.1,5.22472430020571E-03,-0.239905700087547,0.302135109901428
1.2,1.34870419278741E-02,-0.279058635234833,0.35340279340744
1.3,2.42507122457027E-02,-0.318514764308929,0.405712932348251
1.4,3.77195291221142E-02,-0.357380390167236,0.458001911640167
1.5,5.40632270276546E-02,-0.39470437169075,0.509125947952271
1.6,7.34137818217278E-02,-0.429489284753799,0.557875037193298
1.7,9.58620458841324E-02,-0.460703998804092,0.602987289428711
1.8,0.121455304324627,-0.48729744553566,0.643165171146393
1.9,0.150196328759193,-0.508219480514526,0.677089035511017
2,0.182040423154831,-0.52242511510849,0.703437805175781
2.1,0.216892898082733,-0.528884172439575,0.720906734466553
2.2,0.254610538482666,-0.526608467102051,0.728222370147705
2.3,0.295000582933426,-0.514662861824036,0.724158883094788
2.4,0.33782222867012,-0.492176651954651,0.707555115222931
2.5,0.382786452770233,-0.458363056182861,0.677331387996674
2.6,0.42955869436264,-0.412527948617935,0.632504045963287
2.7,0.477760255336761,-0.354085773229599,0.572200655937195
2.8,0.526971578598022,-0.28257167339325,0.495673835277557
2.9,0.57673591375351,-0.197649881243706,0.402308911085129
3,0.626561284065247,-9.91293638944626E-02,0.29164656996727
3.1,0.675926506519318,0.013034775853157,0.163379088044167
3.2,0.724284589290619,0.138727366924286,1.73728261142969E-02
3.3,0.771068215370178,0.277673482894897,-0.146341174840927
3.4,0.815694868564606,0.429431915283203,-0.327544748783112
3.5,0.857571840286255,0.593393862247467,-0.525835037231445
3.6,0.896102368831635,0.768785059452057,-0.740628600120544
3.7,0.930690884590149,0.954667508602142,-0.971139669418335
3.8,0.960749924182892,1.1499445438385,-1.21640765666962
3.9,0.985704958438873,1.35336673259735,-1.47526597976685
4,1.00500202178955,1.56354320049286,-1.74637711048126
4.1,1.01811063289642,1.77894949913025,-2.02821278572083
4.2,1.024533867836,1.99794626235962,-2.31907320022583
4.3,1.02381086349487,2.21878266334534,-2.61708736419678
4.4,1.01552319526672,2.4396288394928,-2.92022275924683
4.5,0.99930077791214,2.65857648849487,-3.22628545761108
4.6,0.974826097488403,2.87366676330566,-3.53295969963074
4.7,0.941839754581451,3.08291172981262,-3.83779287338257
4.8,0.90014374256134,3.28430557250977,-4.13821887969971
4.9,0.84960675239563,3.47585105895996,-4.43157863616943
5,0.790166020393372,3.65558171272278,-4.71513652801514
5.1,0.721832513809204,3.82157158851624,-4.98610973358154
5.2,0.644690692424774,3.97196006774902,-5.24166202545166
5.3,0.558904767036438,4.10497570037842,-5.47894906997681
5.4,0.464714527130127,4.21894550323486,-5.69515705108643
5.5,0.362442493438721,4.31231069564819,-5.88749027252197
5.6,0.252488315105438,4.38364791870117,-6.05322265625
5.7,0.13533242046833,4.43168306350708,-6.18972492218018
5.8,1.15343369543552E-02,4.45528554916382,-6.29451179504395
5.9,-0.118269823491573,4.45350408554077,-6.36523675918579
6,-0.253370881080627,4.42555809020996,-6.39974308013916
6.1,-0.392988502979279,4.37084722518921,-6.39610576629639
6.2,-0.536275327205658,4.28896474838257,-6.35265302658081
6.3,-0.682322978973389,4.17968702316284,-6.26798391342163
6.4,-0.830170154571533,4.04297876358032,-6.14101505279541
6.5,-0.978805124759674,3.87900066375732,-5.97100496292114
6.6,-1.12717866897583,3.68810081481934,-5.7575511932373
6.7,-1.27421033382416,3.47080397605896,-5.50063419342041
6.8,-1.41879391670227,3.22783493995667,-5.20063400268555
6.9,-1.55981361865997,2.96009278297424,-4.85832405090332
