时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
688.5,-0.034,0.019,-0.017,-3.295,-1.588,0.011,0,3,30,6,0
689,-0.033,0.033,-0.02,-3.315,-2.119,0.025,0,3,30,6,0
689.5,-0.026,0.045,-0.023,-3.209,-2.593,0.039,0,3,30,6,0
690,-0.015,0.055,-0.025,-3,-2.983,0.052,0,3,30,6,0
690.5,0,0.059,-0.026,-2.728,-3.267,0.063,0,3,30,6,0
691,0.016,0.058,-0.026,-2.443,-3.427,0.07,0,3,30,6,0
691.5,0.029,0.05,-0.025,-2.076,-3.432,0.074,0,3,30,6,0
692,0.038,0.038,-0.023,-1.648,-3.28,0.074,0,3,30,6,0
692.5,0.041,0.024,-0.021,-1.232,-2.981,0.07,0,3,30,6,0
693,0.038,0.01,-0.017,-0.816,-2.539,0.062,0,3,30,6,0
693.5,0.03,0,-0.013,-0.436,-1.98,0.051,0,3,30,6,0
694,0.019,-0.005,-0.008,-0.165,-1.34,0.036,0,3,30,6,0
694.5,0.008,-0.005,-0.004,-0.041,-0.659,0.018,0,3,30,6,0
695,0,0,0,-0.028,0.029,-0.001,0,3,30,6,0
695.5,-0.005,0.008,0.004,-0.091,0.688,-0.02,0,3,30,6,0
696,-0.004,0.016,0.007,-0.207,1.277,-0.038,0,3,30,6,0
696.5,0,0.022,0.01,-0.411,1.75,-0.053,0,3,30,6,0
697,0.007,0.025,0.011,-0.658,2.083,-0.065,0,3,30,6,0
697.5,0.014,0.024,0.012,-0.849,2.267,-0.072,0,3,30,6,0
698,0.019,0.019,0.012,-0.932,2.296,-0.073,0,3,30,6,0
698.5,0.022,0.013,0.011,-0.894,2.173,-0.069,0,3,30,6,0
699,0.022,0.006,0.01,-0.781,1.901,-0.061,0,3,30,6,0
699.5,0.018,0,0.008,-0.641,1.497,-0.048,0,3,30,6,0
700,0.011,-0.003,0.005,-0.515,0.987,-0.033,0,3,30,6,0
700.5,0.003,-0.002,0.001,-0.485,0.394,-0.016,0,3,30,6,0
701,-0.005,0.005,-0.003,-0.615,-0.254,0.001,0,3,30,6,0
701.5,-0.009,0.015,-0.008,-0.969,-0.932,0.016,0,3,30,6,0
702,-0.008,0.029,-0.013,-1.508,-1.604,0.029,0,3,30,6,0
702.5,0,0.042,-0.018,-2.135,-2.23,0.04,0,3,30,6,0
703,0.014,0.051,-0.023,-2.73,-2.772,0.049,0,3,30,6,0
703.5,0.03,0.053,-0.026,-3.193,-3.204,0.057,0,3,30,6,0
704,0.046,0.046,-0.028,-3.379,-3.488,0.062,0,3,30,6,0
704.5,0.058,0.033,-0.029,-3.256,-3.61,0.067,0,3,30,6,0
705,0.062,0.017,-0.028,-2.876,-3.57,0.07,0,3,30,6,0
705.5,0.059,0,-0.025,-2.321,-3.372,0.07,0,3,30,6,0
706,0.049,-0.013,-0.022,-1.698,-3.031,0.067,0,3,30,6,0
706.5,0.036,-0.021,-0.018,-1.135,-2.571,0.06,0,3,30,6,0
707,0.023,-0.023,-0.014,-0.742,-2.024,0.049,0,3,30,6,0
707.5,0.011,-0.02,-0.01,-0.608,-1.429,0.034,0,3,30,6,0
708,0.004,-0.014,-0.006,-0.712,-0.817,0.015,0,3,30,6,0
708.5,0,-0.008,-0.004,-1.005,-0.223,-0.004,0,3,30,6,0
709,-0.001,-0.003,-0.001,-1.441,0.311,-0.023,0,3,30,6,0
709.5,0.001,0.002,0.001,-1.783,0.784,-0.04,0,3,30,6,0
710,0.005,0.005,0.003,-1.853,1.186,-0.052,0,3,30,6,0
710.5,0.011,0.006,0.005,-1.623,1.494,-0.058,0,3,30,6,0
711,0.018,0.005,0.008,-1.076,1.707,-0.058,0,3,30,6,0
711.5,0.024,0,0.01,-0.287,1.82,-0.053,0,3,30,6,0
712,0.027,-0.007,0.012,0.59,1.83,-0.045,0,3,30,6,0
712.5,0.027,-0.015,0.013,1.358,1.733,-0.034,0,3,30,6,0
713,0.022,-0.022,0.013,1.872,1.54,-0.024,0,3,30,6,0
713.5,0.014,-0.024,0.012,2.039,1.263,-0.014,0,3,30,6,0
714,0.006,-0.022,0.01,1.905,0.933,-0.007,0,3,30,6,0
714.5,0,-0.016,0.007,1.553,0.579,0,0,3,30,6,0
715,-0.002,-0.008,0.004,1.052,0.219,0.005,0,3,30,6,0
715.5,0,-0.001,0,0.497,-0.124,0.009,0,3,30,6,0
716,0.004,0.004,-0.002,0.073,-0.416,0.012,0,3,30,6,0
716.5,0.008,0.004,-0.004,-0.032,-0.62,0.017,0,3,30,6,0
717,0.009,0.002,-0.004,0.139,-0.74,0.022,0,3,30,6,0
717.5,0.009,0,-0.004,0.426,-0.788,0.026,0,3,30,6,0
718,0.007,-0.002,-0.003,0.732,-0.768,0.029,0,3,30,6,0
718.5,0.004,-0.002,-0.002,0.929,-0.695,0.029,0,3,30,6,0
719,0.002,-0.002,-0.001,1,-0.569,0.026,0,3,30,6,0
719.5,0,-0.001,0,0.934,-0.401,0.021,0,3,30,6,0
720,0,0.001,0,0.757,-0.2,0.013,0,3,30,6,0
720.5,0,0.002,0.001,0.46,0.011,0.004,0,3,30,6,0
721,0.001,0.003,0.001,0.085,0.215,-0.005,0,3,30,6,0
721.5,0.002,0.003,0.001,-0.387,0.383,-0.015,0,3,30,6,0
722,0.002,0.002,0.001,-0.914,0.497,-0.023,0,3,30,6,0
722.5,0.001,0,0,-1.372,0.556,-0.029,0,3,30,6,0
723,-0.001,0,0,-1.663,0.559,-0.032,0,3,30,6,0
723.5,-0.002,0,-0.001,-1.759,0.504,-0.032,0,3,30,6,0
724,-0.003,0.001,-0.001,-1.652,0.394,-0.028,0,3,30,6,0
724.5,-0.003,0.002,-0.002,-1.395,0.233,-0.021,0,3,30,6,0
725,-0.003,0.003,-0.002,-1.017,0.039,-0.011,0,3,30,6,0
725.5,-0.003,0.005,-0.002,-0.593,-0.175,-0.001,0,3,30,6,0
726,-0.002,0.006,-0.003,-0.208,-0.397,0.009,0,3,30,6,0
726.5,0,0.009,-0.004,-0.065,-0.638,0.017,0,3,30,6,0
727,0.004,0.013,-0.006,-0.243,-0.889,0.022,0,3,30,6,0
727.5,0.01,0.017,-0.008,-0.694,-1.135,0.024,0,3,30,6,0
728,0.018,0.018,-0.011,-1.272,-1.351,0.025,0,3,30,6,0
728.5,0.026,0.015,-0.013,-1.838,-1.522,0.024,0,3,30,6,0
729,0.033,0.009,-0.015,-2.296,-1.642,0.022,0,3,30,6,0
729.5,0.036,0,-0.016,-2.512,-1.693,0.021,0,3,30,6,0
730,0.035,-0.009,-0.015,-2.451,-1.677,0.022,0,3,30,6,0
730.5,0.028,-0.016,-0.014,-2.046,-1.577,0.023,0,3,30,6,0
731,0.019,-0.019,-0.011,-1.36,-1.398,0.025,0,3,30,6,0
731.5,0.009,-0.016,-0.008,-0.532,-1.152,0.027,0,3,30,6,0
732,0.003,-0.01,-0.005,0.271,-0.855,0.027,0,3,30,6,0
732.5,0,-0.002,-0.001,0.98,-0.511,0.024,0,3,30,6,0
733,0.001,0.006,0.002,1.505,-0.136,0.019,0,3,30,6,0
733.5,0.006,0.011,0.005,1.757,0.247,0.011,0,3,30,6,0
734,0.013,0.013,0.008,1.775,0.628,0.001,0,3,30,6,0
734.5,0.019,0.011,0.009,1.607,0.99,-0.011,0,3,30,6,0
735,0.024,0.006,0.011,1.317,1.313,-0.023,0,3,30,6,0
735.5,0.027,0,0.012,0.961,1.578,-0.034,0,3,30,6,0
736,0.027,-0.007,0.012,0.603,1.768,-0.043,0,3,30,6,0
736.5,0.025,-0.014,0.012,0.417,1.893,-0.048,0,3,30,6,0
737,0.02,-0.02,0.012,0.344,1.926,-0.05,0,3,30,6,0
737.5,0.014,-0.024,0.012,0.389,1.871,-0.048,0,3,30,6,0
738,0.007,-0.025,0.011,0.455,1.715,-0.043,0,3,30,6,0
738.5,0,-0.023,0.01,0.484,1.465,-0.036,0,3,30,6,0
739,-0.005,-0.017,0.008,0.442,1.133,-0.027,0,3,30,6,0
739.5,-0.006,-0.01,0.005,0.332,0.742,-0.017,0,3,30,6,0
740,-0.003,-0.003,0.002,0.09,0.298,-0.007,0,3,30,6,0
740.5,0.003,0.002,-0.002,-0.259,-0.17,0.002,0,3,30,6,0
741,0.012,0.003,-0.005,-0.681,-0.642,0.011,0,3,30,6,0
741.5,0.02,0,-0.009,-1.021,-1.073,0.019,0,3,30,6,0
742,0.025,-0.007,-0.011,-1.193,-1.436,0.028,0,3,30,6,0
742.5,0.026,-0.015,-0.013,-1.187,-1.713,0.036,0,3,30,6,0
743,0.022,-0.022,-0.014,-1.008,-1.887,0.042,0,3,30,6,0
743.5,0.015,-0.026,-0.013,-0.692,-1.949,0.047,0,3,30,6,0
744,0.007,-0.027,-0.012,-0.251,-1.887,0.05,0,3,30,6,0
744.5,0,-0.022,-0.009,0.309,-1.693,0.05,0,3,30,6,0
745,-0.004,-0.014,-0.006,0.893,-1.381,0.047,0,3,30,6,0
745.5,-0.003,-0.005,-0.003,1.428,-0.963,0.041,0,3,30,6,0
746,0.002,0.002,0.001,1.905,-0.452,0.032,0,3,30,6,0
746.5,0.012,0.007,0.006,2.33,0.135,0.02,0,3,30,6,0
747,0.023,0.006,0.01,2.648,0.762,0.006,0,3,30,6,0
747.5,0.034,0,0.015,2.806,1.39,-0.01,0,3,30,6,0
748,0.04,-0.011,0.018,2.79,1.983,-0.027,0,3,30,6,0
748.5,0.042,-0.024,0.021,2.647,2.51,-0.043,0,3,30,6,0
749,0.037,-0.037,0.023,2.342,2.927,-0.057,0,3,30,6,0
749.5,0.027,-0.047,0.024,1.948,3.214,-0.069,0,3,30,6,0
750,0.014,-0.053,0.024,1.595,3.365,-0.077,0,3,30,6,0
750.5,0,-0.054,0.023,1.367,3.375,-0.08,0,3,30,6,0
751,-0.013,-0.05,0.022,1.284,3.243,-0.077,0,3,30,6,0
751.5,-0.024,-0.041,0.021,1.277,2.966,-0.069,0,3,30,6,0
752,-0.03,-0.03,0.018,1.264,2.551,-0.058,0,3,30,6,0
752.5,-0.03,-0.017,0.015,1.306,2.04,-0.043,0,3,30,6,0
753,-0.026,-0.007,0.012,1.375,1.461,-0.027,0,3,30,6,0
753.5,-0.018,0,0.008,1.336,0.828,-0.009,0,3,30,6,0
754,-0.008,0.002,0.004,1.164,0.18,0.007,0,3,30,6,0
754.5,0.001,-0.001,-0.001,0.895,-0.445,0.021,0,3,30,6,0
755,0.008,-0.008,-0.005,0.58,-1.009,0.034,0,3,30,6,0
755.5,0.01,-0.017,-0.008,0.257,-1.484,0.044,0,3,30,6,0
756,0.007,-0.024,-0.011,0.034,-1.832,0.051,0,3,30,6,0
756.5,0,-0.028,-0.012,-0.025,-2.032,0.056,0,3,30,6,0
757,-0.008,-0.028,-0.013,0.008,-2.09,0.058,0,3,30,6,0
757.5,-0.014,-0.023,-0.012,0.147,-1.999,0.057,0,3,30,6,0
758,-0.016,-0.016,-0.01,0.388,-1.763,0.053,0,3,30,6,0
758.5,-0.014,-0.008,-0.007,0.697,-1.397,0.046,0,3,30,6,0
759,-0.007,-0.002,-0.003,1.047,-0.921,0.036,0,3,30,6,0
759.5,0.002,0,0.001,1.425,-0.355,0.024,0,3,30,6,0
760,0.012,-0.003,0.005,1.707,0.252,0.01,0,3,30,6,0
760.5,0.018,-0.01,0.009,1.746,0.844,-0.006,0,3,30,6,0
761,0.019,-0.019,0.012,1.542,1.388,-0.023,0,3,30,6,0
761.5,0.016,-0.027,0.013,1.098,1.842,-0.04,0,3,30,6,0
762,0.008,-0.031,0.014,0.424,2.164,-0.056,0,3,30,6,0
762.5,0,-0.03,0.013,-0.383,2.332,-0.069,0,3,30,6,0
763,-0.007,-0.026,0.011,-1.16,2.338,-0.077,0,3,30,6,0
763.5,-0.01,-0.018,0.009,-1.829,2.173,-0.079,0,3,30,6,0
764,-0.01,-0.01,0.006,-2.261,1.853,-0.074,0,3,30,6,0
764.5,-0.007,-0.004,0.003,-2.324,1.412,-0.063,0,3,30,6,0
765,-0.001,0,0.001,-2.073,0.868,-0.045,0,3,30,6,0
765.5,0.005,0,-0.002,-1.622,0.249,-0.023,0,3,30,6,0
766,0.011,-0.003,-0.005,-1.074,-0.404,0,0,3,30,6,0
766.5,0.015,-0.008,-0.007,-0.481,-1.04,0.024,0,3,30,6,0
767,0.016,-0.016,-0.01,0.085,-1.613,0.046,0,3,30,6,0
767.5,0.013,-0.023,-0.012,0.477,-2.097,0.063,0,3,30,6,0
768,0.008,-0.03,-0.013,0.679,-2.452,0.075,0,3,30,6,0
768.5,0,-0.033,-0.014,0.721,-2.65,0.081,0,3,30,6,0
769,-0.009,-0.033,-0.015,0.593,-2.686,0.081,0,3,30,6,0
769.5,-0.016,-0.028,-0.014,0.456,-2.534,0.075,0,3,30,6,0
770,-0.02,-0.02,-0.012,0.418,-2.198,0.065,0,3,30,6,0
770.5,-0.018,-0.011,-0.009,0.501,-1.7,0.052,0,3,30,6,0
771,-0.011,-0.003,-0.005,0.733,-1.065,0.037,0,3,30,6,0
771.5,0.001,0,0,1.043,-0.342,0.02,0,3,30,6,0
772,0.012,-0.003,0.006,1.362,0.425,0.002,0,3,30,6,0
772.5,0.021,-0.012,0.011,1.625,1.185,-0.016,0,3,30,6,0
773,0.026,-0.026,0.016,1.893,1.915,-0.034,0,3,30,6,0
773.5,0.023,-0.04,0.02,2.087,2.559,-0.05,0,3,30,6,0
774,0.014,-0.051,0.023,1.995,3.048,-0.064,0,3,30,6,0
774.5,0,-0.054,0.024,1.559,3.344,-0.077,0,3,30,6,0
775,-0.014,-0.051,0.023,0.978,3.453,-0.086,0,3,30,6,0
775.5,-0.025,-0.043,0.021,0.447,3.385,-0.089,0,3,30,6,0
776,-0.031,-0.031,0.019,0.106,3.152,-0.086,0,3,30,6,0
776.5,-0.034,-0.019,0.017,0.028,2.775,-0.077,0,3,30,6,0
777,-0.032,-0.008,0.014,0.202,2.277,-0.061,0,3,30,6,0
777.5,-0.026,0,0.011,0.541,1.684,-0.041,0,3,30,6,0
778,-0.019,0.005,0.008,0.982,1.038,-0.019,0,3,30,6,0
778.5,-0.011,0.006,0.005,1.418,0.376,0.004,0,3,30,6,0
779,-0.004,0.004,0.002,1.784,-0.256,0.025,0,3,30,6,0
779.5,0,-0.001,0,2.038,-0.816,0.043,0,3,30,6,0
780,0.002,-0.007,-0.003,2.135,-1.27,0.057,0,3,30,6,0
780.5,0,-0.012,-0.005,1.959,-1.614,0.065,0,3,30,6,0
781,-0.005,-0.017,-0.008,1.522,-1.832,0.066,0,3,30,6,0
781.5,-0.011,-0.019,-0.009,0.968,-1.904,0.063,0,3,30,6,0
782,-0.016,-0.016,-0.01,0.556,-1.802,0.056,0,3,30,6,0
782.5,-0.017,-0.01,-0.009,0.335,-1.545,0.046,0,3,30,6,0
783,-0.015,-0.004,-0.007,0.209,-1.177,0.035,0,3,30,6,0
783.5,-0.009,0,-0.004,0.141,-0.73,0.022,0,3,30,6,0
784,-0.002,0.001,-0.001,0.164,-0.227,0.008,0,3,30,6,0
784.5,0.005,-0.003,0.002,0.255,0.295,-0.006,0,3,30,6,0
785,0.01,-0.01,0.006,0.448,0.815,-0.018,0,3,30,6,0
785.5,0.011,-0.019,0.009,0.691,1.296,-0.029,0,3,30,6,0
786,0.008,-0.028,0.013,1.021,1.729,-0.038,0,3,30,6,0
786.5,0,-0.036,0.016,1.384,2.086,-0.044,0,3,30,6,0
787,-0.011,-0.04,0.018,1.679,2.342,-0.048,0,3,30,6,0
787.5,-0.022,-0.038,0.019,1.837,2.482,-0.05,0,3,30,6,0
788,-0.031,-0.031,0.019,1.851,2.503,-0.051,0,3,30,6,0
788.5,-0.037,-0.022,0.019,1.84,2.428,-0.049,0,3,30,6,0
789,-0.039,-0.011,0.018,1.828,2.265,-0.044,0,3,30,6,0
789.5,-0.037,0,0.016,1.718,2.006,-0.038,0,3,30,6,0
790,-0.03,0.008,0.014,1.565,1.678,-0.031,0,3,30,6,0
790.5,-0.023,0.013,0.011,1.508,1.323,-0.021,0,3,30,6,0
791,-0.015,0.015,0.009,1.568,0.962,-0.011,0,3,30,6,0
791.5,-0.009,0.015,0.007,1.691,0.611,0,0,3,30,6,0
792,-0.003,0.013,0.006,1.832,0.289,0.011,0,3,30,6,0
792.5,0,0.01,0.004,1.917,0.006,0.019,0,3,30,6,0
793,0.002,0.007,0.003,1.938,-0.217,0.026,0,3,30,6,0
793.5,0.002,0.003,0.002,1.8,-0.389,0.029,0,3,30,6,0
794,0,0,0,1.502,-0.501,0.029,0,3,30,6,0
794.5,-0.002,-0.001,-0.001,1.108,-0.549,0.027,0,3,30,6,0
795,-0.004,-0.001,-0.002,0.664,-0.539,0.022,0,3,30,6,0
795.5,-0.005,0,-0.002,0.226,-0.476,0.016,0,3,30,6,0
796,-0.006,0.002,-0.003,-0.173,-0.376,0.009,0,3,30,6,0
796.5,-0.005,0.003,-0.003,-0.483,-0.249,0.002,0,3,30,6,0
797,-0.003,0.003,-0.002,-0.637,-0.101,-0.004,0,3,30,6,0
797.5,-0.001,0.002,-0.001,-0.664,0.047,-0.008,0,3,30,6,0
798,0,0,0,-0.595,0.183,-0.011,0,3,30,6,0
798.5,0,-0.001,0.001,-0.514,0.286,-0.013,0,3,30,6,0
799,-0.001,-0.003,0.001,-0.348,0.37,-0.014,0,3,30,6,0
799.5,-0.003,-0.005,0.002,-0.123,0.429,-0.013,0,3,30,6,0
800,-0.005,-0.005,0.003,0.123,0.461,-0.012,0,3,30,6,0
800.5,-0.007,-0.004,0.004,0.339,0.465,-0.009,0,3,30,6,0
801,-0.008,-0.002,0.004,0.47,0.439,-0.007,0,3,30,6,0
801.5,-0.008,0,0.003,0.497,0.384,-0.006,0,3,30,6,0
802,-0.007,0.002,0.003,0.491,0.321,-0.004,0,3,30,6,0
802.5,-0.005,0.003,0.003,0.525,0.263,-0.002,0,3,30,6,0
803,-0.005,0.005,0.003,0.651,0.224,0,0,3,30,6,0
803.5,-0.004,0.006,0.003,0.832,0.203,0.003,0,3,30,6,0
804,-0.002,0.008,0.004,1.072,0.21,0.005,0,3,30,6,0
804.5,0,0.01,0.005,1.372,0.252,0.007,0,3,30,6,0
805,0.003,0.013,0.006,1.699,0.329,0.008,0,3,30,6,0
805.5,0.008,0.014,0.007,2.002,0.439,0.008,0,3,30,6,0
806,0.014,0.014,0.009,2.284,0.585,0.007,0,3,30,6,0
806.5,0.019,0.011,0.01,2.402,0.737,0.004,0,3,30,6,0
807,0.024,0.007,0.011,2.453,0.914,0,0,3,30,6,0
807.5,0.028,0,0.012,2.44,1.098,-0.006,0,3,30,6,0
808,0.029,-0.008,0.013,2.352,1.278,-0.012,0,3,30,6,0
808.5,0.027,-0.016,0.014,2.216,1.443,-0.018,0,3,30,6,0
809,0.023,-0.023,0.014,2.054,1.582,-0.023,0,3,30,6,0
809.5,0.016,-0.028,0.014,1.828,1.674,-0.028,0,3,30,6,0
810,0.008,-0.03,0.014,1.528,1.705,-0.032,0,3,30,6,0
810.5,0,-0.029,0.013,1.169,1.666,-0.034,0,3,30,6,0
811,-0.007,-0.025,0.011,0.825,1.564,-0.035,0,3,30,6,0
811.5,-0.011,-0.019,0.01,0.574,1.407,-0.033,0,3,30,6,0
812,-0.013,-0.013,0.008,0.404,1.196,-0.029,0,3,30,6,0
812.5,-0.013,-0.007,0.006,0.305,0.939,-0.023,0,3,30,6,0
813,-0.01,-0.003,0.005,0.322,0.659,-0.015,0,3,30,6,0
813.5,-0.007,0,0.003,0.433,0.37,-0.006,0,3,30,6,0
814,-0.004,0.001,0.002,0.588,0.087,0.004,0,3,30,6,0
814.5,0,0,0,0.574,-0.208,0.012,0,3,30,6,0
815,0.004,-0.004,-0.002,0.355,-0.5,0.018,0,3,30,6,0
815.5,0.006,-0.01,-0.005,-0.069,-0.78,0.021,0,3,30,6,0
816,0.005,-0.017,-0.008,-0.611,-1.03,0.022,0,3,30,6,0
816.5,0,-0.023,-0.01,-1.152,-1.235,0.023,0,3,30,6,0
817,-0.007,-0.026,-0.012,-1.539,-1.373,0.022,0,3,30,6,0
817.5,-0.015,-0.025,-0.013,-1.755,-1.45,0.022,0,3,30,6,0
818,-0.021,-0.021,-0.013,-1.792,-1.465,0.022,0,3,30,6,0
818.5,-0.024,-0.014,-0.012,-1.64,-1.416,0.023,0,3,30,6,0
819,-0.024,-0.007,-0.011,-1.363,-1.312,0.023,0,3,30,6,0
819.5,-0.022,0,-0.01,-1.117,-1.18,0.021,0,3,30,6,0
820,-0.018,0.005,-0.008,-0.931,-1.022,0.019,0,3,30,6,0
820.5,-0.014,0.008,-0.007,-0.87,-0.855,0.015,0,3,30,6,0
821,-0.01,0.01,-0.006,-0.926,-0.685,0.01,0,3,30,6,0
821.5,-0.006,0.011,-0.005,-1.055,-0.519,0.004,0,3,30,6,0
822,-0.003,0.011,-0.005,-1.248,-0.372,-0.002,0,3,30,6,0
822.5,0,0.011,-0.005,-1.409,-0.24,-0.008,0,3,30,6,0
823,0.002,0.008,-0.004,-1.341,-0.1,-0.011,0,3,30,6,0
823.5,0.002,0.004,-0.002,-1.023,0.041,-0.012,0,3,30,6,0
824,0,0,0,-0.523,0.176,-0.01,0,3,30,6,0
824.5,-0.002,-0.001,0.001,-0.188,0.249,-0.009,0,3,30,6,0
825,-0.003,-0.001,0.001,-0.07,0.267,-0.008,0,3,30,6,0
825.5,-0.003,0,0.001,-0.137,0.237,-0.008,0,3,30,6,0
826,0,0,0,-0.37,0.16,-0.008,0,3,30,6,0
826.5,0.003,-0.001,-0.001,-0.703,0.045,-0.008,0,3,30,6,0
827,0.004,-0.004,-0.002,-0.908,-0.07,-0.007,0,3,30,6,0
827.5,0.004,-0.007,-0.003,-1.016,-0.197,-0.005,0,3,30,6,0
828,0.003,-0.01,-0.004,-1.049,-0.33,-0.002,0,3,30,6,0
828.5,0,-0.012,-0.005,-1.007,-0.461,0.003,0,3,30,6,0
829,-0.003,-0.012,-0.005,-0.863,-0.576,0.007,0,3,30,6,0
829.5,-0.006,-0.01,-0.005,-0.586,-0.656,0.012,0,3,30,6,0
830,-0.008,-0.008,-0.005,-0.254,-0.702,0.017,0,3,30,6,0
830.5,-0.009,-0.005,-0.004,0.014,-0.721,0.02,0,3,30,6,0
831,-0.009,-0.002,-0.004,0.128,-0.72,0.021,0,3,30,6,0
831.5,-0.009,0,-0.004,0.054,-0.701,0.02,0,3,30,6,0
832,-0.008,0.002,-0.004,0.014,-0.626,0.018,0,3,30,6,0
832.5,-0.006,0.003,-0.003,0.051,-0.502,0.014,0,3,30,6,0
833,-0.003,0.003,-0.002,0.129,-0.341,0.011,0,3,30,6,0
833.5,-0.001,0.001,0,0.211,-0.157,0.007,0,3,30,6,0
834,0.001,-0.002,0.001,0.322,0.046,0.002,0,3,30,6,0
834.5,0,-0.006,0.002,0.423,0.25,-0.003,0,3,30,6,0
835,-0.002,-0.009,0.004,0.575,0.46,-0.007,0,3,30,6,0
835.5,-0.007,-0.011,0.006,0.778,0.666,-0.011,0,3,30,6,0
836,-0.012,-0.012,0.007,1.044,0.865,-0.013,0,3,30,6,0
836.5,-0.019,-0.011,0.009,1.407,1.06,-0.015,0,3,30,6,0
837,-0.026,-0.007,0.012,1.839,1.247,-0.016,0,3,30,6,0
837.5,-0.031,0,0.013,2.269,1.416,-0.016,0,3,30,6,0
838,-0.034,0.009,0.015,2.629,1.559,-0.017,0,3,30,6,0
838.5,-0.033,0.019,0.017,2.954,1.689,-0.017,0,3,30,6,0
839,-0.029,0.029,0.018,3.233,1.803,-0.017,0,3,30,6,0
839.5,-0.022,0.038,0.019,3.412,1.894,-0.018,0,3,30,6,0
840,-0.012,0.044,0.02,3.5,1.965,-0.019,0,3,30,6,0
840.5,0,0.046,0.02,3.517,2.017,-0.02,0,3,30,6,0
841,0.012,0.045,0.02,3.471,2.047,-0.022,0,3,30,6,0
841.5,0.023,0.039,0.02,3.342,2.049,-0.023,0,3,30,6,0
842,0.031,0.031,0.019,3.104,2.012,-0.024,0,3,30,6,0
842.5,0.036,0.021,0.018,2.816,1.944,-0.025,0,3,30,6,0
843,0.037,0.01,0.017,2.541,1.849,-0.026,0,3,30,6,0
843.5,0.036,0,0.015,2.306,1.729,-0.025,0,3,30,6,0
844,0.032,-0.008,0.014,2.095,1.581,-0.023,0,3,30,6,0
844.5,0.025,-0.015,0.013,1.927,1.412,-0.02,0,3,30,6,0
845,0.018,-0.018,0.011,1.718,1.212,-0.016,0,3,30,6,0
845.5,0.011,-0.019,0.009,1.496,0.993,-0.012,0,3,30,6,0
846,0.004,-0.016,0.007,1.231,0.756,-0.008,0,3,30,6,0
846.5,0,-0.012,0.005,0.926,0.508,-0.005,0,3,30,6,0
847,-0.002,-0.007,0.003,0.631,0.264,-0.001,0,3,30,6,0
847.5,-0.001,-0.002,0.001,0.347,0.028,0.003,0,3,30,6,0
848,0.002,0.002,-0.001,0.066,-0.197,0.006,0,3,30,6,0
848.5,0.005,0.003,-0.003,-0.146,-0.392,0.009,0,3,30,6,0
849,0.009,0.002,-0.004,-0.269,-0.551,0.013,0,3,30,6,0
849.5,0.01,0,-0.004,-0.222,-0.651,0.016,0,3,30,6,0
850,0.01,-0.003,-0.004,-0.038,-0.694,0.019,0,3,30,6,0
850.5,0.007,-0.004,-0.004,0.23,-0.679,0.021,0,3,30,6,0
851,0.004,-0.004,-0.003,0.5,-0.613,0.022,0,3,30,6,0
851.5,0.001,-0.003,-0.001,0.759,-0.493,0.021,0,3,30,6,0
852,0,0.001,0,0.987,-0.323,0.019,0,3,30,6,0
852.5,0,0.004,0.002,1.17,-0.11,0.015,0,3,30,6,0
853,0.002,0.008,0.003,1.21,0.119,0.009,0,3,30,6,0
853.5,0.005,0.009,0.004,1.087,0.348,0.001,0,3,30,6,0
854,0.009,0.009,0.005,0.884,0.573,-0.007,0,3,30,6,0
854.5,0.012,0.007,0.006,0.668,0.783,-0.015,0,3,30,6,0
855,0.016,0.004,0.007,0.524,0.973,-0.022,0,3,30,6,0
855.5,0.018,0,0.008,0.521,1.139,-0.026,0,3,30,6,0
856,0.02,-0.005,0.009,0.653,1.271,-0.029,0,3,30,6,0
856.5,0.019,-0.011,0.01,0.772,1.337,-0.029,0,3,30,6,0
857,0.016,-0.016,0.01,0.748,1.32,-0.029,0,3,30,6,0
857.5,0.01,-0.017,0.008,0.535,1.212,-0.028,0,3,30,6,0
858,0.004,-0.015,0.007,0.167,1.022,-0.027,0,3,30,6,0
858.5,0,-0.009,0.004,-0.296,0.759,-0.024,0,3,30,6,0
859,0,-0.001,0.001,-0.865,0.421,-0.02,0,3,30,6,0
859.5,0.004,0.006,-0.003,-1.469,0.026,-0.016,0,3,30,6,0
860,0.011,0.011,-0.007,-1.968,-0.397,-0.009,0,3,30,6,0
860.5,0.02,0.011,-0.01,-2.231,-0.813,0,0,3,30,6,0
861,0.027,0.007,-0.012,-2.215,-1.197,0.011,0,3,30,6,0
861.5,0.032,0,-0.014,-2.008,-1.542,0.022,0,3,30,6,0
862,0.033,-0.009,-0.015,-1.665,-1.824,0.034,0,3,30,6,0
862.5,0.03,-0.017,-0.015,-1.27,-2.031,0.043,0,3,30,6,0
863,0.024,-0.024,-0.015,-0.877,-2.146,0.051,0,3,30,6,0
863.5,0.016,-0.028,-0.014,-0.551,-2.163,0.054,0,3,30,6,0
864,0.008,-0.028,-0.013,-0.186,-2.05,0.055,0,3,30,6,0
864.5,0,-0.024,-0.01,0.194,-1.814,0.052,0,3,30,6,0
865,-0.005,-0.017,-0.008,0.523,-1.47,0.046,0,3,30,6,0
865.5,-0.005,-0.009,-0.005,0.765,-1.037,0.037,0,3,30,6,0
