Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
5.7,-1.1878273653565E-04,7.04105405020528E-05,6.8486035161186E-05
5.8,-1.31125387270004E-04,7.02480901964009E-05,6.81752208038233E-05
5.9,-1.42920718644746E-04,7.11746688466519E-05,6.90426386427134E-05
6,-1.51501255459152E-04,7.3025468736887E-05,7.09080122760497E-05
6.1,-1.54821289470419E-04,7.54295033402741E-05,7.33783963369206E-05
6.2,-1.51831132825464E-04,7.78748217271641E-05,7.59175745770335E-05
6.3,-1.42681281431578E-04,7.97975662862882E-05,7.79399197199382E-05
6.4,-1.28724132082425E-04,8.06815151008777E-05,7.89138503023423E-05
6.5,-1.12307461677119E-04,8.01516362116672E-05,7.84580042818561E-05
6.6,-9.63982602115721E-05,7.80442787799984E-05,7.64113065088168E-05
6.7,-8.40956272440962E-05,7.44440767448395E-05,7.28692320990376E-05
6.8,-7.81154667492956E-05,6.96796851116233E-05,6.81763849570416E-05
6.9,-8.03260481916368E-05,6.42787053948268E-05,6.28772977506742E-05
7,-9.14241318241693E-05,5.88896873523481E-05,5.76337479287759E-05
7.1,-1.10792570922058E-04,5.41828630957752E-05,5.31222540303133E-05
7.2,-1.36571674374864E-04,5.07457625644747E-05,4.9926748033613E-05
7.3,-1.65933117386885E-04,4.89908343297429E-05,4.84457923448645E-05
7.4,-1.95507614989765E-04,4.90905913466122E-05,4.88285841129255E-05
7.5,-2.21904774662107E-04,5.09505080117378E-05,5.09511373820715E-05
7.6,-2.42229434661567E-04,5.42234010936227E-05,5.44353824807331E-05
7.7,-2.54525075433776E-04,5.83656037633773E-05,5.87095382797997E-05
7.8,-2.58055981248617E-04,6.27220288151875E-05,6.3098494138103E-05
7.9,-2.53397040069103E-04,6.66302075842395E-05,6.6931577748619E-05
8,-2.42309761233628E-04,6.95232447469607E-05,6.96469287504442E-05
8.1,-2.27424301556312E-04,7.10167005308904E-05,7.08785155438818E-05
8.2,-2.11790815228596E-04,7.09643718437292E-05,7.05093480064534E-05
8.3,-1.98364054085687E-04,6.94744085194543E-05,6.86836210661568E-05
8.4,-1.8951106176246E-04,6.68829452479258E-05,6.5776395786088E-05
8.5,-1.86627818038687E-04,6.36899712844752E-05,6.23206069576554E-05
8.6,-1.89920072443783E-04,6.04683809797279E-05,5.89161136304028E-05
8.7,-1.98390291188844E-04,5.77617684029974E-05,5.61201668460853E-05
8.8,-2.10032158065587E-04,5.59871623408981E-05,5.43542228115257E-05
8.9,-2.22189264604822E-04,5.53602367290296E-05,5.38230560778175E-05
9,-2.32038146350533E-04,5.58553692826535E-05,5.44812501175329E-05
9.1,-2.37090294831432E-04,5.72065473534167E-05,5.60381049581338E-05
9.2,-2.35645813518204E-04,5.89508526900318E-05,5.80045889364556E-05
9.3,-2.27116644964553E-04,6.05061322858091E-05,5.97764083067887E-05
9.4,-2.12161961826496E-04,6.12699441262521E-05,6.07358342676889E-05
9.5,-1.92615567357279E-04,6.07247748121154E-05,6.03595144639257E-05
9.6,-1.7121247947216E-04,5.8530244132271E-05,5.8309975429438E-05
9.7,-1.51166299474426E-04,5.45874208910391E-05,5.44990143680479E-05
9.8,-1.35653448523954E-04,4.90649035782553E-05,4.91099453938659E-05
9.9,-1.27302468172275E-04,4.23799647251144E-05,4.25758880737703E-05
10,-1.2776322546415E-04,3.51400922227185E-05,3.551574627636E-05
10.1,-1.37432522024028E-04,2.8051817935193E-05,2.86409976979485E-05
10.2,-1.55377565533854E-04,2.18127188418293E-05,2.26451793423621E-05
10.3,-1.79475318873301E-04,1.70039929798804E-05,1.80963070306461E-05
10.4,-2.06736105610617E-04,1.40014526550658E-05,1.53493656398496E-05
10.5,-2.33771890634671E-04,1.29184345496469E-05,1.44925015774788E-05
10.6,-2.57324485573918E-04,1.35914679049165E-05,1.53365908772685E-05
10.7,-2.74763093329966E-04,1.56096848513698E-05,1.74495053215651E-05
10.8,-2.84481764538214E-04,1.8384431314189E-05,2.02290757442825E-05
10.9,-2.8612490859814E-04,2.12461454793811E-05,2.30032128456514E-05
11,-2.80605192529038E-04,2.35537936532637E-05,2.51401561399689E-05
11.1,-2.69912969088182E-04,2.47979023697553E-05,2.61505574599141E-05
11.2,-2.56757455645129E-04,2.46799918386387E-05,2.57648935075849E-05
11.3,-2.44080511038192E-04,2.31567992159398E-05,2.39732235058909E-05
11.4,-2.34552557230927E-04,2.04405623662751E-05,2.10208181670168E-05
11.5,-2.30108184041455E-04,1.69552804436535E-05,1.73604839801555E-05
11.6,-2.31618934776634E-04,1.32586064864881E-05,1.35699538077461E-05
11.7,-2.38743668887764E-04,9.94016136246501E-06,1.0248480066366E-05
11.8,-2.4999343440868E-04,7.51472907722928E-06,7.90862304711482E-06
11.9,-2.62987974565476E-04,6.3285801843449E-06,6.88453792463406E-06
12,-2.74871243163943E-04,6.49398043606197E-06,7.26839607523288E-06
12.1,-2.82811291981488E-04,7.86414784670342E-06,8.88946578925243E-06
12.2,-2.84500274574384E-04,1.00524121080525E-05,1.13370242615929E-05
12.3,-2.78572086244822E-04,1.24927228171146E-05,1.40246402224875E-05
12.4,-2.64869071543217E-04,1.4532125533151E-05,1.62852793437196E-05
12.5,-2.44509108597413E-04,1.55395955516724E-05,1.74814849742688E-05
12.6,-2.19740279135294E-04,1.50127962115221E-05,1.71121773746563E-05
12.7,-1.93608939298429E-04,1.26653767438256E-05,1.48979052028153E-05
12.8,-1.69491075212136E-04,8.47992396302288E-06,1.08316626210581E-05
12.9,-1.50569772813469E-04,2.71759881798062E-06,5.18492606715881E-06
13,-1.39331285026856E-04,-4.11764949603821E-06,-1.53066628172382E-06
13.1,-1.37176393764094E-04,-1.13548458102741E-05,-8.64185312821064E-06
13.2,-1.44203775562346E-04,-1.82584080903325E-05,-1.54168592416681E-05
13.3,-1.59200368216261E-04,-2.41421766986605E-05,-2.11797523661517E-05
13.4,-1.79839349584654E-04,-2.84745365206618E-05,-2.54135429713642E-05
13.5,-2.03059826162644E-04,-3.09591960103717E-05,-2.78388306469424E-05
13.6,-2.25557698286138E-04,-3.15770193992648E-05,-2.84519919659942E-05
13.7,-2.44307011598721E-04,-3.05826069961768E-05,-2.75192905974109E-05
13.8,-2.57037085248157E-04,-2.84568541246699E-05,-2.55263148574159E-05
13.9,-2.62571877101436E-04,-2.58228246821091E-05,-2.30923997150967E-05
14,-2.60988075751811E-04,-2.3339498511632E-05,-2.08644596568774E-05
14.1,-2.53564299782738E-04,-2.15911386476364E-05,-1.94069707504241E-05
14.2,-2.42526904912665E-04,-2.09903791983379E-05,-1.91080653166864E-05
14.3,-2.30641759117134E-04,-2.17118613363709E-05,-2.01154434762429E-05
14.4,-2.20717935007997E-04,-2.36666637647431E-05,-2.23151146201417E-05
14.5,-2.15107342228293E-04,-2.65223588939989E-05,-2.53540547419107E-05
14.6,-2.15285370359197E-04,-2.97643509838963E-05,-2.87043549178634E-05
14.7,-2.21580485231243E-04,-3.2789208489703E-05,-3.17574958899058E-05
14.8,-2.33102968195453E-04,-3.50130649167113E-05,-3.39334474119823E-05
14.9,-2.47879594098777E-04,-3.59768782800529E-05,-3.47842833434697E-05
15,-2.63177993474528E-04,-3.54317417077255E-05,-3.4077835152857E-05
15.1,-2.75962986052036E-04,-3.33885363943409E-05,-3.18442835123278E-05
15.2,-2.83412082353607E-04,-3.01234322250821E-05,-2.83792905975133E-05
15.3,-2.8339956770651E-04,-2.61391360254493E-05,-2.42027799686184E-05
15.4,-2.74876918410882E-04,-2.20866513700457E-05,-1.99788501049625E-05
15.5,-2.58076150203124E-04,-1.86614706763066E-05,-1.64112789207138E-05
15.6,-2.34506675042212E-04,-1.64911270985613E-05,-1.41311338666128E-05
15.7,-2.06746000912972E-04,-1.60320323630003E-05,-1.35946902446449E-05
15.8,-1.78050162503496E-04,-1.7494183339295E-05,-1.50094710988924E-05
15.9,-1.51860498590395E-04,-2.08047822525259E-05,-1.82996336661745E-05
16,-1.31267923279665E-04,-2.56176408583997E-05,-2.31170815823134E-05
16.1,-1.18542833661195E-04,-3.13674354401883E-05,-2.88964038190898E-05
16.2,-1.1479025852168E-04,-3.73582333850209E-05,-3.49439978890587E-05
16.3,-1.19796452054288E-04,-4.28733910666779E-05,-4.05478203902021E-05
16.4,-1.32085682707839E-04,-4.72882384201512E-05,-4.508857455221E-05
16.5,-1.49181025335565E-04,-5.01663380418904E-05,-4.81349670735653E-05
16.6,-1.68021957506426E-04,-5.13242011948023E-05,-4.95006424898747E-05
16.7,-1.85472817975096E-04,-5.08539524162188E-05,-4.92965555167757E-05
16.8,-1.98832873138599E-04,-4.91009268444031E-05,-4.78450710943434E-05
16.9,-2.06271375645883E-04,-4.65983102913015E-05,-4.56770067103207E-05
17,-2.07106422749348E-04,-4.39729665231425E-05,-4.34065004810691E-05
17.1,-2.01892617042176E-04,-4.1835806769086E-05,-4.16285947721917E-05
17.2,-1.92294508451596E-04,-4.06766121159308E-05,-4.08156083722133E-05
17.3,-1.80774921318516E-04,-4.078002893948E-05,-4.12350818805862E-05
17.4,-1.70147424796596E-04,-4.21779659518506E-05,-4.29034516855609E-05
17.5,-1.63068805704825E-04,-4.4645003072219E-05,-4.55834924650844E-05
17.6,-1.61559146363288E-04,-4.77381727250759E-05,-4.88248660985846E-05
17.7,-1.66628888109699E-04,-5.08741723024286E-05,-5.20416324434336E-05
17.8,-1.78074318682775E-04,-5.34315768163651E-05,-5.46151240996551E-05
17.9,-1.94481021026149E-04,-5.48596290173009E-05,-5.60010885237716E-05
18,-2.13431441807188E-04,-5.47762138012331E-05,-5.58277170057408E-05
18.1,-2.31886486290023E-04,-5.30384459125344E-05,-5.39644170203246E-05
18.2,-2.46675335802138E-04,-4.97738001286052E-05,-5.05524694744963E-05
18.3,-2.55016377195716E-04,-4.53657412435859E-05,-4.59890070487745E-05
18.4,-2.54980841418728E-04,-4.0398084820481E-05,-4.08710984629579E-05
18.5,-2.45822069700807E-04,-3.55639749614056E-05,-3.59039986506105E-05
18.6,-2.28117292863317E-04,-3.15579090965912E-05,-3.17929116135929E-05
18.7,-2.03696588869207E-04,-2.89662275463343E-05,-2.913290518336E-05
18.8,-1.75368317286484E-04,-2.81745142274303E-05,-2.8317072064965E-05
18.9,-1.46492544445209E-04,-2.93079119728645E-05,-2.94759302050807E-05
19,-1.20455486467108E-04,-3.22136293107178E-05,-3.24600550811738E-05
19.1,-1.00156998087186E-04,-3.64875049854163E-05,-3.6866549635306E-05
19.2,-8.75655096024275E-05,-4.15418362536002E-05,-4.21069089497905E-05
19.3,-8.34334787214175E-05,-4.67013378511183E-05,-4.75026536150835E-05
19.4,-8.7211730715353E-05,-5.1312683353899E-05,-5.23946873727255E-05
19.5,-9.71718982327729E-05,-5.48489006177988E-05,-5.62483437533956E-05
19.6,-1.10722794488538E-04,-5.69910334888846E-05,-5.87353242735844E-05
19.7,-1.24863887322135E-04,-5.76747006562073E-05,-5.97805956203956E-05
19.8,-1.36696617119014E-04,-5.70935007999651E-05,-5.95665587752592E-05
19.9,-1.43914498039521E-04,-5.56591876375023E-05,-5.84940135013312E-05
20,-1.45186873851344E-04,-5.39258035132661E-05,-5.71067248529289E-05
20.1,-1.40371223096736E-04,-5.24902388860937E-05,-5.59926265850663E-05
20.2,-1.30525266285986E-04,-5.1886589062633E-05,-5.56779341422953E-05
20.3,-1.17708666948602E-04,-5.24916067661252E-05,-5.65331938560121E-05
20.4,-1.04615894088056E-04,-5.44572540093213E-05,-5.87050417379942E-05
20.5,-9.40975369303487E-05,-5.76821512368042E-05,-6.20883802184835E-05
20.6,-8.86502239154652E-05,-6.18254271103069E-05,-6.63390528643504E-05
20.7,-8.99657097761519E-05,-6.63622849970125E-05,-7.0929789217189E-05
20.8,-9.86081431619823E-05,-7.06704086042009E-05,-7.5236996053718E-05
20.9,-1.138799925684E-04,-7.41344556445256E-05,-7.86455348134041E-05
21,-1.33899418869987E-04,-7.62502677389421E-05,-8.06562748039141E-05
21.1,-1.55873538460582E-04,-7.67102392273955E-05,-8.09570701676421E-05
21.2,-1.76529822056182E-04,-7.54599750507623E-05,-7.95141022535972E-05
21.3,-1.92629784578457E-04,-7.2710172389634E-05,-7.65395816415548E-05
21.4,-2.01485396246426E-04,-6.89092339598574E-05,-7.24998681107536E-05
21.5,-2.01390852453187E-04,-6.46741027594544E-05,-6.80293669574894E-05
21.6,-1.91897037439048E-04,-6.06955727562308E-05,-6.38380370219238E-05
21.7,-1.73888663994148E-04,-5.76319034735207E-05,-6.06027388130315E-05
21.8,-1.49446030263789E-04,-5.60059997951612E-05,-5.88632356084418E-05
21.9,-1.21518161904532E-04,-5.61277811357286E-05,-5.89423725614324E-05
22,-9.34537893044762E-05,-5.80484993406571E-05,-6.08989794272929E-05
22.1,-6.84811529936269E-05,-6.15596291027032E-05,-6.45253749098629E-05
22.2,-4.920355786453E-05,-6.62315433146432E-05,-6.93861511535943E-05
22.3,-3.72067952412181E-05,-7.14884154149331E-05,-7.48934398870915E-05
22.4,-3.28365895256866E-05,-7.67057354096323E-05,-8.0405778135173E-05
22.5,-3.51814160239883E-05,-8.13140213722363E-05,-8.53340025059879E-05
22.6,-4.22644043283071E-05,-8.4891558799427E-05,-8.92359312274493E-05
22.7,-5.14075763931032E-05,-8.72312666615471E-05,-9.18858931981958E-05
22.8,-5.97111866227351E-05,-8.83705506566912E-05,-9.33065384742804E-05
22.9,-6.45630061626434E-05,-8.85798799572513E-05,-9.37580189201981E-05
23,-6.40945436316542E-05,-8.83112588780932E-05,-9.36873839236796E-05
23.1,-5.75090198253747E-05,-8.81165979080833E-05,-9.36462311074138E-05
23.2,-4.52227250207216E-05,-8.85487970663235E-05,-9.41906400839798E-05
23.3,-2.87983675661962E-05,-9.00634186109528E-05,-9.57804877543822E-05
23.4,-1.06829720607493E-05,-9.29349334910512E-05,-9.86942686722614E-05
23.5,6.21390745436656E-06,-9.72055495367385E-05,-1.02976300695445E-04
23.6,1.90168775588972E-05,-1.02670150226913E-04,-1.08420455944724E-04
23.7,2.53902580880094E-05,-1.0890494013438E-04,-1.14598427899182E-04
23.8,2.3956550649018E-05,-1.15332004497759E-04,-1.20926066301763E-04
23.9,1.45588246596162E-05,-1.21309923997615E-04,-1.26754166558385E-04
24,-1.67350719948445E-06,-1.26237166114151E-04,-1.31475448142737E-04
24.1,-2.247053089377E-05,-1.29647727590054E-04,-1.34621630422771E-04
24.2,-4.47587699454743E-05,-1.31288514239714E-04,-1.35943017085083E-04
24.3,-6.51287991786376E-05,-1.31160486489534E-04,-1.35450667585246E-04
24.4,-8.0361744039692E-05,-1.29520893096924E-04,-1.33419467601925E-04
24.5,-8.79342114785686E-05,-1.26843762700446E-04,-1.30359097965993E-04
24.6,-8.64018802531064E-05,-1.2374680954963E-04,-1.26888829981908E-04
24.7,-7.56222871132195E-05,-1.20894888823386E-04,-1.2371335469652E-04
24.8,-5.67604911339004E-05,-1.18898089567665E-04,-1.21466706332285E-04
24.9,-3.20899671351071E-05,-1.18217401904985E-04,-1.20628006698098E-04
25,-4.61587706013233E-06,-1.19098403956741E-04,-1.21451790619176E-04
25.1,2.24114137381548E-05,-1.21537836093921E-04,-1.23933117720298E-04
25.2,4.60257142549381E-05,-1.25292281154543E-04,-1.27816660096869E-04
25.3,6.40056823613122E-05,-1.29924854263663E-04,-1.32645276607946E-04
25.4,7.52192645450123E-05,-1.34884568979032E-04,-1.37840528623201E-04
25.5,7.97769898781553E-05,-1.39600597321987E-04,-1.42802891787142E-04
25.6,7.89724290370941E-05,-1.43581230076961E-04,-1.47012528032064E-04
25.7,7.50345643609762E-05,-1.4649577497039E-04,-1.50116073200479E-04
25.8,7.07109065842815E-05,-1.48230465129018E-04,-1.51984320837073E-04
25.9,6.87762731104158E-05,-1.48905426613055E-04,-1.52719760080799E-04
26,7.15325368219055E-05,-1.48852253914811E-04,-1.52678694576025E-04
26.1,8.03926959633827E-05,-1.48556049680337E-04,-1.52343796798959E-04
26.2,9.56152071012184E-05,-1.48569553857669E-04,-1.52261593029834E-04
26.3,1.16236304165795E-04,-1.49415893247351E-04,-1.53006825712509E-04
26.4,1.40209580422379E-04,-1.51495507452637E-04,-1.54971814481542E-04
26.5,1.64734912686981E-04,-1.55011672177352E-04,-1.58365714014508E-04
26.6,1.86715798918158E-04,-1.59928546054289E-04,-1.63151809829287E-04
26.7,2.03276358661242E-04,-1.65968551300466E-04,-1.69045175425708E-04
26.8,2.12247890885919E-04,-1.726487535052E-04,-1.75551103893667E-04
26.9,2.12548286071979E-04,-1.79352806298994E-04,-1.82039249921218E-04
27,2.04382697120309E-04,-1.85424360097386E-04,-1.87841389561072E-04
27.1,1.89242244232446E-04,-1.90267193829641E-04,-1.92353778402321E-04
27.2,1.69690436450765E-04,-1.93439918803051E-04,-1.95135944522917E-04
27.3,1.48980194353499E-04,-1.94722306332551E-04,-1.95978063857183E-04
27.4,1.30547166918404E-04,-1.94150532479398E-04,-1.94936190382577E-04
27.5,1.17490140837617E-04,-1.9200959650334E-04,-1.92326813703403E-04
27.6,1.12092988274526E-04,-1.88786798389629E-04,-1.8866133177653E-04
27.7,1.15483664558269E-04,-1.85095224878751E-04,-1.84621123480611E-04
27.8,1.27480670926161E-04,-1.81576309842058E-04,-1.80811854079366E-04
27.9,1.46651509567164E-04,-1.78798829438165E-04,-1.77852663910016E-04
28,1.70573242940009E-04,-1.77173205884174E-04,-1.76161207491532E-04
28.1,1.96246357518248E-04,-1.7689069500193E-04,-1.75923079950735E-04
28.2,2.20601024921052E-04,-1.77899462869391E-04,-1.77068344783038E-04
28.3,2.4100586597342E-04,-1.79922382812947E-04,-1.79291848326102E-04
28.4,2.5569525314495E-04,-1.82509800652042E-04,-1.82110059540719E-04
28.5,2.64047092059627E-04,-1.85122786206193E-04,-1.84949167305604E-04
28.6,2.66663235379383E-04,-1.87228171853349E-04,-1.87244571861811E-04
28.7,2.65241222223267E-04,-1.88393663847819E-04,-1.885409001261E-04
28.8,2.62261950410903E-04,-1.88364181667566E-04,-1.88570411410183E-04
28.9,2.60537373833358E-04,-1.87108729733154E-04,-1.87300640391186E-04
29,2.6270977105014E-04,-1.84827717021108E-04,-1.84944190550596E-04
29.1,2.70767573965713E-04,-1.81921073817648E-04,-1.81911716936156E-04
29.2,2.8567883418873E-04,-1.78922637132928E-04,-1.78760397830047E-04
29.3,3.07187903672457E-04,-1.76409448613413E-04,-1.7600525461603E-04
29.4,3.33823089022189E-04,-1.74901811988093E-04,-1.74339438672177E-04
29.5,3.63109109457582E-04,-1.74773609614931E-04,-1.74066954059526E-04
29.6,3.91945854062214E-04,-1.76181973074563E-04,-1.75344321178272E-04
29.7,4.17105242377147E-04,-1.79034046595916E-04,-1.78069560206495E-04
29.8,4.35749680036679E-04,-1.82992735062726E-04,-1.81890573003329E-04
29.9,4.4589739991352E-04,-1.87522571650334E-04,-1.8625459051691E-04
30,4.46752295829356E-04,-1.9196882203687E-04,-1.90491788089275E-04
30.1,4.38845047028735E-04,-1.9565578259062E-04,-1.93975050933659E-04
30.2,4.23960416810587E-04,-1.97989385924302E-04,-1.95989094208926E-04
30.3,4.04868012992665E-04,-1.985483977478E-04,-1.96184584638104E-04
30.4,3.84890503482893E-04,-1.9714719383046E-04,-1.94444786757231E-04
30.5,3.67387634469196E-04,-1.93861458683386E-04,-1.90780890989117E-04
30.6,3.55237571056932E-04,-1.89013400813565E-04,-1.85594748472795E-04
30.7,3.50401358446106E-04,-1.83116659172811E-04,-1.79432332515717E-04
30.8,3.5363421193324E-04,-1.76792193087749E-04,-1.72941086930223E-04
30.9,3.6440382245928E-04,-1.70667466591112E-04,-1.66764541063458E-04
31,3.81015008315444E-04,-1.65275851031765E-04,-1.61439224029891E-04
31.1,4.00920922402292E-04,-1.60974377649836E-04,-1.57311194925569E-04
31.2,4.21176460804418E-04,-1.57889808178879E-04,-1.54484019731171E-04
31.3,4.38948714872822E-04,-1.55905101564713E-04,-1.52807901031338E-04
31.4,4.52000182121992E-04,-1.54686320456676E-04,-1.51911837747321E-04
31.5,4.59071481600404E-04,-1.53747081640176E-04,-1.51273066876456E-04
31.6,4.60087059764192E-04,-1.52537599205971E-04,-1.50311170727946E-04
31.7,4.56165173090994E-04,-1.50544496136717E-04,-1.48492123116739E-04
31.8,4.49415267212316E-04,-1.47385158925317E-04,-1.45424724905752E-04
31.9,4.42569667939097E-04,-1.42879420309328E-04,-1.40932621434331E-04
32,4.38504590420052E-04,-1.37086535687558E-04,-1.3508957636077E-04
32.1,4.39725699834526E-04,-1.30302709294483E-04,-1.28213330754079E-04
32.2,4.47921978775412E-04,-1.2301656533964E-04,-1.20816788694356E-04
32.3,4.63645992567763E-04,-1.15831666334998E-04,-1.13525580673013E-04
32.4,4.86176199046895E-04,-1.09367378172465E-04,-1.06975232483819E-04
32.5,5.13597333338112E-04,-1.04156351881102E-04,-1.01706020359416E-04
32.6,5.4308125982061E-04,-1.00553130323533E-04,-9.80703189270571E-05
32.7,5.71310345549136E-04,-9.86706509138457E-05,-9.61707555688918E-05
32.8,5.9500162024051E-04,-9.83555219136178E-05,-9.58376695052721E-05
32.9,6.11419207416475E-04,-9.92060158750974E-05,-9.66516890912317E-05
33,6.1880424618721E-04,-1.0062956425827E-04,-9.80051045189612E-05
33.1,6.16654637269676E-04,-1.01932608231436E-04,-9.91960187093355E-05
33.2,6.05802284553647E-04,-1.02426914963871E-04,-9.95367445284501E-05
33.3,5.88271592278033E-04,-1.01534002169501E-04,-9.8460033768788E-05
33.4,5.66956354305148E-04,-9.88726751529612E-05,-9.56054500420578E-05
33.5,5.45158516615629E-04,-9.43172635743395E-05,-9.08745205379091E-05
33.6,5.26057265233248E-04,-8.80092120496556E-05,-8.44386304379441E-05
33.7,5.12217811774462E-04,-8.03320872364566E-05,-7.67089368309826E-05
33.8,5.05197036545724E-04,-7.18417722964659E-05,-6.82620739098638E-05
33.9,5.05322648677975E-04,-6.31731891189702E-05,-5.97432008362375E-05
34,5.11680729687214E-04,-5.4935571824899E-05,-5.17589178343769E-05
34.1,5.22305606864393E-04,-4.76097593491431E-05,-4.47748388978653E-05
34.2,5.34543767571449E-04,-4.14733112847898E-05,-3.90421555493958E-05
34.3,5.45537332072854E-04,-3.65560081263538E-05,-3.45571497746278E-05
34.4,5.5272615281865E-04,-3.26419140037615E-05,-3.10676987282932E-05
34.5,5.54302823729813E-04,-2.931073140644E-05,-2.81199154414935E-05
34.6,5.49539923667908E-04,-2.60156903095776E-05,-2.51403980655596E-05
34.7,5.3892465075478E-04,-2.21837472054176E-05,-2.15398140426259E-05
34.8,5.2409089403227E-04,-1.73191510839388E-05,-1.68182305060327E-05
34.9,5.07548276800662E-04,-1.10963064798852E-05,-1.06572924778447E-05
35,4.92267601657659E-04,-3.42434304911876E-06,-2.98294071399141E-06
35.1,4.81170951388776E-04,5.52990786673035E-06,6.01530473431922E-06
