Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
6.2,-9.48558590607718E-05,-2.42474254008584E-08,8.84185574250296E-05
6.3,-1.10664419480599E-04,-3.05567340319612E-08,8.2242491771467E-05
6.4,-1.31439068354666E-04,-3.86648935091216E-08,7.80041518737562E-05
6.5,-1.54135792399757E-04,-4.74055497079462E-08,7.59906324674375E-05
6.6,-1.75601919181645E-04,-5.56176402710662E-08,7.61202027206309E-05
6.7,-1.9308808259666E-04,-6.23369587060552E-08,7.79678011895157E-05
6.8,-2.04688563826494E-04,-6.69022739430147E-08,8.08464901638217E-05
6.9,-2.09630466997623E-04,-6.90612367293397E-08,8.39289714349434E-05
7,-2.08373967325315E-04,-6.90472674591547E-08,8.63938475959003E-05
7.1,-2.02500857994892E-04,-6.74734366157281E-08,8.7567197624594E-05
7.2,-1.94415057194419E-04,-6.52238369980296E-08,8.70381481945515E-05
7.3,-1.86903489520773E-04,-6.3314942622128E-08,8.47292176331393E-05
7.4,-1.82635572855361E-04,-6.2655388433086E-08,8.09094854048453E-05
7.5,-1.83678261237219E-04,-6.39627515397478E-08,7.61474802857265E-05
7.6,-1.91117520444095E-04,-6.75526123927739E-08,7.12134715286084E-05
7.7,-2.04843076062389E-04,-7.33312504053174E-08,6.69457876938395E-05
7.8,-2.23536611883901E-04,-8.07534945579391E-08,6.4104089688044E-05
7.9,-2.44866212597117E-04,-8.88968259005196E-08,6.3234445406124E-05
8,-2.65853625023738E-04,-9.66245963240908E-08,6.45685067865998E-05
8.1,-2.83359433524311E-04,-1.02757731212932E-07,6.79738222970627E-05
8.2,-2.94597557513043E-04,-1.06273056132977E-07,7.29640232748352E-05
8.3,-2.97603779472411E-04,-1.06442548997165E-07,7.8767268860247E-05
8.4,-2.91572127025574E-04,-1.02988671812909E-07,8.44439564389177E-05
8.5,-2.77007813565433E-04,-9.61977377755829E-08,8.90306910150684E-05
8.6,-2.55671970080584E-04,-8.67690275185851E-08,9.16920180316083E-05
8.7,-2.30317629757337E-04,-7.5845157709864E-08,9.18512741918676E-05
8.8,-2.04272291739471E-04,-6.47346709570229E-08,8.9281085820403E-05
8.9,-1.80925213498995E-04,-5.48358798369009E-08,8.41380096971989E-05
9,-1.63205550052226E-04,-4.73533425804362E-08,7.6936608820688E-05
9.1,-1.531381130917E-04,-4.3119570136696E-08,6.84650949551724E-05
9.2,-1.51548039866611E-04,-4.25167883122413E-08,5.96599165874068E-05
9.3,-1.57959933858365E-04,-4.53899389185608E-08,5.14555686095264E-05
9.4,-1.70709623489529E-04,-5.10972704148571E-08,4.46383783128113E-05
9.5,-1.8724676920101E-04,-5.86240425093365E-08,3.97256080759689E-05
9.6,-2.04578362172469E-04,-6.6738195414473E-08,3.68896980944555E-05
9.7,-2.19779118197039E-04,-7.42213686066862E-08,3.59410878445487E-05
9.8,-2.30482648476027E-04,-8.004614926449E-08,3.63721119356342E-05
9.9,-2.35272353165783E-04,-8.35484215144788E-08,3.74519695469644E-05
10,-2.33908329391852E-04,-8.45469330101878E-08,3.83600381610449E-05
10.1,-2.27349766646512E-04,-8.33463005278645E-08,3.83325641450938E-05
10.2,-2.17575623537414E-04,-8.06864406399655E-08,3.67991997336503E-05
10.3,-2.07226301426999E-04,-7.76174573502431E-08,3.34861397277564E-05
10.4,-1.99135451111943E-04,-7.52950342075565E-08,2.84687121165916E-05
10.5,-1.95820670342073E-04,-7.47785193766504E-08,2.21641948883189E-05
10.6,-1.99027985217981E-04,-7.68317747201763E-08,1.52654047269607E-05
10.7,-2.094033989124E-04,-8.17765268834592E-08,8.62737852003193E-06
10.8,-2.26343428948894E-04,-8.94130849360408E-08,3.12376073452469E-06
10.9,-2.48058553552255E-04,-9.90289592550653E-08,-5.01453200740798E-07
11,-2.71831959253177E-04,-1.09498508038541E-07,-1.76322078004887E-06
11.1,-2.94442987069488E-04,-1.19453289926241E-07,-5.23416815667588E-07
11.2,-3.12670803396031E-04,-1.2749691791214E-07,2.97623796541302E-06
11.3,-3.23813437717035E-04,-1.32431367205754E-07,8.1440794019727E-06
11.4,-3.26121051330119E-04,-1.33456552475764E-07,1.41243317557382E-05
11.5,-3.19083832437173E-04,-1.30312301394042E-07,1.99272180907428E-05
11.6,-3.03520151646808E-04,-1.23325236245364E-07,2.45815244852565E-05
11.7,-2.81452521448955E-04,-1.13378135324638E-07,2.72839206445497E-05
11.8,-2.55791208473966E-04,-1.01782767103487E-07,2.75219317700248E-05
11.9,-2.2987843840383E-04,-9.00597427744288E-08,2.51503679464804E-05
12,-2.0696570572909E-04,-7.973989823995E-08,2.0407900592545E-05
12.1,-1.89709549886174E-04,-7.20976061074907E-08,1.38726654768107E-05
12.2,-1.79771639523096E-04,-6.79629366118206E-08,6.36286631561234E-06
12.3,-1.77583817276172E-04,-6.76080205153085E-08,-1.1998715763184E-06
12.4,-1.82316973223351E-04,-7.07073510852751E-08,-7.94186780694872E-06
12.5,-1.92057937965728E-04,-7.6405164861626E-08,-1.31794577100663E-05
12.6,-2.04164607566781E-04,-8.34741982203013E-08,-1.65271594596561E-05
12.7,-2.15736276004463E-04,-9.05217021340832E-08,-1.79544349521166E-05
12.8,-2.24122588406317E-04,-9.62406687676776E-08,-1.77824585989583E-05
12.9,-2.27385127800517E-04,-9.96283731069525E-08,-1.66209283634089E-05
13,-2.24633549805731E-04,-1.00171007488825E-07,-1.52557850015E-05
13.1,-2.16182510484941E-04,-9.79220047270246E-08,-1.45074673127965E-05
13.2,-2.03497911570594E-04,-9.34948189978968E-08,-1.50828436744632E-05
13.3,-1.88949925359339E-04,-8.79645014606467E-08,-1.74461565620732E-05
13.4,-1.75403678440489E-04,-8.26735657710742E-08,-2.17305896512698E-05
13.5,-1.65724704856984E-04,-7.89877461215838E-08,-2.77059625659604E-05
13.6,-1.62276075570844E-04,-7.80690214696733E-08,-3.48078356182668E-05
13.7,-1.66494384757243E-04,-8.06418398724418E-08,-4.22236771555617E-05
13.8,-1.78616392076947E-04,-8.68616751859008E-08,-4.90230740979314E-05
13.9,-1.97599059902132E-04,-9.62552704208974E-08,-5.43083406228107E-05
14,-2.21251670154743E-04,-1.07796850556952E-07,-5.73632351006381E-05
14.1,-2.46560259256512E-04,-1.19997537240124E-07,-5.77733044337947E-05
14.2,-2.70145566901192E-04,-1.31275385228946E-07,-5.54997022845782E-05
14.3,-2.88789888145402E-04,-1.40028660666758E-07,-5.08909470227081E-05
14.4,-2.99934879876673E-04,-1.45011057384181E-07,-4.4633536163019E-05
14.5,-3.0208402313292E-04,-1.45519905458968E-07,-3.76484385924414E-05
14.6,-2.95027159154415E-04,-1.41481237392327E-07,-3.09483984892722E-05
14.7,-2.79865867923945E-04,-1.33498829768541E-07,-2.54827282333281E-05
14.8,-2.58823682088405E-04,-1.22724358675441E-07,-2.19907633436378E-05
14.9,-2.34883002121933E-04,-1.10718772816654E-07,-2.0892124666716E-05
15,-2.11301798117347E-04,-9.91530271221563E-08,-2.22279031731887E-05
15.1,-1.91089551663026E-04,-8.95672869205555E-08,-2.56652438110905E-05
15.2,-1.7653546819929E-04,-8.31204687301579E-08,-3.05613320961129E-05
15.3,-1.68858750839718E-04,-8.0394407575568E-08,-3.60785525117535E-05
15.4,-1.68041864526458E-04,-8.13344840366881E-08,-4.13291636505164E-05
15.5,-1.72871063114144E-04,-8.52587334065902E-08,-4.55275221611373E-05
15.6,-1.81177805643529E-04,-9.09802793103154E-08,-4.81218048662413E-05
15.7,-1.90238439245149E-04,-9.70411448975028E-08,-4.88858204334974E-05
15.8,-1.97266359464265E-04,-1.01966591614655E-07,-4.79547161376104E-05
15.9,-1.99909511138685E-04,-1.0450914089688E-07,-4.5797205530107E-05
16,-1.96675711777061E-04,-1.03905520631997E-07,-4.31321241194382E-05
16.1,-1.87206707778387E-04,-9.99991627281815E-08,-4.08004962082487E-05
16.2,-1.72363230376504E-04,-9.32666566200169E-08,-3.96167815779336E-05
16.3,-1.54097375343554E-04,-8.47597831921121E-08,-4.02219884563237E-05
16.4,-1.3513964950107E-04,-7.59107976477935E-08,-4.29666615673341E-05
16.5,-1.185466608149E-04,-6.83134828705079E-08,-4.78400979773141E-05
16.6,-1.07191830466036E-04,-6.3423073015656E-08,-5.44610120414291E-05
16.7,-1.03272534033749E-04,-6.2315059778939E-08,-6.2128936406225E-05
16.8,-1.07928281067871E-04,-6.54871143979108E-08,-6.99312658980489E-05
16.9,-1.21024022519123E-04,-7.27500761854571E-08,-7.68850004533306E-05
17,-1.41140568302944E-04,-8.32488140645182E-08,-8.20941640995443E-05
17.1,-1.65773046319373E-04,-9.56126626761034E-08,-8.48922863951884E-05
17.2,-1.91707105841488E-04,-1.08130606690793E-07,-8.49512289278209E-05
17.3,-2.15509498957545E-04,-1.19035554746461E-07,-8.23350055725314E-05
17.4,-2.34057893976569E-04,-1.26799918120923E-07,-7.74905129219405E-05
17.5,-2.45016883127391E-04,-1.30392336927798E-07,-7.11779430275783E-05
17.6,-2.47188960202038E-04,-1.29309455587645E-07,-6.43502062303014E-05
17.7,-2.40681431023404E-04,-1.23939642548976E-07,-5.80039850319736E-05
17.8,-2.26860516704619E-04,-1.15140956324922E-07,-5.30220168002416E-05
17.9,-2.0810573187191E-04,-1.0433016228717E-07,-5.0039332563756E-05
18,-1.8740001542028E-04,-9.32212387283471E-08,-4.93487823405303E-05
18.1,-1.67832942679524E-04,-8.33585076520649E-08,-5.08642733620945E-05
18.2,-1.52087624883279E-04,-7.61293250661765E-08,-5.41486842848826E-05
18.3,-1.42007003887556E-04,-7.22882091963584E-08,-5.84969384362921E-05
18.4,-1.38304763822816E-04,-7.20196808856599E-08,-6.30651047686115E-05
18.5,-1.40470525366254E-04,-7.47788817534456E-08,-6.7020308051724E-05
18.6,-1.46882797707804E-04,-7.95132351072425E-08,-6.96869101375341E-05
18.7,-1.55112109496258E-04,-8.47905141654337E-08,-7.06657810951583E-05
18.8,-1.6236056399066E-04,-8.90782061446771E-08,-6.99047741363756E-05
18.9,-1.65964767802507E-04,-9.10115716123983E-08,-6.77099742460996E-05
19,-1.63876786245964E-04,-8.96384335646871E-08,-6.46943008177914E-05
19.1,-1.55044472194277E-04,-8.45977936592135E-08,-6.16743127466179E-05
19.2,-1.3962242519483E-04,-7.6213702016048E-08,-5.95297715335619E-05
19.3,-1.18980671686586E-04,-6.53873115652459E-08,-5.90515628573485E-05
19.4,-9.5509756647516E-05,-5.35464899087401E-08,-6.08016453043092E-05
19.5,-7.22444165148772E-05,-4.23436006258271E-08,-6.50108922854997E-05
19.6,-5.23831404279917E-05,-3.33991465595318E-08,-7.15300120646134E-05
19.7,-3.87660402338952E-05,-2.8044770061797E-08,-7.98417895566672E-05
19.8,-3.34075884893537E-05,-2.70617093178771E-08,-8.91366144060157E-05
19.9,-3.71578971680719E-05,-3.061492748202E-08,-9.84334474196658E-05
20,-4.95495623908937E-05,-3.81416889183583E-08,-1.06733714346774E-04
20.1,-6.88552972860634E-05,-4.84680526824377E-08,-1.13173977297265E-04
20.2,-9.23471743590198E-05,-6.00553846652474E-08,-1.17161886009853E-04
20.3,-1.1671819811454E-04,-7.11373857598119E-08,-1.18466683488805E-04
20.4,-1.38591494760476E-04,-8.00913184662022E-08,-1.17251576739363E-04
20.5,-1.55044268467464E-04,-8.56386890291105E-08,-1.140436361311E-04
20.6,-1.6404724738095E-04,-8.71124967716241E-08,-1.09644650365226E-04
20.7,-1.64762197528034E-04,-8.44679561851081E-08,-1.04999839095399E-04
20.8,-1.57640606630594E-04,-7.82961677714411E-08,-1.01043646282051E-04
20.9,-1.44312318298034E-04,-6.9794175772131E-08,-9.85513252089731E-05
21,-1.27280320157297E-04,-6.03867889026333E-08,-9.80167824309319E-05
21.1,-1.09481617982965E-04,-5.16475218148571E-08,-9.95808513835073E-05
21.2,-9.37773584155366E-05,-4.48989787571463E-08,-1.03017926448956E-04
21.3,-8.24642338557169E-05,-4.10307983145231E-08,-1.07785177533515E-04
21.4,-7.68870741012506E-05,-4.03859061748335E-08,-1.13124086055905E-04
21.5,-7.72158309700899E-05,-4.26570281319982E-08,-1.18198957352433E-04
21.6,-8.2426457083784E-05,-4.69506922229357E-08,-1.22246347018518E-04
21.7,-9.04845946934074E-05,-5.20086835820166E-08,-1.24712940305471E-04
21.8,-9.87051025731489E-05,-5.63295508015926E-08,-1.25356382341124E-04
21.9,-1.04224563983735E-04,-5.85084549697967E-08,-1.24293408589438E-04
22,-1.04509119410068E-04,-5.74994096780301E-08,-1.21986791782547E-04
22.1,-9.78097959887236E-05,-5.27058148236392E-08,-1.19172975246329E-04
22.2,-8.34928941912949E-05,-4.42071446116188E-08,-1.16741379315499E-04
22.3,-6.21846193098463E-05,-3.27013722767333E-08,-1.15586866741069E-04
22.4,-3.57082535629161E-05,-1.94044051937681E-08,-1.16459268610924E-04
22.5,-6.81827441439964E-06,-5.84930415215013E-09,-1.19834548968356E-04
22.6,2.12175345950527E-05,6.34699892643198E-09,-1.25829639728181E-04
22.7,4.51307460025419E-05,1.57185908733481E-08,-1.3417394075077E-04
22.8,6.21681319898926E-05,2.11986748155368E-08,-0.000144246063428
22.9,7.05280908732675E-05,2.23165930179903E-08,-1.55163987074047E-04
23,6.96494753356092E-05,1.92359461692604E-08,-1.6592194151599E-04
23.1,6.02985819568858E-05,1.27335324506817E-08,-1.75542358192615E-04
23.2,4.44466422777623E-05,4.06138722652827E-09,-1.83226322405972E-04
23.3,2.4955010303529E-05,-5.23924903461648E-09,-1.88475140021183E-04
23.4,5.1203069233452E-06,-1.3637248663656E-08,-1.91160186659545E-04
23.5,-1.18482457764912E-05,-1.98113472293926E-08,-1.91535073099658E-04
23.6,-2.33275077334838E-05,-2.28844196925593E-08,-1.90185630344786E-04
23.7,-2.76822847808944E-05,-2.25225651462324E-08,-1.87925630598329E-04
23.8,-2.44946641032584E-05,-1.89735622768694E-08,-1.85658267582767E-04
23.9,-1.45957410495612E-05,-1.30543895693336E-08,-1.84224947588518E-04
24,1.14337979084667E-07,-5.88911674981318E-09,-1.84265780262649E-04
24.1,1.70191433426226E-05,1.20944665393807E-09,-1.86116449185647E-04
24.2,3.32582458213437E-05,6.98650426400604E-09,-1.89757964108139E-04
24.3,4.62328571302351E-05,1.04905897302388E-08,-1.9482675998006E-04
24.4,5.40653018106241E-05,1.11979536754347E-08,-2.00682959984988E-04
24.5,5.59319560125005E-05,9.22061182961897E-09,-2.06526688998565E-04
24.6,5.22154477948789E-05,5.11716491402581E-09,-2.11540667805821E-04
24.7,4.44497673015576E-05,-3.26414242857176E-11,-2.15037143789232E-04
24.8,3.50667869497556E-05,-4.94708940479427E-09,-2.16582644497976E-04
24.9,2.69863667199388E-05,-8.32622504276515E-09,-2.16080821701325E-04
25,2.31175672524842E-05,-8.96736729316672E-09,-2.13798004551791E-04
25.1,2.58575200859923E-05,-6.04978334095563E-09,-2.10329235414974E-04
25.2,3.66651765943971E-05,6.16062090230685E-10,-2.06505617825314E-04
25.3,5.57865569135174E-05,1.06923669918046E-08,-2.03264949959703E-04
25.4,8.2178259617649E-05,2.33709318564479E-08,-2.01498609385453E-04
25.5,1.13641268399078E-04,3.73950719279037E-08,-2.01907940208912E-04
25.6,1.4714126882609E-04,5.12934157370637E-08,-2.04887270228937E-04
25.7,1.79274313268252E-04,6.36132995168737E-08,-2.10456608328968E-04
25.8,2.06788332434371E-04,7.31425515709816E-08,-2.18254630453885E-04
25.9,2.27086566155776E-04,7.90671847994417E-08,-2.27591212023981E-04
26,2.38626875216141E-04,8.10849414278891E-08,-2.37554995692335E-04
26.1,2.41148212808184E-04,7.95695740407609E-08,-2.47152871452272E-04
26.2,2.35696265008301E-04,7.52284066152242E-08,-2.55463848588988E-04
26.3,2.24434974370524E-04,6.92039279215351E-08,-2.61779525317252E-04
26.4,2.10282916668802E-04,6.28028615778931E-08,-2.65707756625488E-04
26.5,1.96433495148085E-04,5.72642449014893E-08,-2.67226423602551E-04
26.6,1.85834462172352E-04,5.36175370768888E-08,-2.66673509031534E-04
26.7,1.80716946488246E-04,5.24987129324472E-08,-2.64680711552501E-04
26.8,1.82249321369454E-04,5.40060973719392E-08,-2.62057990767062E-04
26.9,1.90372244105674E-04,5.77578482818808E-08,-2.59652646491304E-04
27,2.03844843781553E-04,6.2991702520776E-08,-2.58201325777918E-04
27.1,2.20484173041768E-04,6.8720595436389E-08,-2.58204439887777E-04
27.2,2.37567524891347E-04,7.3809744094433E-08,-2.59841413935646E-04
27.3,2.52325262408704E-04,7.73038024703965E-08,-2.62940709944814E-04
27.4,2.62436107732356E-04,7.84941818210427E-08,-2.67011317191646E-04
27.5,2.66450922936201E-04,7.72038788454665E-08,-2.71328346570954E-04
27.6,2.64063681242988E-04,7.36248253474514E-08,-2.75058089755476E-04
27.7,2.56193685345352E-04,6.83770906562131E-08,-2.77405633823946E-04
27.8,2.44854629272595E-04,6.2719507809561E-08,-2.77754617854953E-04
27.9,2.32838778174482E-04,5.75723326790012E-08,-2.7577969012782E-04
28,2.23260183702223E-04,5.41653051300273E-08,-2.71511235041544E-04
28.1,2.19045861740597E-04,5.36813011819959E-08,-2.65341688646004E-04
28.2,2.22438553464599E-04,5.67101245962931E-08,-2.57971725659445E-04
28.3,2.34616542002186E-04,6.33033820918172E-08,-2.50305427471176E-04
28.4,2.55474529694766E-04,7.31810843035419E-08,-2.4330907035619E-04
28.5,2.83615110674873E-04,8.54576711617483E-08,-2.37861764617264E-04
28.6,3.16548132104799E-04,9.90720181448523E-08,-2.34615683439188E-04
28.7,3.51062888512388E-04,1.12642069893809E-07,-2.33893486438319E-04
28.8,3.83725855499506E-04,1.24900310538578E-07,-2.35638683079742E-04
28.9,4.11402463214472E-04,1.3476081051067E-07,-2.39424363826402E-04
29,4.31739317718893E-04,1.41478466275657E-07,-2.44523660512641E-04
29.1,4.43511584307998E-04,1.44758288911362E-07,-2.50025652348995E-04
29.2,4.467882681638E-04,1.45037830634465E-07,-2.54979619057849E-04
29.3,4.4289042125456E-04,1.42716785944685E-07,-2.58546322584152E-04
29.4,4.34142479207367E-04,1.3874941373615E-07,-2.60125350905582E-04
29.5,4.23465331550688E-04,1.34499686055278E-07,-2.59445630945265E-04
29.6,4.1387917008251E-04,1.30906556705668E-07,-2.56597442785278E-04
29.7,4.07996354624629E-04,1.28924895648197E-07,-2.52006953814998E-04
29.8,4.07588231610134E-04,1.28870709659168E-07,-2.46353098191321E-04
29.9,4.13300527725369E-04,1.30949075582976E-07,-2.40444293012843E-04
30,4.24561207182705E-04,1.3469767168317E-07,-2.35073443036526E-04
30.1,4.39698866102844E-04,1.39573131718862E-07,-2.30878635193221E-04
30.2,4.56245878012851E-04,1.44560672765692E-07,-2.28228615014814E-04
30.3,4.7138100489974E-04,1.4869408460072E-07,-2.27156211622059E-04
30.4,4.82434406876564E-04,1.51055957076096E-07,-2.27348005864769E-04
30.5,4.87366778543219E-04,1.51048226371131E-07,-2.28195058298297E-04
30.6,4.85148426378146E-04,1.48488041418204E-07,-2.28892444283702E-04
30.7,4.75969252875075E-04,1.43599166335662E-07,-2.28576245717704E-04
30.8,4.61245013866574E-04,1.37162672331215E-07,-2.26468881010078E-04
30.9,4.43416240159422E-04,1.30003456888517E-07,-2.22016824409366E-04
31,4.25574166001752E-04,1.23380743843882E-07,-2.14987638173625E-04
31.1,4.10971319070086E-04,1.18523679759619E-07,-2.05520351300947E-04
31.2,4.02504520025104E-04,1.1634173802122E-07,-1.94112988538109E-04
31.3,4.02239325921983E-04,1.17686774103731E-07,-1.8155190628022E-04
31.4,4.11073240684345E-04,1.22677434433172E-07,-1.68794038472697E-04
31.5,4.28583240136504E-04,1.31044217255294E-07,-1.56820635311306E-04
31.6,4.53081680461764E-04,1.42048975249054E-07,-1.46487494930625E-04
31.7,4.81874478282407E-04,1.54591987211461E-07,-1.38393530505709E-04
31.8,5.11686259415001E-04,1.67389600846946E-07,-1.3279118866194E-04
31.9,5.39162312634289E-04,1.79164430846868E-07,-1.29552994621918E-04
32,5.61398104764521E-04,1.88794871291975E-07,-1.2819744006265E-04
32.1,5.76374703086913E-04,1.95511262290893E-07,-1.27973937196657E-04
32.2,5.83252345677465E-04,1.99001462419801E-07,-1.27987907035276E-04
32.3,5.82473585382104E-04,1.99444826876061E-07,-1.2734776828438E-04
32.4,5.75642916373909E-04,1.97467400653295E-07,-1.2531055836007E-04
32.5,5.65229158382863E-04,1.93983936469522E-07,-1.21400618809275E-04
32.6,5.54121215827763E-04,1.90121582477332E-07,-1.15480041131377E-04
32.7,5.45119808521122E-04,1.869848347269E-07,-1.07765816210303E-04
32.8,5.40453125722706E-04,1.85301388455628E-07,-9.87829480436631E-05
32.9,5.41391433216631E-04,1.85711044764503E-07,-8.9267261500936E-05
33,5.48029027413577E-04,1.88271812362473E-07,-8.00349662313238E-05
33.1,5.59268926735967E-04,1.92512587204874E-07,-7.18334049452096E-05
33.2,5.73010940570384E-04,1.97698781789768E-07,-6.52091621304862E-05
33.3,5.86513662710786E-04,2.0277879286823E-07,-6.04057895543519E-05
33.4,5.96873636823148E-04,2.06701926686037E-07,-5.73145516682416E-05
33.5,6.0152931837365E-04,2.08491542252887E-07,-5.54850885237101E-05
33.6,5.98723127041012E-04,2.07415368436159E-07,-5.41925546713173E-05
33.7,5.87824615649879E-04,2.03269280518725E-07,-5.25545437994879E-05
33.8,5.69478725083172E-04,1.96283323816715E-07,-4.96745960845146E-05
33.9,5.45535236597061E-04,1.87248403449303E-07,-4.47902057203464E-05
34,5.18788117915392E-04,1.77261824774178E-07,-3.7403246096801E-05
34.1,4.92544437292963E-04,1.67672325801504E-07,-2.73655950877583E-05
34.2,4.70118538942188E-04,1.59798972276803E-07,-1.49128900375217E-05
34.3,4.54309716587886E-04,1.54837096033589E-07,-6.32161686553445E-07
34.4,4.4696478289552E-04,1.53554125859046E-07,1.46236279761069E-05
34.5,4.48694394435734E-04,1.56225553382683E-07,2.9863438612665E-05
34.6,4.58778173197061E-04,1.62563082994893E-07,4.41141310147941E-05
34.7,4.75293752970174E-04,1.71760135003751E-07,5.65637310501188E-05
34.8,4.9542827764526E-04,1.82671286097502E-07,6.6686567151919E-05
34.9,5.15936000738293E-04,1.93836470430142E-07,7.43185737519525E-05
35,5.33654121682048E-04,2.03895297090639E-07,7.96703097876161E-05
35.1,5.46008464880288E-04,2.11615287071254E-07,8.32848018035293E-05
