Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
8.1,-1.55274043208919E-04,1.05682105640881E-04,4.22562209223543E-07
8.2,-1.53064684127457E-04,1.10214983578771E-04,6.3689924445498E-07
8.3,-1.43631303217262E-04,1.14906593807973E-04,6.72458554618061E-07
8.4,-1.27866296679713E-04,1.18682226457167E-04,5.45128102658055E-07
8.5,-1.07803709397558E-04,1.20531120046508E-04,3.06272369243743E-07
8.6,-8.63161621964537E-05,1.1969635670539E-04,3.20855839675005E-08
8.7,-6.66720734443516E-05,1.15824041131418E-04,-1.9188605904219E-07
8.8,-5.20210305694491E-05,1.09045766294003E-04,-2.88009061932826E-07
8.9,-4.48913306172471E-05,9.99796975520439E-05,-2.02464889298426E-07
9,-4.67840618512128E-05,8.96462734090164E-05,8.33387545640107E-08
9.1,-5.79276093048975E-05,7.93132712715305E-05,5.47890010693663E-07
9.2,-7.7236101788003E-05,7.02952092979103E-05,1.13221051378787E-06
9.3,-1.02476638858207E-04,6.37400880805217E-05,1.74975025402091E-06
9.4,-1.30618500406854E-04,6.04406450293027E-05,2.30144928536902E-06
9.5,-1.58309150720015E-04,6.07028159720358E-05,2.69356496573891E-06
9.6,-1.82395757292397E-04,6.42919185338542E-05,2.85467899630021E-06
9.7,-2.00410897377878E-04,7.04710400896147E-05,2.74898616225983E-06
9.8,-2.1094131807331E-04,7.81217313488014E-05,2.3810925995349E-06
9.9,-2.13820661883801E-04,8.59278443385847E-05,1.80424387963285E-06
10,-2.10113648790866E-04,9.25927961361594E-05,1.09934546799195E-06
10.1,-2.01901901164092E-04,9.70528708421625E-05,3.71905002793937E-07
10.2,-1.9190032617189E-04,9.86488885246217E-05,-2.77529949244126E-07
10.3,-1.8297390488442E-04,9.72274865489453E-05,-7.56514339173009E-07
10.4,-1.77634530700743E-04,9.3156544608064E-05,-1.00543024927902E-06
10.5,-1.77601788891479E-04,8.72485106810927E-05,-1.00451086382236E-06
10.6,-1.83502517757006E-04,8.06077587185428E-05,-7.76005038005678E-07
10.7,-1.94756459677592E-04,7.44285716791637E-05,-3.82047858238366E-07
10.8,-2.09673075005412E-04,6.97768628015183E-05,1.03377992388687E-07
10.9,-2.25735566345975E-04,6.73963004373945E-05,5.78122978822648E-07
11,-2.40032066358253E-04,6.75700139254332E-05,9.57900738285389E-07
11.1,-2.49761069426313E-04,7.00665405020118E-05,1.18989248676371E-06
11.2,-2.52720405114815E-04,7.41735348128714E-05,1.24505766052607E-06
11.3,-2.4770715390332E-04,7.88211837061681E-05,1.14011970708816E-06
11.4,-2.34754144912586E-04,8.27673502499238E-05,9.1476834995774E-07
11.5,-2.15166743146256E-04,8.48174604470842E-05,6.4506906483075E-07
11.6,-1.91347135114484E-04,8.40378779685125E-05,4.13071120419772E-07
11.7,-1.66441619512625E-04,7.99270637799054E-05,2.89799515940103E-07
11.8,-1.43858036608435E-04,7.25136706023477E-05,3.36830737523997E-07
11.9,-1.26738334074616E-04,6.23648593318649E-05,5.69826511309657E-07
12,-1.17472067358904E-04,5.05017524119467E-05,9.70503265307343E-07
12.1,-1.17324147140607E-04,3.8236343243625E-05,1.48486685702665E-06
12.2,-1.26247832668014E-04,2.69584852503613E-05,2.03238982976472E-06
12.3,-1.42901073559187E-04,1.79079306690255E-05,2.52041195381025E-06
12.4,-1.64873054018244E-04,1.19711812658352E-05,2.86089834844461E-06
12.5,-1.89080790732987E-04,9.5375617092941E-06,2.98670988740923E-06
12.6,-2.12265775189735E-04,1.04390173873981E-05,2.86417366623937E-06
12.7,-2.31516329222359E-04,1.39848798426101E-05,2.49975437327521E-06
12.8,-2.44723225478083E-04,1.90834052773425E-05,1.93951950677729E-06
12.9,-2.50899640377611E-04,2.44306702370523E-05,1.26156999158411E-06
13,-2.50307872192934E-04,2.87345465039834E-05,5.62759964850557E-07
13.1,-2.44378024945036E-04,3.09321694658138E-05,-5.39028270907238E-08
13.2,-2.35431434703059E-04,3.03689503198257E-05,-5.12003282437945E-07
13.3,-2.26253789151087E-04,2.69023257715162E-05,-7.51849768221291E-07
13.4,-2.19593610381708E-04,2.09185000130674E-05,-7.59148008455668E-07
13.5,-2.17668479308486E-04,1.32561744976556E-05,-5.42795930869033E-07
13.6,-2.21762442379259E-04,5.05292155139614E-06,-1.7008389363582E-07
13.7,-2.31983751291409E-04,-2.45989190261753E-06,2.80947432429457E-07
13.8,-2.47221963945776E-04,-8.17648833617568E-06,7.35911839910841E-07
13.9,-2.65315902652219E-04,-1.13130645331694E-05,1.10511746242992E-06
14,-2.83399102045223E-04,-1.15478987936513E-05,1.33682738123753E-06
14.1,-2.98377271974459E-04,-9.0794137577177E-06,1.40731083320134E-06
14.2,-3.07444512145594E-04,-4.59416742160101E-06,1.3280555322126E-06
14.3,-3.08565533487126E-04,8.50675974106707E-07,1.14226668301853E-06
14.4,-3.00832354696468E-04,6.00842213316355E-06,9.15303928650246E-07
14.5,-2.84647161606699E-04,9.65682920650579E-06,7.20922344044084E-07
14.6,-2.61687848251313E-04,1.08081030703033E-05,6.25970756118477E-07
14.7,-2.34669176279567E-04,8.87771966517903E-06,6.7648932144948E-07
14.8,-2.06933458684944E-04,3.78416393687075E-06,8.87852422692958E-07
14.9,-1.81940733455122E-04,-4.03718922825647E-06,1.24082737329445E-06
15,-1.62735232152045E-04,-1.37083397930837E-05,1.68428789493191E-06
15.1,-1.5148201782722E-04,-2.40585541178007E-05,2.14421447708446E-06
15.2,-1.49142273585312E-04,-3.3820717362687E-05,2.53701341534907E-06
15.3,-1.55348083353601E-04,-4.18445415562019E-05,2.78505831374787E-06
15.4,-1.68488011695445E-04,-4.72862448077649E-05,2.82952532870695E-06
15.5,-1.85994576895609E-04,-4.97448818350676E-05,2.6483908186492E-06
15.6,-2.04781972570345E-04,-4.9321821279591E-05,2.25102553486067E-06
15.7,-2.2176060883794E-04,-4.65935045212973E-05,1.68428914548713E-06
15.8,-2.34351551625878E-04,-4.25042344431859E-05,1.02396734291688E-06
15.9,-2.40899316850118E-04,-3.81973950425163E-05,3.56752622110434E-07
16,-2.40931898588315E-04,-3.48153735103551E-05,-2.24280043426006E-07
16.1,-2.35214218264446E-04,-3.33017378579825E-05,-6.45711338620458E-07
16.2,-2.25591633352451E-04,-3.42408893629909E-05,-8.6059907289382E-07
16.3,-2.14650921407156E-04,-3.77605101675726E-05,-8.56739688970265E-07
16.4,-2.05251315492205E-04,-4.3514468416106E-05,-6.57482530641573E-07
16.5,-2.00011912966147E-04,-5.07467484567314E-05,-3.16012261691867E-07
16.6,-2.00832990230992E-04,-5.84244407946244E-05,9.50703551438892E-08
16.7,-2.08544268389232E-04,-6.54179602861404E-05,4.98582835462003E-07
16.8,-2.22724600462243E-04,-7.06939172232524E-05,8.26907125883736E-07
16.9,-2.41739326156676E-04,-7.34913410269655E-05,1.03350623703591E-06
17,-2.62980407569557E-04,-7.34490386093967E-05,1.10153121113399E-06
17.1,-2.83274275716394E-04,-7.06628779880702E-05,1.04679838841548E-06
17.2,-2.99392471788451E-04,-6.56672200420871E-05,9.11002985048981E-07
17.3,-3.08576942188665E-04,-5.93407276028302E-05,7.53723668367456E-07
17.4,-3.08995862724259E-04,-5.27571501152124E-05,6.39174231764628E-07
17.5,-3.0005513690412E-04,-4.70057639176957E-05,6.22331981503521E-07
17.6,-2.82510940451175E-04,-4.30121326644439E-05,7.36998060801852E-07
17.7,-2.58364743785933E-04,-4.13897942053154E-05,9.87957605502743E-07
17.8,-2.30560297495686E-04,-4.23481469624676E-05,1.34887841340969E-06
17.9,-2.02528448426165E-04,-4.56688649137504E-05,1.76624371306389E-06
18,-1.77652953425422E-04,-5.07564327563159E-05,2.16899525184999E-06
18.1,-1.58751921844669E-04,-5.67488386877813E-05,2.4811686216708E-06
18.2,-1.47649756399915E-04,-6.26722176093608E-05,2.63641732090036E-06
18.3,-1.44913865369745E-04,-6.7610562837217E-05,2.59058697338332E-06
18.4,-1.49802435771562E-04,-7.08598818164319E-05,2.33068726629426E-06
18.5,-1.60421957843937E-04,-7.20446987543255E-05,1.87805289897369E-06
18.6,-1.74074433743954E-04,-7.11738248355687E-05,1.28544661492924E-06
18.7,-1.87730591278523E-04,-6.86313433106989E-05,6.28403256541787E-07
18.8,-1.9855449500028E-04,-6.51017980999313E-05,-7.51928297404447E-09
18.9,-2.04387455596589E-04,-6.14466262049973E-05,-5.41165377399011E-07
19,-2.04110736376606E-04,-5.85515845159534E-05,-9.09440871055267E-07
19.1,-1.97832545381971E-04,-5.71734126424417E-05,-1.0774588190543E-06
19.2,-1.86858407687396E-04,-5.78094550292008E-05,-1.04349214780086E-06
19.3,-1.73460837686434E-04,-6.06140747549944E-05,-8.37884158499946E-07
19.4,-1.60476978635415E-04,-6.53714596410282E-05,-5.16125282956637E-07
19.5,-1.50810155901127E-04,-7.15328060323372E-05,-1.4748707144463E-07
19.6,-1.46914593642578E-04,-7.83063660492189E-05,1.98464206846438E-07
19.7,-1.50349267642014E-04,-8.47856936161406E-05,4.65115022052487E-07
19.8,-1.61480449605733E-04,-9.00958257261664E-05,6.19094066678372E-07
19.9,-1.79379931068979E-04,-9.35299176489934E-05,6.55733174426132E-07
20,-2.0193969248794E-04,-9.46572763496079E-05,5.98884867031302E-07
20.1,-2.26182150072418E-04,-9.33838527998887E-05,4.94881760459975E-07
20.2,-2.48718744842336E-04,-8.99574879440479E-05,4.0204378137787E-07
20.3,-2.66285322140902E-04,-8.49194620968774E-05,3.77822317432219E-07
20.4,-2.76254868367687E-04,-7.90117192082107E-05,4.65965257490097E-07
20.5,-2.77058483334258E-04,-7.30547544662841E-05,6.864190709166E-07
20.6,-2.68433039309457E-04,-6.7818742536474E-05,1.02972933291312E-06
20.7,-2.51463352469727E-04,-6.39089994365349E-05,1.45730871281557E-06
20.8,-2.28403529035859E-04,-6.16814722889103E-05,1.9074495867244E-06
20.9,-2.02319017262198E-04,-6.12045841990039E-05,2.30608384299558E-06
21,-1.76592075149529E-04,-6.22667430434376E-05,2.58029126598558E-06
21.1,-1.54391134856269E-04,-6.44317551632412E-05,2.67190034719533E-06
21.2,-1.38173330924474E-04,-6.71262969262898E-05,2.548842530814E-06
21.3,-1.29312451463193E-04,-6.97484283591621E-05,2.21186428461806E-06
21.4,-1.27910476294346E-04,-7.1772446972318E-05,1.69543579886522E-06
21.5,-1.32819404825568E-04,-7.28418599464931E-05,1.06254367437941E-06
21.6,-1.41874101245776E-04,-7.28260565665551E-05,3.94339252807185E-07
21.7,-1.52289125253446E-04,-7.18395094736479E-05,-2.23441730895502E-07
21.8,-1.6115783364512E-04,-7.02184916008264E-05,-7.14998293460667E-07
21.9,-1.65965713676997E-04,-6.84617916704156E-05,-1.02692683867645E-06
22,-1.6503753431607E-04,-6.71434318064712E-05,-1.13666499146348E-06
22.1,-1.57833375851624E-04,-6.6816748585552E-05,-1.05513367998356E-06
22.2,-1.45053665619344E-04,-6.79197837598622E-05,-8.23353389023396E-07
22.3,-1.28530460642651E-04,-7.07009749021381E-05,-5.03509454574669E-07
22.4,-1.10923450847622E-04,-7.51753395888954E-05,-1.66419681590924E-07
22.5,-9.52684640651569E-05,-8.11153222457506E-05,1.2244099423242E-07
22.6,-8.44622481963597E-05,-8.80801817402244E-05,3.15391929461839E-07
22.7,-8.07591495686211E-05,-9.54748538788408E-05,3.91429779256214E-07
22.8,-8.53692108648829E-05,-1.02633086498827E-04,3.62668316711279E-07
22.9,-9.82255514827557E-05,-1.08908352558501E-04,2.5917276502696E-07
23,-1.17960335046519E-04,-1.13760361273307E-04,1.39770889973079E-07
23.1,-1.42092772875912E-04,-1.16826347948518E-04,6.72327260531347E-08
23.2,-1.67398771736771E-04,-1.1796344188042E-04,9.77136167534809E-08
23.3,-1.90407139598392E-04,-1.17261763080023E-04,2.6816638865057E-07
23.4,-2.07935285288841E-04,-1.15024675324094E-04,5.87316151268169E-07
23.5,-2.17582986806519E-04,-1.11718974949326E-04,1.03195748124563E-06
23.6,-2.1809566533193E-04,-1.07907093479298E-04,1.5495587604164E-06
23.7,-2.09548335988075E-04,-1.04167767858598E-04,2.0664895146183E-06
23.8,-1.93311236216687E-04,-1.01018114946783E-04,2.49567847276921E-06
23.9,-1.71810592291877E-04,-9.88490501185879E-05,2.77671256299072E-06
24,-1.48118590004742E-04,-9.78810567175969E-05,2.83348617813317E-06
24.1,-1.25449994811788E-04,-9.81477060122415E-05,2.6576749405649E-06
24.2,-1.06635001429822E-04,-9.95061127468944E-05,2.25586859414761E-06
24.3,-9.36714059207588E-05,-1.01674922916573E-04,1.67516259352851E-06
24.4,-8.74149627634324E-05,-1.04290156741627E-04,9.90313651527686E-07
24.5,-8.74689503689297E-05,-1.06973544461653E-04,2.91327324930535E-07
24.6,-9.22846520552412E-05,-1.0940069478238E-04,-3.31630502614644E-07
24.7,-9.9454446171876E-05,-1.11358836875297E-04,-8.03462000931177E-07
24.8,-1.06152132502757E-04,-1.1278750753263E-04,-1.07641869817598E-06
24.9,-1.09640335722361E-04,-1.13792761112563E-04,-1.13743135443656E-06
25,-1.07763138657901E-04,-1.1463542614365E-04,-1.00910983746871E-06
25.1,-9.93404682958499E-05,-1.15691451355815E-04,-7.44087344628497E-07
25.2,-8.43950911075808E-05,-1.17392402898986E-04,-4.14136252402386E-07
25.3,-6.41786900814623E-05,-1.20154531032313E-04,-9.57380521526829E-08
25.4,-4.09851927543059E-05,-1.2430404603947E-04,1.44585399652897E-07
25.5,-1.77872207132168E-05,-1.30013722809963E-04,2.6383128215457E-07
25.6,2.24565724238346E-06,-1.37258030008525E-04,2.49241850269755E-07
25.7,1.62730229931185E-05,-1.45798068842851E-04,1.21516293916102E-07
25.8,2.22562357521383E-05,-1.55194822582416E-04,-7.02616844705517E-08
25.9,1.93109899555566E-05,-1.64855155162513E-04,-2.58968896105216E-07
26,7.87127646617591E-06,-1.74104250618257E-04,-3.73332738945464E-07
26.1,-1.03567372207181E-05,-1.82271396624856E-04,-3.52959546034981E-07
26.2,-3.2644922612235E-05,-1.88781137694605E-04,-1.6172423045191E-07
26.3,-5.56628474441823E-05,-1.93234329344705E-04,2.03569499035439E-07
26.4,-7.5987380114384E-05,-1.95467247976921E-04,7.10416827587324E-07
26.5,-9.06322311493568E-05,-1.95577886188403E-04,1.29487273170525E-06
26.6,-9.74977156147361E-05,-1.93916348507628E-04,1.87168632237444E-06
26.7,-9.56829389906488E-05,-1.91036640899256E-04,2.34905292018084E-06
26.8,-8.55941179906949E-05,-1.87620302313007E-04,2.64480650002952E-06
26.9,-6.88470972818322E-05,-1.84377538971603E-04,2.70140890279436E-06
27,-4.79676891700365E-05,-1.81947252713144E-04,2.49679601438402E-06
27.1,-2.59578118857462E-05,-1.80803646799177E-04,2.04908087653166E-06
27.2,-5.77891751163406E-06,-1.81192372110672E-04,1.41410191645264E-06
27.3,1.01422792795347E-05,-1.83099968126044E-04,6.76444585678837E-07
27.4,2.03135186893633E-05,-1.86267876415513E-04,-6.48541060854768E-08
27.5,2.44160310103325E-05,-1.90245584235527E-04,-7.13062718205038E-07
27.6,2.33406954066595E-05,-1.94475025637075E-04,-1.19006415388867E-06
27.7,1.90152968571056E-05,-1.98396854102612E-04,-1.4491780575554E-06
27.8,1.40582178573823E-05,-2.01555478270166E-04,-1.4822594494035E-06
27.9,1.13115765998373E-05,-2.03688643523492E-04,-1.31973888528591E-06
28,1.33306702991831E-05,-2.0478421356529E-04,-1.02365447673947E-06
28.1,2.19247995119076E-05,-2.05093529075384E-04,-6.75064541155734E-07
28.2,3.78150725737214E-05,-2.05096395802684E-04,-3.58090431973324E-07
28.3,6.04769193159882E-05,-2.05425239983015E-04,-1.43744060210338E-07
28.4,8.81879605003633E-05,-2.06754688406363E-04,-7.57731086764579E-08
28.5,1.18279349408112E-04,-2.09679681574926E-04,-1.63857237112097E-07
28.6,1.47544807987288E-04,-2.14598447200842E-04,-3.80793579779493E-07
28.7,1.72748288605362E-04,-2.21623908146285E-04,-6.68509358092706E-07
28.8,1.91138053196482E-04,-2.30537261813879E-04,-9.50241769714921E-07
28.9,2.00891168788075E-04,-2.40796143771149E-04,-1.14566364572966E-06
29,2.01411152374931E-04,-2.51597433816642E-04,-1.18746640964673E-06
29.1,1.934267784236E-04,-2.61984940152615E-04,-1.03553895769437E-06
29.2,1.78885471541435E-04,-2.70988326519728E-04,-6.86342332301138E-07
29.3,1.60645955475047E-04,-2.777703339234E-04,-1.75352397491224E-07
29.4,1.42034186865203E-04,-2.8175680199638E-04,4.27709352379679E-07
29.5,1.26317492686212E-04,-2.82729772152379E-04,1.03034005860536E-06
29.6,1.16205410449766E-04,-2.80864594969898E-04,1.5330386986534E-06
29.7,1.13437141408212E-04,-2.76706996373832E-04,1.8470001350579E-06
29.8,1.18535092042293E-04,-2.71087395958602E-04,1.9099661585642E-06
29.9,1.30759173771366E-04,-2.64992355369031E-04,1.69801126048696E-06
30,1.48271006764844E-04,-2.59405904216692E-04,1.23002428153995E-06
30.1,1.68472266523167E-04,-2.5515494053252E-04,5.65446498512756E-07
30.2,1.88470527064055E-04,-2.52777914283797E-04,-2.06133563551703E-07
30.3,2.05583739443682E-04,-2.52442550845444E-04,-9.79660626398982E-07
30.4,2.17806256841868E-04,-2.53928621532395E-04,-1.65286348874361E-06
30.5,2.24156421609223E-04,-2.56675150012597E-04,-2.14352076000068E-06
30.6,2.24843519390561E-04,-2.59888009168208E-04,-2.40289364228374E-06
30.7,2.21235153730959E-04,-2.62689864030108E-04,-2.42323858401505E-06
30.8,2.15620995732024E-04,-2.64283560682088E-04,-2.23787606046244E-06
30.9,2.10820144275203E-04,-2.64105328824371E-04,-1.9135670754622E-06
31,2.0968918397557E-04,-2.61936511378735E-04,-1.53730127294693E-06
31.1,2.14626255910844E-04,-2.57956329733133E-04,-1.19919923236012E-06
31.2,2.27134107262827E-04,-2.52721860306337E-04,-9.75454099716444E-07
31.3,2.47539108386263E-04,-2.47081567067653E-04,-9.13956569092989E-07
31.4,2.74892634479329E-04,-2.42031179368496E-04,-1.02560750292469E-06
31.5,3.07088484987617E-04,-2.38539694692008E-04,-1.28249439512729E-06
31.6,3.41168837621808E-04,-2.37373358686455E-04,-1.62402227488201E-06
31.7,3.7377089029178E-04,-2.38949069171213E-04,-1.96881137526361E-06
31.8,4.01649012928829E-04,-2.43242044234648E-04,-2.23123970499728E-06
31.9,4.22175304265693E-04,-2.49768170760944E-04,-2.33829246099049E-06
32,4.33752109529451E-04,-2.57642357610166E-04,-2.24488803723943E-06
32.1,4.36048401752487E-04,-2.65707582002506E-04,-1.94357016880531E-06
32.2,4.30046929977834E-04,-2.72712437435985E-04,-1.4675892998639E-06
32.3,4.17875067796558E-04,-2.77509039733559E-04,-8.86128930233099E-07
32.4,4.02451812988147E-04,-2.7923725428991E-04,-2.92728429940325E-07
32.5,3.87021718779579E-04,-2.77463754173368E-04,2.10747401752087E-07
32.6,3.7462919135578E-04,-2.72251520073041E-04,5.3248766107572E-07
32.7,3.67644504876807E-04,-2.64149712165818E-04,6.06968626470916E-07
32.8,3.67398752132431E-04,-2.54100101301447E-04,4.07147467740288E-07
32.9,3.74000810552388E-04,-2.43278380366974E-04,-5.02581194439244E-08
33,3.86354426154867E-04,-2.32899648835883E-04,-7.07172091551911E-07
33.1,4.02383244363591E-04,-2.24012197577395E-04,-1.47399441630114E-06
33.2,4.19411808252335E-04,-2.17326785787009E-04,-2.24488326239225E-06
33.3,4.3465118505992E-04,-2.13098552194424E-04,-2.91593778456445E-06
33.4,4.45695099188015E-04,-2.11093545658514E-04,-3.40274004884122E-06
33.5,4.50950901722535E-04,-2.10637590498663E-04,-3.6542842281051E-06
33.6,4.49935701908544E-04,-2.10742524359375E-04,-3.66095150639012E-06
33.7,4.43376135081053E-04,-2.10290236282162E-04,-3.45475223184621E-06
33.8,4.33106935815886E-04,-2.08237208425999E-04,-3.10200880448974E-06
33.9,4.21772274421528E-04,-2.03809002414346E-04,-2.69028964794416E-06
34,4.12392953876406E-04,-1.9664982391987E-04,-2.31134958994517E-06
34.1,4.0785624878481E-04,-1.86894554644823E-04,-2.0438667434064E-06
34.2,4.10425855079666E-04,-1.75160399521701E-04,-1.93892901734216E-06
34.3,4.21341217588633E-04,-1.62447031470947E-04,-2.01081684281235E-06
34.4,4.40587376942858E-04,-1.49970757775009E-04,-2.24403061110934E-06
34.5,4.66856989078224E-04,-1.38958042953163E-04,-2.56374892160238E-06
34.6,4.97736968100071E-04,-1.30429631099105E-04,-2.89874606096419E-06
34.7,5.30055491253734E-04,-1.2502126628533E-04,-3.16408045364369E-06
34.8,5.6037021568045E-04,-1.22863362776116E-04,-3.28632768287207E-06
34.9,5.85497706197202E-04,-1.23549165436998E-04,-3.21835591421404E-06
35,6.02989748585969E-04,-1.2619054177776E-04,-2.94961046165554E-06
35.1,6.11512921750546E-04,-1.29561551148072E-04,-2.50918446909054E-06
35.2,6.11028401181102E-04,-1.32293309434317E-04,-1.96175119526742E-06
35.3,6.02776592131704E-04,-1.33101581013761E-04,-1.39638973450928E-06
