Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
4,-2.79342793874093E-06,-1.10544435827364E-08,-1.7498605302535E-05
4.1,2.02577211894095E-05,-1.18478271637912E-09,-1.44176146932296E-05
4.2,3.66239692084491E-05,5.6285673899481E-09,-9.65263461694121E-06
4.3,4.48123937530909E-05,8.59330384628265E-09,-4.04216280003311E-06
4.4,4.46009071310982E-05,7.55550022546458E-09,1.48837398228352E-06
4.5,3.70383859262802E-05,3.01024827287222E-09,6.07427955401363E-06
4.6,2.42381811403902E-05,-3.99907262860211E-09,9.04684566194192E-06
4.7,9.00167560757836E-06,-1.20655929691793E-08,1.00349070635275E-05
4.8,-5.66851167604909E-06,-1.96704128541114E-08,9.01566181710223E-06
4.9,-1.70786461239913E-05,-2.54452512393755E-08,6.30646354693454E-06
5,-2.32963575399481E-05,-2.84044201492861E-08,2.50139737545396E-06
5.1,-2.34712024393957E-05,-2.81180412287085E-08,-1.64014772963128E-06
5.2,-1.79646831384161E-05,-2.4778623597399E-08,-5.32920375917456E-06
5.3,-8.27609255793504E-06,-1.91672864247039E-08,-7.88946363172727E-06
5.4,3.23057474815869E-06,-1.25163950315255E-08,-8.8779597717803E-06
5.5,1.37447013912606E-05,-6.29667118445809E-09,-8.16649026091909E-06
5.6,2.05096785066416E-05,-1.95785054835085E-09,-5.97028792981291E-06
5.7,2.13164767046692E-05,-6.81410372571634E-10,-2.81563643511618E-06
5.8,1.49082006828394E-05,-3.16749115825132E-09,5.43162741450942E-07
5.9,1.22997960261273E-06,-9.50870493454659E-09,3.24882216773403E-06
6,-1.85235148819629E-05,-1.91642115510149E-08,4.48428090749076E-06
6.1,-4.20661599491723E-05,-3.10377004097973E-08,3.61203819920775E-06
6.2,-6.63670070935041E-05,-4.36499867362272E-08,2.85516080111847E-07
6.3,-8.81192027009092E-05,-5.53726806629129E-08,-5.48495972907403E-06
6.4,-1.04265272966586E-04,-6.4686688006077E-08,-1.33240719151217E-05
6.5,-1.12485380668659E-04,-7.04208957813535E-08,-2.2541713406099E-05
6.6,-1.11569825094193E-04,-7.19437593943439E-08,-3.22350824717432E-05
6.7,-1.01617173640989E-04,-6.92500492505133E-08,-4.14238711528014E-05
6.8,-8.40215216157958E-05,-6.29449274924809E-08,-4.92004728585016E-05
6.9,-6.125531217549E-05,-5.41502558348839E-08,-5.48662574146874E-05
7,-3.64778315997683E-05,-4.43225012247694E-08,-5.80367741349619E-05
7.1,-1.30369244288886E-05,-3.49761357654188E-08,-5.86941714573186E-05
7.2,6.0506145018735E-06,-2.74657345755713E-08,-5.71869022678584E-05
7.3,1.85675035027089E-05,-2.28073169239451E-08,-5.41455228812993E-05
7.4,2.34210347116459E-05,-2.14180460034186E-08,-5.04142954014242E-05
7.5,2.07845896511571E-05,-2.31729959665472E-08,-4.68699545308482E-05
7.6,1.20290742415818E-05,-2.74009721579205E-08,-4.42981145170052E-05
7.7,-5.46826242953102E-07,-3.30142384541432E-08,-4.32620618084911E-05
7.8,-1.41292257467285E-05,-3.87059557738212E-08,-4.40177354903426E-05
7.9,-2.58937634498579E-05,-4.32247588832979E-08,-4.64635377284139E-05
8,-3.3496104151709E-05,-4.55497008999828E-08,-5.01871363667306E-05
8.1,-3.54853800672572E-05,-4.50849526600905E-08,-5.45283728570212E-05
8.2,-3.15572506224271E-05,-4.17829895127397E-08,-5.87032627663575E-05
8.3,-2.26132578973193E-05,-3.61778518254141E-08,-6.19433776591904E-05
8.4,-1.06091683846898E-05,-2.92304118687525E-08,-6.36360055068508E-05
8.5,1.77509753029881E-06,-2.22520206705212E-08,-6.343634595396E-05
8.6,1.15964858196094E-05,-1.66358145037293E-08,-6.13350930507295E-05
8.7,1.61548850883264E-05,-1.36048470267269E-08,-5.76714301132597E-05
8.8,1.34727506519994E-05,-1.40789833125154E-08,-5.30845136381686E-05
8.9,2.65276889876986E-06,-1.84602928499089E-08,-4.84157171740662E-05
9,-1.59346836881014E-05,-2.65628461448841E-08,-4.45746954937931E-05
9.1,-4.06744111387525E-05,-3.76405253632583E-08,-4.23907767981291E-05
9.2,-6.8931512942072E-05,-5.05053030508407E-08,-4.2477753595449E-05
9.3,-9.74493159446865E-05,-6.3702202623972E-08,-4.51259329565801E-05
9.4,-1.22846366139129E-04,-7.57066160872455E-08,-5.02606599184219E-05
9.5,-1.42144708661363E-04,-8.51959995884499E-08,-5.74324440094642E-05
9.6,-1.5322923718486E-04,-9.12391158180981E-08,-6.5892432758119E-05
9.7,-1.55171903315932E-04,-9.33909305445013E-08,-7.47042358852923E-05
9.8,-1.48367529618554E-04,-9.17737565941934E-08,-8.28857955639251E-05
9.9,-1.34454137878492E-04,-8.70673630970487E-08,-8.95617267815396E-05
10,-1.16040719149169E-04,-8.03025912432531E-08,-9.40946483751759E-05
10.1,-9.6274416137021E-05,-7.27700140146226E-08,-9.61796176852658E-05
10.2,-7.83318973844871E-05,-6.57590391028862E-08,-9.58825257839635E-05
10.3,-6.49114881525747E-05,-6.03542744670449E-08,-9.36194701353088E-05
10.4,-5.78125400352292E-05,-5.72582479207995E-08,-9.00791492313147E-05
10.5,-5.76639540668111E-05,-5.67104301296695E-08,-8.61007792991586E-05
10.6,-6.38580168015324E-05,-5.84464281416786E-08,-8.25296083348803E-05
10.7,-7.46878358768299E-05,-6.17657889279144E-08,-8.0072735727299E-05
10.8,-8.76708218129352E-05,-6.56896474993118E-08,-7.91804195614532E-05
10.9,-9.99984913505614E-05,-6.91051411649823E-08,-7.99713016021997E-05
11,-1.09043525299057E-04,-7.10146252913546E-08,-8.22144720586948E-05
11.1,-1.12829700810835E-04,-7.06423648466625E-08,-8.537220855942E-05
11.2,-1.1039314995287E-04,-6.76758915574283E-08,-8.86947673279792E-05
11.3,-1.01970232208259E-04,-6.22914413384024E-08,-9.13528856472112E-05
11.4,-8.89814109541476E-05,-5.51006102966767E-08,-9.25851200008765E-05
11.5,-7.38111702958122E-05,-4.71486814035416E-08,-9.18337391340174E-05
11.6,-5.94210141571239E-05,-3.96570420946318E-08,-8.88502763700672E-05
11.7,-4.88614568894263E-05,-3.39179102581966E-08,-8.37489642435685E-05
11.8,-4.47577112936415E-05,-3.09825693989296E-08,-7.6999218435958E-05
11.9,-4.88616460643243E-05,-3.16139150413619E-08,-6.93605616106652E-05
12,-6.17409023107029E-05,-3.60812641986286E-08,-6.17676269030198E-05
12.1,-8.26559335109778E-05,-4.41090612923745E-08,-5.51831144548487E-05
12.2,-1.0965098044835E-04,-5.49517658043897E-08,-5.04465751873795E-05
12.3,-1.39839510666206E-04,-6.74690738833306E-08,-4.81402421428356E-05
12.4,-1.69842984178104E-04,-8.0296111093503E-08,-4.84945776406676E-05
12.5,-1.96310575120151E-04,-9.2053355160715E-08,-5.13510094606318E-05
12.6,-2.16429878491908E-04,-1.01548849329447E-07,-5.61855704290792E-05
12.7,-2.28356642764993E-04,-1.0793689853017E-07,-6.21927392785437E-05
12.8,-2.31482234084979E-04,-1.10836325006858E-07,-6.84124242980033E-05
12.9,-2.26501520955935E-04,-1.10361995098174E-07,-7.38818634999916E-05
13,-2.15272535569966E-04,-1.07126517434608E-07,-7.77862514951266E-05
13.1,-2.00487484107725E-04,-1.0204507105982E-07,-7.95849191490561E-05
13.2,-1.85216093086638E-04,-9.62507087365339E-08,-7.90898120612837E-05
13.3,-1.72388186911121E-04,-9.08422990164581E-08,-7.64863798394799E-05
13.4,-1.643133291509E-04,-8.67511005253618E-08,-7.22922486602329E-05
13.5,-1.62307071150281E-04,-8.45852810016368E-08,-6.72600726829842E-05
13.6,-1.66489917319268E-04,-8.45044780817261E-08,-6.22431180090643E-05
13.7,-1.75791690708138E-04,-8.62307061311185E-08,-5.80452360736672E-05
13.8,-1.88157428056002E-04,-8.91108200562485E-08,-5.52782112208661E-05
13.9,-2.00922338990495E-04,-9.22214695719958E-08,-5.42549751116894E-05
14,-2.11289923754521E-04,-9.45668006124833E-08,-5.4932515922701E-05
14.1,-2.16834901948459E-04,-9.5215916928737E-08,-5.69169387745205E-05
14.2,-2.15946434764192E-04,-9.35495094722683E-08,-5.952797801001E-05
14.3,-2.08132536499761E-04,-8.92965061893847E-08,-6.1914644902572E-05
14.4,-1.94140680832788E-04,-8.2664243450381E-08,-6.31999282632023E-05
14.5,-1.75868888618425E-04,-7.4311891751222E-08,-6.26336768618785E-05
14.6,-1.56078225700185E-04,-6.52260254696557E-08,-5.97257821937092E-05
14.7,-1.37960989377461E-04,-5.66436071380849E-08,-5.43365895282477E-05
14.8,-1.24628058983944E-04,-4.98036136775681E-08,-4.67125864815898E-05
14.9,-1.18606229079887E-04,-4.57993927227562E-08,-3.74571463908069E-05
15,-1.2141701154178E-04,-4.53636737063334E-08,-2.7438187316875E-05
15.1,-1.33322449983098E-04,-4.87927138692612E-08,-1.76727262442E-05
15.2,-1.53267304995097E-04,-5.58514194892723E-08,-9.1451775006135E-06
15.3,-1.79033537278883E-04,-6.58300436384707E-08,-2.67057521341485E-06
15.4,-2.07581309950911E-04,-7.76266944058079E-08,1.23598124446289E-06
15.5,-2.35517742112279E-04,-8.99153675959496E-08,2.43754743678437E-06
15.6,-2.59627035120502E-04,-1.01339672653467E-07,1.19293270017806E-06
15.7,-2.77359737083316E-04,-1.10707745193395E-07,-1.89000434147601E-06
15.8,-2.87216651486233E-04,-1.17167040514232E-07,-5.95720939600142E-06
15.9,-2.88955518044531E-04,-1.20317992013952E-07,-1.00493798527168E-05
16,-2.83592176856473E-04,-1.20259571190218E-07,-1.32585173560074E-05
16.1,-2.73193960310891E-04,-1.17555920553514E-07,-1.48762173921568E-05
16.2,-2.60510423686355E-04,-1.13121174649677E-07,-1.45003823490697E-05
16.3,-2.48483702307567E-04,-1.08067183646199E-07,-1.21028151625069E-05
16.4,-2.39745553699322E-04,-1.03502415527146E-07,-8.01749411039054E-06
16.5,-2.36166000831872E-04,-1.00345047826522E-07,-2.87490684058866E-06
16.6,-2.38535896642134E-04,-9.91708333231145E-08,2.50747734753531E-06
16.7,-2.4643971119076E-04,-1.00116075429924E-07,7.27754786566948E-06
16.8,-2.58330546785146E-04,-1.02857896422393E-07,1.07011728687212E-05
16.9,-2.7180282631889E-04,-1.06672374045047E-07,1.22882202049368E-05
17,-2.84014706267044E-04,-1.10562112354273E-07,1.18939087769832E-05
17.1,-2.92186159640551E-04,-1.13442069960001E-07,9.74175509327324E-06
17.2,-2.94093537377194E-04,-1.14319632871229E-07,6.40442931398866E-06
17.3,-2.88474228000268E-04,-1.12497062332295E-07,2.70020427706186E-06
17.4,-2.7527820202522E-04,-1.07698873819118E-07,-4.32401606076382E-07
17.5,-2.55714054219425E-04,-1.00143445536105E-07,-2.09115773941448E-06
17.6,-2.32089674682356E-04,-9.05375685533727E-08,-1.56328144385043E-06
17.7,-2.07472156034783E-04,-7.99820156771602E-08,1.55358031861397E-06
17.8,-1.85208846232854E-04,-6.98088271633424E-08,7.27761744201416E-06
17.9,-1.68408936588094E-04,-6.13915958069811E-08,1.52294314830215E-05
18,-1.59449351485819E-04,-5.59093891183693E-08,2.46968374995049E-05
18.1,-1.59600705956109E-04,-5.41911866491773E-08,3.47271707141772E-05
18.2,-1.6882989439182E-04,-5.65439606248219E-08,4.42847740487196E-05
18.3,-1.85804281500168E-04,-6.27364400429542E-08,5.24091592524201E-05
18.4,-2.08111334359273E-04,-7.19969008855514E-08,5.83646069571842E-05
18.5,-2.32645848882385E-04,-8.31336919304704E-08,6.17437763139606E-05
18.6,-2.56104860454798E-04,-9.47409901641549E-08,6.25363245490007E-05
18.7,-2.75508034974337E-04,-1.05374660108737E-07,6.11127106822096E-05
18.8,-2.88662122329697E-04,-1.13805576518189E-07,5.81568347115535E-05
18.9,-2.94488418148831E-04,-1.19192129943713E-07,5.4546329920413E-05
19,-2.93160846922547E-04,-1.21198723945781E-07,5.12011574755888E-05
19.1,-2.86042166408151E-04,-1.20045783091882E-07,4.89297926833387E-05
19.2,-2.75413418421522E-04,-1.16430641128318E-07,4.8293102736352E-05
19.3,-2.6405620155856E-04,-1.11443213768325E-07,4.95147614856251E-05
19.4,-2.54762300755829E-04,-1.06328357674101E-07,5.24474489793647E-05
19.5,-2.49828706728294E-04,-1.02281212832622E-07,5.66047674510628E-05
19.6,-2.50657321885228E-04,-1.00237080857823E-07,6.12489238847047E-05
19.7,-2.57496605627239E-04,-1.00717471696044E-07,6.55240510241129E-05
19.8,-2.69385694991797E-04,-1.03721845334803E-07,6.86088314978406E-05
19.9,-2.84307898255065E-04,-1.08700142220641E-07,6.98646763339639E-05
20,-2.99523613648489E-04,-1.14693385455666E-07,6.89529624651186E-05
20.1,-3.12029820634052E-04,-1.20453620411354E-07,6.59030993119814E-05
20.2,-3.1907475204207E-04,-1.24682372870666E-07,6.11191135249101E-05
20.3,-3.18635342409834E-04,-1.26260133015421E-07,5.53215904801618E-05
20.4,-3.09780065435916E-04,-1.24420807878778E-07,4.94379855808802E-05
20.5,-2.92854645522311E-04,-1.18936867465891E-07,4.44544421043247E-05
20.6,-2.6946485741064E-04,-1.10157152732882E-07,4.12595254601911E-05
20.7,-2.42249574512243E-04,-9.89886643765203E-08,4.04988422815222E-05
20.8,-2.14481027796865E-04,-8.67502620849336E-08,4.24699610448442E-05
20.9,-1.89568439964205E-04,-7.4978778741297E-08,4.70728045911528E-05
21,-1.70528132002801E-04,-6.51928360184684E-08,5.38239837624133E-05
21.1,-1.59521165187471E-04,-5.86536224034262E-08,6.19321872363798E-05
21.2,-1.5752790204715E-04,-5.61733806136999E-08,7.04229096299969E-05
21.3,-1.64207551279105E-04,-5.79436054692906E-08,7.82921342761256E-05
21.4,-1.77977242856286E-04,-6.35670787119125E-08,8.46634429763071E-05
21.5,-1.96283726836555E-04,-7.20651414098938E-08,8.89224538695998E-05
21.6,-2.16034546610899E-04,-8.20632450881931E-08,9.08059955690987E-05
21.7,-2.34100996749476E-04,-9.20060827525049E-08,9.04350963537581E-05
21.8,-2.47831165324897E-04,-1.00428749760795E-07,8.82823442225344E-05
21.9,-2.55469261901453E-04,-1.06157813206664E-07,8.50819778861478E-05
22,-2.56422703387216E-04,-1.08520602282169E-07,8.16981337266043E-05
22.1,-2.51328892773017E-04,-1.07458575371311E-07,7.8973185736686E-05
22.2,-2.41915317019448E-04,-1.03474782520152E-07,7.75810185587034E-05
22.3,-2.30677382205613E-04,-9.75985301465698E-08,7.79114343458787E-05
22.4,-2.204246702604E-04,-9.11759983068805E-08,8.00029956735671E-05
22.5,-2.13771607377566E-04,-8.56143884675475E-08,8.35370519780554E-05
22.6,-2.12668746826239E-04,-8.2149696822853E-08,8.78934224601835E-05
22.7,-2.18040819163434E-04,-8.16119793967118E-08,9.22580220503733E-05
22.8,-2.29599289014004E-04,-8.4304843994687E-08,9.57641896093264E-05
22.9,-2.45861418079585E-04,-8.98509853186624E-08,9.7644682682585E-05
23,-2.64373171376064E-04,-9.74133911313402E-08,9.7369345894549E-05
23.1,-2.82099557807669E-04,-1.05641028369519E-07,9.47429143707268E-05
23.2,-2.95916775939986E-04,-1.1300938496106E-07,8.99491060408764E-05
23.3,-3.03130887914449E-04,-1.18024040318687E-07,8.35309983813204E-05
23.4,-3.01925843814388E-04,-1.19564020906182E-07,7.63142525102012E-05
23.5,-2.91682896204293E-04,-1.16936824667846E-07,6.92801258992404E-05
23.6,-2.73101148195565E-04,-1.10118413942928E-07,6.34153766441159E-05
23.7,-2.48109630774707E-04,-9.97343789777005E-08,5.95568817516323E-05
23.8,-2.19577981624752E-04,-8.69607390541205E-08,5.8262867241865E-05
23.9,-1.90881110029295E-04,-7.336205953834E-08,5.97264806856401E-05
24,-1.65374673088081E-04,-6.06316064022394E-08,6.37494304100983E-05
24.1,-1.45883677760139E-04,-5.02942612001789E-08,6.97763607604429E-05
24.2,-1.34272777359001E-04,-4.35359730488472E-08,7.69888138165697E-05
24.3,-1.31176100694574E-04,-4.09191862615899E-08,8.44372698338702E-05
24.4,-1.35929018142633E-04,-4.23970121232742E-08,9.11948081920855E-05
24.5,-1.46710401168093E-04,-4.72164387588236E-08,9.65023646131158E-05
24.6,-1.60868628881872E-04,-5.41966223011059E-08,9.9886892712675E-05
24.7,-1.75381966982968E-04,-6.17595645735491E-08,1.01227968116291E-04
24.8,-1.87373778317124E-04,-6.83513832200333E-08,1.00767290859949E-04
24.9,-1.94592372281477E-04,-7.26270670270424E-08,9.90545013337396E-05
25,-1.95782791706733E-04,-7.36820595648169E-08,9.68453023233451E-05
25.1,-1.90885388292372E-04,-7.12217129716919E-08,9.49635068536736E-05
25.2,-1.81027295184322E-04,-6.56215135563798E-08,9.4153278041631E-05
25.3,-1.68315003975295E-04,-5.77913397137308E-08,9.49469322222285E-05
25.4,-1.55452973558567E-04,-4.90954441545455E-08,9.7567644843366E-05
25.5,-1.45262834848836E-04,-4.10781098025836E-08,1.01886842458043E-04
25.6,-1.40177842695266E-04,-3.51759048555778E-08,1.07441032014322E-04
25.7,-1.4180110883899E-04,-3.25045235172183E-08,1.135053098551E-04
25.8,-1.50596999446861E-04,-3.35770415915704E-08,1.19215103040915E-04
25.9,-1.6577570931986E-04,-3.83113629709442E-08,1.23708770843223E-04
26,-1.85383963980712E-04,-4.59793092488781E-08,1.26275452203117E-04
26.1,-2.06597484066151E-04,-5.5287799227699E-08,1.26478858874179E-04
26.2,-2.26152857067063E-04,-6.46094164835631E-08,1.24235390103422E-04
26.3,-2.4087140627671E-04,-7.23241697642152E-08,1.1983801232418E-04
26.4,-2.48161202762276E-04,-7.69128618571813E-08,1.13918802526314E-04
26.5,-2.46439361944795E-04,-7.73970825207471E-08,1.07354222564027E-04
26.6,-2.35390893067233E-04,-7.33134086772225E-08,1.0113361349795E-04
26.7,-2.16025830013677E-04,-6.501274896209E-08,9.6207186288666E-05
26.8,-1.90523205674253E-04,-5.33804644931024E-08,9.33413248276338E-05
26.9,-1.61890435265377E-04,-3.98164061721218E-08,9.30032256292179E-05
27,-1.33491936139762E-04,-2.59969805682658E-08,9.5293864433188E-05
27.1,-1.08519518107641E-04,-1.35642244103451E-08,9.99401963781565E-05
27.2,-8.95045886863954E-05,-3.84971432509928E-09,1.06346335087437E-04
27.3,-7.79327747295611E-05,2.24891816280604E-09,1.13696994958445E-04
27.4,-7.40409595891833E-05,4.54267956584431E-09,1.21094577480108E-04
27.5,-7.68169411458075E-05,3.43840667049733E-09,1.27704755868763E-04
27.6,-8.42076551634818E-05,-1.86583023337183E-11,1.32892877445556E-04
27.7,-9.34943527681753E-05,-4.49202897101486E-09,1.36322370963171E-04
27.8,-1.01776713563595E-04,-8.40735747686949E-09,1.38002942549065E-04
27.9,-1.0647889575921E-04,-1.0403804040493E-08,1.38279239763506E-04
28,-1.0580009984551E-04,-9.41676603360975E-09,1.3776273408439E-04
28.1,-9.90238040685654E-05,-5.04943731272078E-09,1.37219409225509E-04
28.2,-8.66455739014782E-05,2.57573518069876E-09,1.37430775794201E-04
28.3,-7.02899124007672E-05,1.26192505334188E-08,1.39052339363843E-04
28.4,-5.24303613929078E-05,2.384476260886E-08,1.42492979648523E-04
28.5,-3.59676414518617E-05,3.46955708607766E-08,1.47836748510599E-04
28.6,-2.3724025595584E-05,4.36222080679727E-08,1.54818044393323E-04
28.7,-1.79470007424243E-05,4.93320584382673E-08,1.62857322720811E-04
28.8,-1.9906989109586E-05,5.10634343697802E-08,1.71147868968546E-04
28.9,-2.96448106382741E-05,4.85988564946638E-08,1.78785849129781E-04
29,-4.59289658465423E-05,4.24046646685383E-08,1.84898264706135E-04
29.1,-6.64160907035694E-05,3.36366241526775E-08,1.88847712706774E-04
29.2,-8.80024890648201E-05,2.3816115302111E-08,1.90261183888651E-04
29.3,-1.07294050394557E-04,1.45453142863516E-08,1.89103680895641E-04
29.4,-1.21138677059207E-04,7.50193507315089E-09,1.85753495316021E-04
29.5,-1.27115883515216E-04,3.91945409461414E-09,1.80891482159495E-04
29.6,-1.2391057680361E-04,4.53933868271861E-09,1.75401961314492E-04
29.7,-1.11514193122275E-04,9.51409084848365E-09,1.70289902598597E-04
29.8,-9.12143877940252E-05,1.82273698356994E-08,1.66423138580285E-04
29.9,-6.53764654998668E-05,2.95891169344031E-08,1.6450417751912E-04
30,-3.70592642866541E-05,4.21522976523647E-08,1.64913857588545E-04
30.1,-9.51462516241008E-06,5.44372298350027E-08,1.67670659720898E-04
30.2,1.43284569276148E-05,6.49545555120312E-08,1.72438361914828E-04
30.3,3.23237909469754E-05,7.27483282503272E-08,1.78590387804434E-04
30.4,4.34347566624638E-05,7.73280106614038E-08,1.85321099706925E-04
30.5,4.78692963952199E-05,7.88636000947918E-08,1.91784449270926E-04
30.6,4.70055456389673E-05,7.8021486160651E-08,1.97235829546116E-04
30.7,4.31248881795909E-05,7.59783205239728E-08,2.01157090486959E-04
30.8,3.89935412385967E-05,7.40696393108919E-08,2.03340387088247E-04
30.9,3.73603106709197E-05,7.36550092028665E-08,2.03919626073912E-04
31,4.0470105886925E-05,7.57970681775078E-08,2.03342366148718E-04
31.1,4.96548600494862E-05,8.11164753145022E-08,2.0228921493981E-04
31.2,6.50842193863355E-05,8.96152556606467E-08,2.01551214559004E-04
31.3,8.57155755511485E-05,1.00732179930674E-07,2.01889968593605E-04
31.4,1.09452565084212E-04,1.13379563515537E-07,2.03899311600253E-04
31.5,1.33480774820782E-04,1.26235093489413E-07,2.07896242500283E-04
31.6,1.54736742842942E-04,1.37643624498196E-07,2.13854000321589E-04
31.7,1.70417391927913E-04,1.46247927546028E-07,2.21394438995048E-04
31.8,1.78463378688321E-04,1.51130450376513E-07,2.29840719839558E-04
31.9,1.77918642293662E-04,1.51657218339096E-07,2.38313688896596E-04
32,1.69116770848632E-04,1.48063662663844E-07,2.45871662627906E-04
32.1,1.53656990732998E-04,1.4106443302353E-07,2.51654855674133E-04
32.2,1.34177855215967E-04,1.31856751295345E-07,2.55023333011195E-04
32.3,1.1395647743484E-04,1.2196245791074E-07,2.55659426329657E-04
32.4,9.64075006777421E-05,1.13002258217421E-07,2.53617414273322E-04
32.5,8.45604517962784E-05,1.06309634873014E-07,2.4931802181527E-04
32.6,8.05903764558025E-05,1.02997987028175E-07,2.43480855715461E-04
32.7,8.54991303640418E-05,1.03444854460122E-07,2.37013038713485E-04
32.8,9.89759719232097E-05,1.07541275440326E-07,2.30864607146941E-04
32.9,1.19478849228472E-04,1.14649580496007E-07,2.25883079110645E-04
33,1.44502293551341E-04,1.23673700613836E-07,2.22681643208489E-04
33.1,1.71013700310141E-04,1.33352187958735E-07,2.21549620619044E-04
33.2,1.95951433852315E-04,1.42306205930254E-07,2.22415183088742E-04
33.3,2.16732922126539E-04,1.49515756220353E-07,2.24869203520939E-04
33.4,2.31670375796966E-04,1.54299897303645E-07,2.28242031880654E-04
33.5,2.40230903727934E-04,1.56492760083893E-07,2.31724843615666E-04
33.6,2.43101210799068E-04,1.56503645598605E-07,2.3451320885215E-04
33.7,2.42043679463677E-04,1.55148725866638E-07,2.35944913583808E-04
33.8,2.39565648371354E-04,1.5345561621416E-07,2.3561847046949E-04
33.9,2.38469045143574E-04,1.52647942286421E-07,2.33460872550495E-04
34,2.41344765527174E-04,1.53871553720819E-07,2.29743905947544E-04
34.1,2.50101991696283E-04,1.57867120265109E-07,2.25037409109063E-04
34.2,2.65608599875122E-04,1.6489445897605E-07,2.20114321564324E-04
34.3,2.87514325464144E-04,1.74702122990311E-07,2.15817301068455E-04
34.4,3.14271484967321E-04,1.86590398243425E-07,2.12912287679501E-04
34.5,3.43357853125781E-04,1.99327672589789E-07,2.11954902624711E-04
34.6,3.71678150258958E-04,2.11654466397704E-07,2.13186620385386E-04
34.7,3.96051880670711E-04,2.22017447981671E-07,2.16483793337829E-04
34.8,4.13734698668122E-04,2.29353318559333E-07,2.21366615733132E-04
34.9,4.22868004534394E-04,2.32837209068748E-07,2.27061842451803E-04
35,4.22794546466321E-04,2.3209439348193E-07,2.3262930335477E-04
35.1,4.14174719480798E-04,2.27436402155945E-07,2.37092506722547E-04
35.2,3.98905016481876E-04,2.19612999785568E-07,2.39598855841905E-04
